Label t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 69557575.758974 867.2301114354653 62167617743.335175 0.09197785310115864 1.0 0.0 -0.4690652392187792 -2.2222389067259085
0.0 67162466.8844374 851.7356319093778 23126181730.846497 0.017990863529980194 0.998535859947286 0.3055469861662421 -0.4502177950349555 -2.5272233750327695
0.0 70757576.76513723 851.9895807113727 63912539699.26596 0.11330346029818941 1.0 2.220446049250313e-16 -0.5874942161312393 -1.9717723257894553
0.0 68699920.47244056 842.6826199235758 29351655956.653015 0.07998025601920987 0.9986858382779822 0.2947440832464372 -0.7060378383801208 -2.1852184129757823
0.0 71874637.17498216 856.3915262935672 65944870831.828125 0.13023524985492696 1.0 1.1102230246251565e-15 -0.4902940697216791 -2.008660559879133
0.0 70850793.1613307 879.3330106095085 27593779861.98828 0.0682963436306045 0.9966524653534707 0.4546485956092421 -0.7141093208059642 -2.175862881968202
0.0 69922481.2853978 876.4321245662236 62111862555.86221 0.08882690005685902 1.0 0.0 -1.1575606193209278 -1.386790493975513
1.0 68946770.23437576 880.3553033383995 38160678991.74512 0.05706538234961707 0.9996277568793414 0.4373179332027338 -0.6517728376015179 -2.1940410348109634
0.0 46733513.39954002 814.5118428345417 126520593509.56503 0.30316703528429867 1.0 1.1102230246251565e-16 -0.665665025330698 -1.0285134717558317
0.0 47523596.756040975 815.5299162774912 13756178196.334503 0.3159663538944178 0.9972945743790955 1.5173552268200603 2.5118881193054903 -5.933157375908202
0.0 75373544.88598001 920.2160731202792 71425001600.8778 0.1464596396323789 1.0 -6.661338147750939e-16 -1.2425848920054767 -0.9997613049484173
0.0 73540928.52090426 910.412429715437 45715983202.93381 0.08600747170025752 0.9992267897266581 0.02649613093526404 -0.8627010893971818 -1.7944407863303309
0.0 41828694.32360171 799.1831431981335 98072003635.98505 0.2060808478283194 1.0 1.942890293094024e-16 -0.8771577822489256 -1.0311369511212218
0.0 41840290.58869985 808.5086823312382 25296901314.658356 0.2669715466528252 0.9999649381897936 4.332159484512537 2.815349885069331 -2.2517413497051724
0.0 40955178.31216433 804.9422626239489 95689388695.32257 0.20401287713408425 1.0 4.440892098500626e-16 -0.6657393742046339 -1.4122929514952591
0.0 40370329.60984907 798.9848752490785 19694682935.05484 0.2854525705861767 0.9997132019511705 4.405386803880077 2.9971983879456707 -2.5393325407274054
0.0 76748203.13398531 884.6644126028978 73490972356.60388 0.1463017270169225 1.0 0.0 -1.4678064399711106 -0.6348637594188735
0.0 75972315.37777337 880.4150095692489 41118558270.95502 0.07381111014190678 0.9983118323587549 0.7617187388707087 -0.9815907406400817 -1.8545844854655325
0.0 74600882.72057614 850.218028227713 71284035430.70892 0.1432605502372471 1.0 3.1086244689504383e-15 -0.37759823167381434 -2.1191318678665665
0.0 74393202.4235891 869.1232232188614 46826410636.845856 0.12319577112424926 0.9997544556272411 0.2338599209013883 -0.5376205892559631 -2.098837192869254
0.0 39953216.2683527 800.6167215126745 91526478736.24078 0.18725593334456553 1.0 9.992007221626409e-16 -0.6321358433248694 -1.5315515145341945
0.0 40126769.018804334 818.9342130921826 23915270320.135834 0.24709232739110087 0.9995419167623592 4.362880992286655 2.9645167814834084 -2.510476000866842
0.0 46733386.60659462 789.53047000806 124600232009.2894 0.292081975234378 1.0 1.6653345369377348e-16 -0.8376485931309672 -0.7637356074241979
0.0 47453571.34345765 814.5833392624255 19042130708.2453 0.27824378670255945 0.9993888947617009 -0.7437722671462299 2.062076298282393 -2.2938439494429828
0.0 62385760.74439971 840.5287467327764 64680387729.12363 0.09955019242328408 1.0 2.220446049250313e-16 0.41763651080248465 2.2176561806375483
0.0 59911275.713768974 836.8076797710171 43303380491.72531 0.20044130891356593 0.9812726212688317 -0.4892833009653528 5.631172817869086 -2.48126880774736
0.0 72745492.77852118 832.7358833249747 64766222534.474365 0.01170242851444285 1.0 -2.220446049250313e-16 -1.6763721741060496 -0.5497874324115029
0.0 69967535.56861445 859.081610830897 41703295106.4198 0.018759600876552263 0.9996406347525919 -0.03841773787346725 -0.5966919242289218 -1.9967459374916678
0.0 40679712.80371757 819.8361276384557 96040976767.36319 0.2045082688270021 1.0 -2.220446049250313e-16 -0.43624219160937316 -1.7903233712816577
0.0 42313972.30596235 813.244704349375 15695230504.225708 0.24111841981057042 0.9999307396335736 -1.8666218474092877 2.9767263718632835 -2.452982248426357
0.0 74498927.82457188 830.7718556602597 66861580166.50702 0.03572311472333492 1.0 0.0 -1.7232765587236554 -0.29370989509415346
0.0 74119528.31128563 834.7273642901467 32689608476.197113 0.012894314019610553 0.9998554776184001 -0.23564920243720983 -0.10188150144007468 -1.730202744984303
0.0 72213442.32941395 846.3227500895623 65891620441.76956 0.13190379229616006 1.0 2.220446049250313e-16 -1.0339164258566949 -1.3348421746185932
0.0 71044058.13369079 856.8031564136904 40052672018.35089 0.08295967354188062 0.9985798241765833 0.3552500829508909 -0.9239559092081342 -1.8407302687772757
0.0 68028127.01098597 855.7016256460464 110220254225.16388 0.2629367255074513 1.0 1.7763568394002505e-15 0.4425922550356134 1.3181139290202568
0.0 67140863.02614374 899.5658000643231 51489709197.5181 0.06368080558279343 0.9686292487221183 -4.803146087803447 0.09264001358682439 -0.0025671423838319885
0.0 72166817.88568223 834.6322062958232 64204400254.46155 0.004703289165581284 1.0 1.1102230246251565e-16 -1.6370891280145679 -0.6640425396889698
0.0 70640437.07622835 857.3144415017791 45872871059.28674 0.02059125842511718 0.9995154742025039 -0.4468127230807658 -0.0832145078599031 -2.0359314045894643
0.0 39918622.143594 807.3624797951702 92697418812.33246 0.19080305316794396 1.0 6.106226635438361e-16 -0.42949112886917334 -1.8558136665778766
0.0 40133785.65305428 816.6652945408243 19755489558.05728 0.21044123498704173 0.9996979493463354 -1.9083969341030964 2.541927647065816 -2.277906603949028
0.0 69115020.68583572 820.8222994511724 61726098235.44873 0.044671449051052095 1.0 1.9984014443252818e-15 -0.6470891013796914 4.310229935169131
1.0 68209293.83588901 816.8045604716134 16165974295.415924 0.007961030404462971 0.9998839414592257 -2.7647653732858575 2.621553124070533 -2.7363721864166113
0.0 72233419.650597 827.362938056058 67037553968.548706 0.10307152848195286 1.0 2.220446049250313e-16 -0.36484282338904606 -2.330027625329433
0.0 71729663.41360994 831.8787223994161 19980287955.97513 0.0027918879516605766 0.9996691920180995 0.004056503715667681 -0.3125140406607132 -2.442483092733426
0.0 73700319.61516477 873.6172577422118 69110987903.7526 0.15034116798853925 1.0 4.440892098500626e-16 -0.6347584258304343 -1.744520055148158
0.0 72564901.31660889 870.6168287936133 42447700712.02121 0.11140340378153703 0.9957883518861651 0.5708651621693785 -0.9980566731865536 -1.8832786588665833
0.0 38575052.45918454 791.5581013439514 83778688679.61826 0.13948222194484328 1.0 0.0 5.333811093492422 -1.1178956375669458
0.0 38630253.186026834 798.5728607756644 22830756509.436127 0.20381509962412303 0.9999808602007829 -0.4680008228037633 1.1600851985781346 -2.4980728725000803
0.0 74580277.74651867 855.9352996543427 71565550388.79608 0.14351762470428914 1.0 0.0 -0.2651061625531763 -2.2644266297546807
0.0 74421871.85331298 851.4771396043031 38927568518.374176 0.08258476131377676 0.9999894287658537 -0.06306814460443189 -0.212621506827065 -2.2687643900183363
0.0 75179422.75136307 853.3754567781342 69353342113.41354 0.12036619698117686 1.0 6.661338147750939e-16 -1.7057467684683303 -0.21873919853943113
0.0 74970032.49202465 843.7247502241138 29011095723.14026 0.07334236821179405 0.9999714902163924 0.15146588063470423 -0.3293783244406915 -1.7380941695057386
0.0 43785374.97784735 800.9940708801412 108617188959.28976 0.2491569972965034 1.0 4.163336342344337e-17 -0.7654649528540497 -1.068519919073266
0.0 45316777.16843277 816.1877732031177 27996805691.193207 0.25676700199297625 0.999462227783866 -1.0735745750520043 2.2489990524294354 -2.285177870121183
0.0 71764432.79345387 851.8951529894126 64264901998.95267 0.018758770186290005 1.0 1.1102230246251565e-16 -1.6255206775937263 -0.7824746626952894
0.0 71063982.40755148 879.1356473283056 56346732153.85394 0.015548807934566991 0.9999243326211714 0.04454962852533173 -1.1861320491824228 -1.434461652132928
0.0 59983701.531489775 819.7169720289941 59189070812.798645 0.05520940004677205 1.0 -3.3306690738754696e-16 -5.161386823053958 1.0938838503380215
0.0 59735323.04342649 859.3264697046259 19245611479.44864 0.0539594727018623 0.9965536803856422 -0.7470413944651173 -5.821398687694867 2.6046174985985755
0.0 38797683.73423685 803.3155175281794 88059883579.38141 0.17072757088400425 1.0 -4.996003610813204e-16 -0.4109336179262871 -1.9663782295199845
0.0 38848349.418744594 811.828303615744 24398470155.616882 0.27057055434378097 0.9999995627060941 3.8258698925933197 -3.0300413002586453 -2.0516200406041283
0.0 71133734.84979352 844.2564907187323 63871725366.85852 0.02123971633229231 1.0 -1.1102230246251565e-16 -1.536963777546362 -0.9822252106018359
0.0 68703856.72763287 870.685924295067 49357760588.02307 0.021623605064548412 0.9999789538994092 -0.40044503826994915 -0.4360892195593955 -2.0960658139550543
0.0 74388908.70288229 875.2126780729095 69572181877.40219 0.1285791904383883 1.0 0.0 -1.2581885331878768 -1.0658646474361562
0.0 73713443.66882853 875.9120529532373 44404897633.1044 0.09833108186469684 0.9997439607539197 0.235397584624775 -0.7119420276853989 -1.903338810543967
0.0 75880666.88241476 869.8002381592881 73143444669.88858 0.14992092523890527 1.0 -1.7763568394002505e-15 -0.7602832984527187 -1.6287848188447704
0.0 75082506.37254103 887.551655962461 46956519592.8728 0.1342388185445288 0.9992159370863214 0.32803562643418527 -0.6067990067826425 -2.014782637434643
0.0 60026297.471833915 827.3587701611218 61808301003.927704 0.08471647460406402 1.0 -5.551115123125783e-16 -5.2388573740931825 1.1089203583235878
0.0 59557494.40064759 859.6314303953369 39235568888.84323 0.047724543138661604 0.9798065021207892 -0.7633266056109587 5.8682352266607225 -2.748612328357058
0.0 72213367.64736488 824.347539376676 64961241810.665985 0.035667669369203236 1.0 1.1102230246251565e-16 -1.6584689761543467 -0.7227131272821552
0.0 71341761.12945792 858.3071862582276 52729493740.98596 0.004596470495626143 0.9999842551887946 -0.031084057208394578 -1.0222363808427963 -1.524619322115317
0.0 77709085.53088734 880.5373395795827 73893372172.10553 0.12454918798666546 1.0 6.217248937900877e-15 -1.6220575382587379 -0.21716521162324676
0.0 75254322.31208986 869.6962968033237 17717849083.717407 0.02915215809650243 0.9943837747304649 0.8894894514021296 -1.066378350607334 -1.8791683463127868
0.0 63471202.828219675 833.6394850867442 57034706025.51648 0.0009489852594917955 1.0 0.0 -5.6177228062684 2.245677314009511
0.0 63284986.44908679 835.5462328882886 23578297044.83835 0.03466116738081684 0.9986307409303221 -0.06922284960206326 5.8501432088937815 -2.838534899454602
0.0 68811611.67430657 842.5354939525814 62203612276.38809 0.02678266376927261 1.0 -2.220446049250313e-16 -0.5305673206594206 -2.43872870448896
0.0 66797371.64946805 855.7043372477899 34403492712.87512 0.001672902418669242 0.9999719438747378 -0.5787485562077427 -0.4410489353926978 -2.312308796537873
0.0 69921345.76093678 848.8480301536401 62447723676.7688 0.0970256123338033 1.0 2.220446049250313e-16 -0.7469649372355114 -1.8573915374326821
1.0 69705169.06380929 846.9177726475826 29407124827.70981 0.037028406861742885 0.9997762354683902 0.25957766391808024 -0.41171213447953137 -2.2820019895433297
0.0 60069536.22052553 821.5189867260535 60816607426.10034 0.07454642919029966 1.0 -3.3306690738754696e-16 -5.2137139488680955 1.1216684739212737
0.0 59595572.81736431 851.1385500901139 30978426024.876526 0.06835293206130177 0.9987027878294629 -0.7201355035233863 0.607833236782525 2.441662933660067
0.0 42264086.79602538 789.0439778389949 102178940235.16531 0.2296100162575116 1.0 5.551115123125783e-17 -0.6135185066126971 -1.4012176761331212
0.0 42935606.377589464 802.2608174603024 23297501740.90207 0.2840049389453836 0.9997193788818134 -1.4372544216887724 2.6359557739254282 -2.391215504311626
0.0 69235244.09232831 846.4198893829935 62382360816.571045 0.0019971761187407844 1.0 -1.1102230246251565e-16 -1.066811141739755 -1.7084595270611986
0.0 68479285.9294747 854.5752792869425 47044464323.984436 0.08317130401524593 0.999748982970825 0.22330357443990634 -0.9573109874651689 -2.078335576300912
0.0 71376709.85939391 850.6551255215663 61868196281.29242 0.025376035497619312 1.0 0.0 -1.7867309935154791 -0.3228387891961464
0.0 70526983.70089106 849.0342015951402 48125679908.674164 0.05991596772380485 0.998587112389613 -0.29266955783599513 -0.2135748151063469 -1.5631592523949394
0.0 75672636.4248741 822.025031748378 72764486929.68777 0.15127250268260123 1.0 1.7763568394002505e-15 -0.7421306694745341 -1.6404330368423325
0.0 75336866.20888086 857.0324725098344 57071826838.612366 0.12431282694347154 0.9989868840338735 0.4242906366706394 -0.6339756773454781 -2.1559042407381757
0.0 74235242.93506399 854.2919683018354 68378184269.23428 0.09524355757639624 1.0 0.0 -1.6457217232068773 -0.5876124149913607
1.0 73814141.62333703 870.2404935092302 41920672516.725464 0.043619588945543006 0.9998586042782082 -0.03986333016835397 -0.4484786199839249 -1.8284610321206636
0.0 74681634.79483086 826.0957977300991 69606807349.4054 0.14391975048572014 1.0 -4.440892098500626e-16 -1.4940858470213334 -0.618760583463354
0.0 74370567.11328773 835.2726803805866 39228810258.11856 0.07672309675501415 0.9987920143748208 0.6394060753523512 -0.8507927529369319 -1.8556587159388611
0.0 72896539.44610466 835.0271613169866 121825347512.36304 0.25516158346667656 1.0 -8.881784197001252e-15 0.5481685485094621 1.3473771562718082
0.0 70847971.8134858 859.1048946446821 7236430738.000366 0.4147302667869242 0.9996353597538981 0.9115403359796143 0.10062737853727599 0.7422916150253442
0.0 70645046.35905272 831.6946366045045 62677288472.31149 0.08426106777846522 1.0 2.220446049250313e-16 -1.5669086778499843 -0.8354774501238341
1.0 69769342.0811768 845.9878440966701 35769644102.55594 0.03734640830271757 0.9993653162296816 0.3674619913244389 -0.48437168516504037 -2.2737143961614645
0.0 75942570.58205289 851.9280171186462 71190767767.52673 0.13442965586419475 1.0 3.1086244689504383e-15 -1.637875824293933 -0.312753135990431
1.0 75128928.77160278 866.8615982658172 28659429675.80667 0.06373715944963868 0.9997094523651693 0.608393459286027 -0.702233643908551 -1.9662108138608259
0.0 71467207.19981375 842.5366770083557 65193257172.72211 0.0777961583843233 1.0 0.0 -0.9840885889946455 -1.6564770148489056
0.0 70401388.53212446 873.0977370436378 53662295776.68579 0.03440958600883598 0.9983694957177364 0.036948930114864 -1.1177695809103345 -1.761741457410229
0.0 43905218.19998692 806.0469781108103 112753221118.64813 0.261854301831689 1.0 1.1102230246251565e-16 -0.37455400162808244 -1.6623688087603745
0.0 44196438.51395115 808.0847092552543 14711681449.480362 0.2991039859726463 0.9999805816820869 1.25034491467218 2.5390443517728296 -6.1379653732870985
0.0 75849844.15365052 844.9873697958793 72068916143.57852 0.1521050744473213 1.0 1.3322676295501878e-15 -1.3776615051115297 -0.7622310161133491
0.0 74944312.58798459 863.6901066001205 42189631225.75006 0.09554290404104802 0.9994789930403276 0.4490921803497345 -0.8199177662279553 -1.8472837488925486
0.0 75076532.09244889 847.6928858725014 68500830065.92703 0.06821074069055673 1.0 1.1102230246251565e-16 -1.7514163979715136 -0.27584581454155654
1.0 74994058.24834834 861.7177662355227 24525956750.84259 0.011409804654448769 0.9999977916369633 -1.0472121028572572 1.0304782114092759 -2.074517966113919
0.0 71025730.34168944 835.2774217723309 61573702932.1608 0.024396321025918544 1.0 1.1102230246251565e-16 -1.788376216559671 -0.3755532679595732
0.0 69992910.3217642 846.4019405917741 51553085038.4563 0.05101317666096862 0.9987393962662287 -0.5425445942761637 -0.22750872734642236 -1.4413395258746124
0.0 70726689.6998617 869.5374415416396 63808221282.19174 0.036115449983539376 1.0 1.1102230246251565e-16 -1.370171037167804 -1.2584385733669823
0.0 70592543.73074718 884.3117010327376 57310618729.39661 0.001028828136700105 0.9996742756846717 0.07124587550373263 -0.9993134647344697 -1.738757243298249
0.0 46320618.205829516 798.0470099146617 120650390880.7822 0.27344619723983665 1.0 -1.6653345369377348e-16 -0.9504630412326103 -0.6098422724701559
0.0 46132898.48568531 818.2955243235039 21239653285.946136 0.22506180917050506 0.9999726242060487 -0.14240064972305388 0.9938813606018492 -2.204709331656997
0.0 61626033.1964612 848.7705231506269 68042920708.80859 0.09600554417918819 1.0 -1.1102230246251565e-15 -5.2882481218177535 1.007005418271059
0.0 61274338.07008146 862.8442565331007 44197455559.16812 0.10370476513795984 0.977946256153349 -1.472663635085567 1.0239631144207508 2.0540439287388836
0.0 73550999.2002174 876.1080846188539 67066240744.27951 0.12044568007559718 1.0 1.1102230246251565e-15 -1.6624205460329566 -0.44990701655218956
0.0 72843928.233504 873.7395659516936 39265407960.07257 0.06880546667008389 0.9987834481069136 0.6573755465501165 -0.9864831607868545 -1.7692694654805958
0.0 75822029.75298443 873.3115767198259 70146686703.06137 0.11618782509252361 1.0 -4.440892098500626e-16 -1.6993017029803332 -0.14043153551271614
0.0 74332168.47495326 869.5884349179206 24839463310.713776 0.0435794663071353 0.99900642428781 0.7869819009724626 -0.8845390056314608 -1.9227118722113998
0.0 60820425.54079577 840.4165398677097 64688040228.24841 0.11285685049139507 1.0 1.1102230246251565e-16 -5.448465880596699 1.4120967019936106
0.0 60492553.02850967 872.5113618943966 63292951769.51538 0.11157474712971809 0.9697140352386351 -0.11682451019718032 4.627579379734778 -1.4500127731710368
0.0 76404097.52007553 861.2499493020402 72249107208.25635 0.13899460852713877 1.0 -4.440892098500626e-16 -1.598860271198039 -0.3770866231865495
0.0 75516024.56110495 856.4229724440463 32330658595.939453 0.08931446564206749 0.9996938002804523 0.709317389597925 -0.8030031044126673 -1.8689889236296877
0.0 72957888.37353787 827.864144466034 65127670973.98178 0.019335636494506647 1.0 -1.1102230246251565e-16 -1.69735912250486 -0.5167805126084906
0.0 70102937.89738058 850.5019606709208 40731438289.83124 0.01679204243511412 0.9994962000042074 -0.7100213812586181 0.1541609529163288 -2.1775370344533713
0.0 31421428.973017283 795.4763726263278 61622017490.86783 0.04037096361231188 1.0 4.440892098500626e-16 5.663058269112154 -2.0007783298526833
0.0 31798224.81163664 810.9473929330679 30553491712.204895 0.17492162803211916 0.9998139583456321 -0.3461374539719514 0.8890553252501807 -2.2990513249691293
0.0 40548174.81807499 809.7750522815155 95835936285.82788 0.20204330025393188 1.0 1.6653345369377348e-16 -0.3844601972866725 -1.8866525083988162
0.0 40901130.08852896 818.9269698751912 17806771509.291687 0.2617549785408734 0.9996984252600292 4.711984551391863 2.5244105454494123 -2.259483673361994
0.0 39766714.15832634 785.2782246149455 89729757943.06454 0.17575058888045464 1.0 -4.440892098500626e-16 5.493944012007898 -1.3025782681111961
0.0 39979215.87649298 800.932758240568 21563322694.99756 0.25712083343833886 0.9997387186599538 0.981457848295674 0.0629755941992074 -2.5800672496871835
0.0 45012083.36048831 796.2313366129034 113700670767.70587 0.2573651280773709 1.0 9.020562075079397e-17 -0.9135578062869655 -0.7580763372550217
0.0 44872962.090176255 805.3308963123134 24517597159.197205 0.25167167993570794 0.9999778463745428 0.5547260357335182 0.4170363136907437 -2.335984596539615
0.0 67736461.51286802 856.4856715324121 109260902553.95523 0.2624853943148429 1.0 -1.1102230246251565e-15 0.418092357066286 1.3542935379595638
0.0 65039276.11275663 885.1183538044163 1135520722.2694092 0.37785696659274975 0.9996098793815739 3.9705906630796743 -2.2870395099154797 6.003147004052538
0.0 40615189.517092735 818.91992334786 95894138982.95944 0.20337573865873124 1.0 3.3306690738754696e-16 -0.41662317690181644 -1.8274446789169723
0.0 67484619.54009758 851.7589695642656 61656646341.29361 0.009507925980251741 1.0 1.1102230246251565e-16 -0.1870608032322143 3.456864385997192
0.0 66648684.34686194 856.8610278170092 48139312920.00107 0.136110405267644 0.9999985658060315 -2.9792229155963748 2.1130030877380803 -2.3216804639291704
0.0 45767233.175797865 810.3688977316157 116339997456.4249 0.2533413908604544 1.0 9.020562075079397e-17 -1.0237663954964602 -0.5221835679886154
0.0 45903972.67118874 808.8792375980239 15021134946.543762 0.19765782377384955 0.9999996796466908 0.9486505238578514 -0.13054802552981543 -2.162299218785136
0.0 74227879.62079039 850.3215537246215 70884349971.85028 0.13391048462094216 1.0 2.220446049250313e-15 -0.24482358553326722 -2.3352019179868484
0.0 73639394.56599258 881.1231924990562 44189612916.25006 0.11585725954738282 0.9998642506947575 0.021466498536489187 -0.2905518657782724 -2.2268842686165704
0.0 73639223.50279808 827.7988877090773 67835993152.6745 0.13782336837059622 1.0 -2.220446049250313e-16 -1.4446361521617903 -0.7432810061159935
0.0 72581787.24606867 845.1348164647105 41633776182.60004 0.10211790653539084 0.9994101129818437 0.4045824825558826 -0.851428620714259 -1.8262033244715865
0.0 69426951.01514614 822.8750272677762 113467497843.48404 0.26144778314114775 1.0 7.105427357601002e-15 0.32194765853007246 1.6024583623145303
0.0 69459950.51099837 885.3612517913059 52060214672.17163 0.105178116131573 0.9660184810208629 0.7999119799496093 0.11751970818815982 0.7346050851198238
0.0 43150423.366426714 804.1637698997417 106163884181.98059 0.24325755939089758 1.0 2.7755575615628914e-17 -0.6679400086878335 -1.25802860288482
0.0 43695358.253398545 819.75006335838 23617385228.091858 0.31090101558683514 0.9999701178694279 -1.499936334879513 2.78341746611734 -2.3403675078084145
0.0 70642678.72423461 873.9599861363419 116389772655.24948 0.2604265492714937 1.0 -4.374278717023117e-14 0.4641746739052016 1.4013547970818212
0.0 68958156.41819695 869.9625694671362 29738876168.93396 0.06464678707124147 0.9997176858966702 3.236409278820803 0.44008210600217346 -2.082696544900717
0.0 42134914.98055358 808.5126239294386 103480783877.03375 0.2305408383511773 1.0 2.220446049250313e-16 -0.3734396320292629 -1.7898767589575837
0.0 43476717.085916534 803.5656988446115 14909726641.19049 0.23315623107584962 0.9999572638149314 -1.437949308793392 2.345057420437881 -2.292885331959476
