Label t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
1.0 27426795.97002005 777.9930893485802 3799483597.897339 0.00019989397771016243 0.9998598451207051 -0.40322076147602726 -4.272092122230592 -2.6895617149007793
1.0 21515614.69499313 772.4262489418076 1206417295.4946594 0.018546300533924413 0.999997009257132 -5.157154406608475 -2.0486111023236804 -1.078255258302216
1.0 24983146.303263035 782.5546298933605 18260588992.384247 0.13777751683983802 0.9986491539143393 -0.03763289889167787 -5.279188122594216 5.074722783709845
1.0 64170685.52581344 823.910007441442 1117381038.3565063 0.0488467133502257 0.9998509024114621 -0.15460112745138543 -4.237513013056752 -2.2345524700123307
1.0 27044023.116846792 785.764017549418 9831800880.02237 0.10138087682050383 0.9977718360108306 -0.8652617161256115 -5.88594793622832 0.08449836840501979
1.0 26422761.472688913 790.3847147044154 6573980848.319153 0.09427143246761772 0.9988640519131754 -3.800762964808478 -2.4512323889261034 -1.7183711173562723
1.0 40838911.101951525 802.582566420455 8813513517.715973 0.008816908056993904 0.9999519728921303 -5.888631093241017 -5.995810428651566 0.6462166130372882
1.0 39569369.67976581 805.4546915146028 14624632156.902924 0.07300006949955364 0.9997167077267615 -4.134803448130688 -6.61746193432686 -1.3577368009772792
1.0 77102921.95833579 854.9686629790348 298593969.30093384 0.020574947794801405 0.9998020512457356 -0.15712067749249092 -1.8009370302099335 4.110164213077844
1.0 74817627.7622892 844.1918887369942 752351518.3391418 0.0020649339692120454 0.9986150607071259 -3.894561070575771 -7.351628993229893 0.5232062329846467
1.0 51308236.134238526 804.4624386236502 17779013693.099274 0.12133449012510873 0.9995436426108695 -2.589114571909964 -5.290344293764435 3.916622254538926
1.0 76794510.03035891 843.541164832145 4457918039.609894 0.06349560151403881 0.9998909030993339 -3.150727598576675 -2.3225437264274578 2.2039395204083125
1.0 76724602.82481894 820.7290859825448 4407588602.273102 0.06857638271409391 0.999049345167093 -1.5579155609456063 -6.6146646026770295 -1.6558422172545955
1.0 55490421.174340785 838.2467801450259 1035612630.4677124 0.026581007699520855 0.9998348994521501 -0.7415588118926428 -4.808780284350249 -2.283514854125119
1.0 77374148.35275994 866.5951128519241 8883159076.271973 0.09727572735573 0.9999989617653244 -5.211839446344024 -6.833161161932764 -3.565071709339505
1.0 35079948.24636585 801.8703227968036 12465608634.48883 0.022885092354410223 0.9999640446663055 -4.803404658241453 -3.3989020264362138 -2.837909273942395
1.0 54512319.88966054 838.2948881029791 16327991874.408005 0.12224915787966151 0.9995887672861303 -2.3821880538838776 -7.82657215447433 -1.9688332192841942
1.0 34142794.82785559 798.5337280438584 7712339407.987366 0.05928347382367809 0.9999806094479826 -2.644320018519539 -4.128239340461177 -4.939764583684931
1.0 56266430.94314086 832.3076371872302 7695765548.63504 0.07153589525525458 0.9998968056958643 -4.343085127290669 -2.641063123393532 5.334667572516876
1.0 30822635.64405863 803.5199594384584 2949947950.4391174 0.017542188542387566 0.9991308800280457 -2.1158615625286252 -5.3613896556863185 -5.3875711345720685
1.0 66654031.618295655 828.0517759087132 9340956056.739899 0.04352345866304905 0.9972044424706704 -5.674000244061216 -2.085275782948289 1.0140503576216067
1.0 37114636.501779854 791.1437093912722 4805993530.862976 0.01722299203973646 0.999922446505718 -5.80308136568917 -5.640696079309239 -0.2619984351887069
1.0 50394135.85804477 803.2759297054304 16743926256.516235 0.09215585258518741 0.9978588353602421 -3.291724742776037 -3.794596643290557 3.6448620311905797
1.0 25575905.958818953 783.3461333901962 2752896329.9231567 0.01543003414806432 0.9999254378462287 -3.170422237714871 -3.2123780272819777 -0.9643872673449423
1.0 71700527.06164671 854.679677146564 16243820972.248596 0.03859589165069241 0.997864634010061 -4.599838845388209 -6.670408614539423 -1.1615989511571487
1.0 77675515.90357588 900.8674240490545 4790763489.588196 0.06326843661623585 0.999867448500884 -3.1931027487176666 -7.411371464370026 0.37392844567435035
1.0 30825982.04475053 799.0043717132615 1881113588.9916382 0.043462759749836176 0.9998395061002594 -3.7957983887579396 -4.315960750630197 1.9055102321125235
1.0 75127746.77817619 881.3510854269642 16107588087.7641 0.04369494688882636 0.9990283998543332 -5.84690133742239 -5.006971843227653 -0.18839941457558118
1.0 74436598.72812791 823.0512814462488 735124295.4934692 0.03320719260743303 0.999994328667902 -4.894872536253043 -6.883912952578086 1.034957136620702
1.0 54717806.892930105 802.7701106984618 28797564204.658142 0.13642586971927761 0.999798128285305 -0.8981208201962008 -3.7530205458695143 0.7595166039586505
1.0 61884213.2982352 837.1042336571271 18775620999.159683 0.11811458953661955 0.9994221082844938 -5.27522061985125 -2.612571289026779 -2.081427067456075
1.0 76225704.02672982 867.6663661053045 2402644803.7424927 0.04824668103074183 0.9993208532687229 -4.486510925566043 -2.814354647109553 2.790948521926284
1.0 67563318.89326127 808.8323411916246 2834691587.4639893 0.007897630830769657 0.9951738261737169 -3.4402188067456536 -7.285931957809254 -0.8582587250853754
1.0 59958919.9250531 812.1358287414747 1405783993.8411865 0.04678628791954319 0.9995931823294628 -3.6114227827459513 -2.511306184575212 -0.30433158202957955
