Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta Datatype
0.000000000000000000e+00 6.088586130186456558e+01 1.189029658558752441e+10 3.412886492505656433e+10 -2.476278088340617657e+09 7.452967030949148466e+02 -1.152581206036695221e+03 7.421226156543494881e+02 1.163079152759979665e+08 8.078858613018645656e+02 6.961799545975805664e+10 4.172336528025227809e-02 9.999508814674874513e-01 2.620384507727181678e+00 4.827692812815889134e-01 2.457514926341723971e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.721212739036207040e+01 -5.598896241466201782e+09 -1.410452058770378113e+10 3.352781357862703800e+08 -1.083045387797916192e+03 1.447805273246671277e+03 -8.070608794493689402e+02 8.348260562965509295e+07 8.342121273903620704e+02 6.305008340892495728e+10 9.992759928503211486e-02 9.996330690030573729e-01 1.288208536400174964e+00 -1.250923522799505250e+00 1.089529555123314397e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.855690570692081565e+01 1.078705559578819275e+10 2.453924860740963745e+10 -5.407004869713973999e+10 2.000553339921858424e+03 -8.704039834288050770e+01 1.755494817229114460e+03 2.627613194290713593e+07 7.655569057069208156e+02 5.885709467047259521e+10 3.027080884066708777e-02 9.613938385723355129e-01 -1.085571104000646603e+00 -4.232939375327443798e+00 2.622242623332005973e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.785131345171339490e+01 -4.934084376607592773e+10 2.280072788801890564e+10 -1.643515439891016579e+10 3.071612562931701177e+03 5.253026978912988852e+03 -2.076690004453783786e+03 9.363110416954317689e+07 7.948513134517133949e+02 6.512050253085879517e+10 7.805316407388966649e-02 9.926625432720305175e-01 -6.286183920082659693e-01 -1.891827729753778220e+00 1.697557178181239523e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.122787349800080392e+01 4.128862236212356567e+09 -2.133513805973521423e+10 2.225519540819190145e+08 -5.040557257061300334e+01 -2.049241860529946280e+01 -1.991912607059585838e+01 3.286667821374182776e+07 7.582278734980008039e+02 5.124358420532971191e+10 6.124468099738469840e-02 9.999987839095634268e-01 -6.198484321641752892e-01 -4.794529696325722234e+00 6.028282020609597502e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.253637454787735805e+00 -3.702764944391311646e+10 -2.740276924870050049e+10 -1.639177288683234024e+10 6.192317191534675658e+01 1.589120230222783903e+01 -8.571320896123552302e+00 4.011027708066851646e+07 7.542536374547877358e+02 6.937922696003955078e+10 2.220045422036898974e-01 9.991852876892127755e-01 1.137033616137778314e+00 2.758814069605189268e+00 3.199731903737477623e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.138882068683460602e+01 -1.721796333678529358e+10 4.709877717114135742e+09 -3.355932016595104599e+10 2.125525549846788635e+02 4.503261914499289560e+02 -2.836724995876921867e+02 8.945597428664110601e+07 8.183888206868346060e+02 9.290353494425338745e+10 6.612964367184848147e-02 9.874763036661208249e-01 -5.342280274113541338e+00 5.556320186375284464e+00 -1.345991138312002677e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.836096698907954305e+01 1.425274311249356079e+10 -1.669105834832971954e+10 3.913442002929536438e+10 -3.467448915003433285e+01 -3.706254383513805806e+01 2.535073486923795372e+01 7.980370243570683897e+07 7.753609669890795431e+02 5.163133637162438965e+10 1.237218881178497043e-01 9.770355695275634300e-01 -1.809887815471804551e-01 3.823388734329951077e+00 -3.884933391756306698e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.650331398589014498e+01 2.592713988575485229e+09 3.024074990513330841e+10 4.427058556131606102e+09 1.792134962131048724e+03 -3.154311850212186982e+03 -1.057748282240396748e+03 3.271666129067149386e+07 7.735033139858901450e+02 2.766032103021154785e+10 2.481820847847476252e-01 9.993199763359927879e-01 1.422139771328063018e+00 -5.592318203766424745e+00 5.158666326586554440e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.235315278850961249e+02 -2.298115214547546387e+09 3.563562469675378418e+10 7.558460116588121414e+09 -1.875058141156841884e+01 -4.411073844039856340e+01 -3.696016676545900737e+01 1.209621704494705349e+08 8.705315278850961249e+02 7.200265788997299194e+10 1.947123914863360117e-01 9.934914111953209170e-01 -7.987028461462315487e-01 -2.021765201505902443e+00 2.160300674610965199e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.761670029159358819e+01 -3.690121691363029480e+10 1.059158794484527588e+10 -7.547627428254140854e+09 3.245658590306193219e+02 1.709404202805671957e+00 1.494277319067463623e+03 8.095715439086954296e+07 8.246167002915935882e+02 3.217341816524676514e+10 1.127581931901174978e-01 9.998143547513017593e-01 1.882125108950536863e+00 1.022974783133308474e+00 1.443631787356634666e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.612600564079059495e+01 -4.005154525624316406e+10 -3.111428548920883179e+09 -1.197343452184629202e+09 4.732857709782911115e+01 -6.231209240602765931e+00 -3.237155564005888664e+00 5.776159951797766984e+07 7.731260056407905950e+02 5.636160191777502441e+10 1.594096645140983814e-01 9.999867091333697333e-01 -3.409767731621335951e-01 -1.476816852059304130e+00 2.976746863150303568e-03 0.000000000000000000e+00
0.000000000000000000e+00 7.374716671435180615e+00 -4.743187978740511322e+10 -7.920937680887512207e+09 7.843931881859798431e+09 -1.200283051676524337e+01 1.986808483028289629e+01 -4.817116899752591053e+00 3.472331580518467724e+07 7.543747166714351806e+02 6.414945154187069702e+10 2.776576805578890306e-01 9.997782941288765324e-01 4.999020033548802200e-01 -5.050238164398221485e+00 5.249839150718242919e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.860304357456175239e+01 -5.343120102516223907e+09 -8.661704414781463623e+09 2.035476145054598236e+10 2.900585051204958290e+03 7.271445001603042328e+02 3.045262761020565449e+03 2.450209812528066337e+07 7.756030435745617524e+02 5.908595427979385376e+10 2.933428448561848922e-01 9.832018374060458310e-01 -1.545837439254509116e+00 1.337841078355520130e+00 4.987537129011521131e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.106002907797097805e+02 -8.722267710965551758e+10 -1.560229871009762573e+10 -4.520775016407882690e+10 4.878105458268692018e+00 6.569736735611513723e+00 4.728308997868373353e+01 1.147680417801932245e+08 8.576002907797097805e+02 3.668934367110156250e+10 3.537901901535651095e-01 9.870271208958244502e-01 -4.178293572903750253e+00 -1.231565787109190069e-02 8.330071436164665499e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.051413754269343599e+02 1.308612445330062866e+10 1.255231320265211487e+10 -2.853967195911472797e+09 4.070165781394825899e+01 -2.558096734556238516e+01 -4.040544027329654853e+01 1.005845348812127113e+08 8.521413754269343599e+02 1.086974443303013000e+11 7.547470706176881428e-02 9.998808801206521268e-01 4.889515848828374089e-01 5.530596388611853875e+00 -7.725760301681600106e-01 0.000000000000000000e+00
0.000000000000000000e+00 9.124098154079626966e+01 -2.083561773411956787e+10 -1.846835325742675781e+10 8.332685666377399445e+09 -8.228378787711335463e+01 4.776415805815850035e+01 7.776226534369581600e+01 1.196972581320114732e+08 8.382409815407962697e+02 4.330142697524652100e+10 1.969965488048177338e-01 9.998880933617994016e-01 3.602843929724893535e+00 -9.318723244463521516e-01 -1.476472369841273835e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.910046230991349603e+01 8.367854583139785767e+09 -4.086186061094084167e+10 3.710655508832038879e+10 3.264598750573713914e+01 1.069165378715770203e+02 -2.652579660618573598e+01 1.010265990328785181e+08 7.861004623099134960e+02 1.076110417258261108e+11 7.723541933704697326e-02 9.800408523609778211e-01 -4.865786744287563081e+00 1.361518364559633820e+00 -4.488225127227615907e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.123164331433986263e+01 -2.189616284592056274e+10 -1.465706360505023193e+10 -6.163995427292347908e+09 -3.864681078126523062e+01 -7.953964939269280876e+01 -1.646582073503770971e+01 1.211909507797338217e+08 8.082316433143398626e+02 1.248941483996157532e+11 1.127562785221032371e-01 9.984794656146230851e-01 9.813342477171432821e-01 -3.933625208965636499e+00 2.703980845831364110e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.015449631323303947e+01 1.547016843665673828e+10 1.297981556651735306e+09 -2.668345446413175964e+10 -3.268998063306639779e+00 2.614606509535587975e+01 -6.839469556949916296e+01 7.881051896733261645e+07 7.771544963132330395e+02 6.038935334896792603e+10 9.455975059522278570e-02 9.999952623827685905e-01 2.073016517303762463e+00 -1.508756631827349315e+00 -1.527956946083835366e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.700871068444268985e+01 -6.177012406766072083e+10 3.701252570246002197e+09 -2.703260333013371468e+09 4.340192197581927758e+01 3.258119559742272031e+01 -1.556350914350366565e+01 5.139640688436386734e+07 7.840087106844426899e+02 4.408202315061279297e+10 1.543315692573724862e-01 9.999999779940195177e-01 1.019706621807379143e-01 1.854978090977174032e+00 -1.856621671676721430e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.249796480896634421e+00 1.718875649362759399e+10 1.893723827202423859e+10 6.313058230776559830e+09 -2.761257138921973819e+01 3.267177264311612817e+00 8.397154580229965859e+00 5.703868769432905316e+07 7.562497964808966344e+02 4.389683249252618408e+10 1.882851667568963272e-04 9.992177840567166847e-01 2.506362243636632847e-01 -1.492691130387565401e+00 2.969235619914239344e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.117206056199620434e+01 3.620150588971602631e+10 1.203669339073143311e+11 -8.237283873225347900e+10 6.382501662562826823e+03 5.768954428447415012e+03 4.626225133806806298e+02 4.064432052307068557e+07 7.781720605619962043e+02 1.268949686250791016e+11 1.297535004427625427e-01 9.610024663371986575e-01 -7.227608836843084639e-01 2.484531545944607345e+00 -2.973807673129539531e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.395805816678375777e-01 -1.896735782429770508e+11 2.014583931420238342e+11 8.213973935371056557e+09 -2.210020217726430928e+04 -6.624440473235628815e+03 -3.891529031776589704e+02 4.665190610985555500e+07 7.477395805816678376e+02 8.724226574105120850e+10 6.965540818979693016e-02 9.994811669957828215e-01 3.843771884226329316e+00 1.277448657961818057e+00 -4.638310529992979436e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.001118688415579072e+01 8.087052550834838867e+09 -1.922601112266026306e+10 -4.134862825474914551e+10 4.733906541256146738e+01 1.621358708853949793e+01 -4.919864861967312208e+00 1.259003133594875336e+08 7.870111868841557907e+02 9.888680716500549316e+08 1.249663396483984834e-01 9.867014336082200465e-01 2.625784968167848454e+00 -2.794065975404941060e+00 2.952652968135630385e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.720912702672387695e+01 2.524672433689117432e+10 -5.301526098891119385e+10 -4.203185918147233963e+09 -7.984925156492958195e+03 3.677225337131144443e+03 -3.985609512957125844e+02 2.521844534833892435e+07 7.742091270267238770e+02 7.127610971564590454e+10 2.712859081439542019e-02 9.996574914451124005e-01 -3.089760197560776911e-01 -5.398562397208204189e+00 5.067025792214108648e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.818270473390418829e+01 -4.261360313201899719e+10 -1.677270056855912781e+10 1.406351224612743855e+09 -2.209945199395580858e+03 1.862502200704529969e+03 2.425130459446268105e+02 8.393384276286846399e+07 8.351827047339041883e+02 7.954938898755438232e+10 6.111957776817004279e-02 9.999821756977271825e-01 1.108169632684066208e-01 -3.314479363973567239e+00 -8.543025368072707515e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.608152670673985085e+01 1.925196478250969238e+11 -4.389487679587641907e+10 -6.456048506715709686e+09 -1.347868995055185223e+03 3.354852690836211696e+04 -2.588316023053156982e+02 2.416740386784801632e+07 7.730815267067398509e+02 6.816871245682287598e+10 8.078314136395611800e-02 9.993969216293089319e-01 -1.849628099552207861e+00 -1.276203806077975678e+00 2.212981221130301712e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.095220657086883875e+00 -7.241834403844139099e+10 4.080004159812472534e+10 2.255095179174226761e+09 5.915821699756634189e+01 2.176264811974178883e+02 8.001590732298686817e+02 5.040342526003633440e+07 7.510952206570868839e+02 3.737100043102285767e+10 3.071690502785205945e-01 9.997004551295630703e-01 1.172305071244443164e+00 1.302449552402317412e+00 -1.923450571425412203e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.224217186450459849e-01 -1.390788951108245850e+11 -2.468376590453359985e+11 4.228248973739981174e+09 3.981417593122035032e+04 -2.064339029879218288e+04 -6.188958992000179933e+02 3.076075456245563179e+07 7.473224217186450460e+02 2.827608979148123169e+10 2.241031082678051345e-01 9.992755763889129561e-01 -1.079293695542698828e+00 1.158077656121367260e+00 4.732706017862788883e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.609399135287060290e+01 -2.687149118663048553e+10 4.696926932838967896e+10 4.915786848829700470e+10 3.383302866131267365e+03 3.652545319342307266e+02 1.269141249633485586e+03 9.456201813537725806e+07 7.730939913528706029e+02 7.145375306962695312e+10 4.606828127332360245e-02 9.787080678665373012e-01 3.621507715964634944e+00 -3.763792325645229475e+00 8.267144173141027785e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.564617024993776795e+01 9.744607576588066101e+09 1.865548571638159180e+10 8.351211788189074993e+08 9.599679290032217978e+02 1.139565489147648805e+02 5.390398359152698049e+02 8.501399466220463812e+07 8.126461702499377679e+02 5.955484138023727417e+10 6.162000762424829636e-02 9.995847034666639486e-01 -1.082435240967887902e+00 9.575406480149020183e-01 -8.033721084370385457e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.483439540481083441e+01 -2.928512662950271606e+10 3.216260710404131317e+10 -3.484110265742332935e+09 3.460337443410753622e+01 2.875061907447525300e+01 1.212526436149162379e+01 4.593573629204644263e+07 7.818343954048108344e+02 4.722029786759918213e+10 1.857969132028099157e-01 9.998906274914600711e-01 -2.603382556014987692e+00 -3.344861700678822269e-01 -4.741649634734552698e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.706612001698135828e+01 -2.570091419748669434e+10 4.050390878874470520e+10 2.907488202461466217e+10 -8.116908470146881882e-01 -6.862937736794265220e+00 -8.581696360703938353e+01 5.356723095811869204e+07 7.640661200169813583e+02 1.320889430475585938e+09 2.035740968143572305e-01 9.952533597000073895e-01 2.092551408523950940e+00 -2.564469376933790290e+00 2.817534897217877532e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.361267681979825284e+00 -4.756344966877726746e+10 1.817835868152784729e+10 9.648723873027849197e+09 -8.116295828775037080e+00 -7.797085041534955963e+01 -4.295171258832078820e+01 3.098741179740510508e+07 7.563612676819798253e+02 6.130544529453048706e+10 2.882232322186422113e-01 9.999401390831458292e-01 4.026611629775699863e-01 -5.021169885249515907e+00 4.985566225928943496e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.567247300263568377e+01 -7.405935089483566284e+09 -3.680654763573355103e+10 9.316764942945550919e+09 6.451729829193936894e+00 1.003007856072181312e+02 1.830974604708774223e+01 1.158227388655291796e+08 8.126724730026356838e+02 1.323845666315190430e+11 6.280093837549038938e-02 9.993905498438385715e-01 5.229508219944455583e+00 2.771125007251769023e+00 8.901197797653076504e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.953994943620512004e+01 2.047246146830440521e+09 2.023765749834103394e+10 3.341726987206958771e+09 -1.193869952749810182e+01 1.565014440586492128e+01 5.124428645903395818e+01 9.467973399881809950e+07 7.965399494362051200e+02 6.576600416287075806e+10 1.892542662432798728e-02 9.999233638885233200e-01 -1.826722521658402432e+00 -4.022655946220551115e+00 7.580761784231144773e-01 0.000000000000000000e+00
