Label t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
65.51548321632788 55460206.773932 812.5154832163279 607334075.4614868 0.019988742324898574 0.9999864397868099 -5.189321267555223 -5.653672307086936 3.813691812581693
45.08542126991881 29721639.11852158 792.0854212699188 5815085952.270416 0.03365300622655137 0.9985195677446954 -5.717040841499701 -5.456157174432083 -1.3223829776501494
86.24275552646691 52577888.367326595 833.2427555264669 34461799618.49414 0.20867387119604894 0.9992341930870249 -3.91449105741793 -2.3813527477268575 2.1349039277630024
51.0135661231227 29452715.155086666 798.0135661231227 10563354704.806305 0.06640382699390435 0.9982350504615644 -4.550287795505337 -5.496566029120749 -2.2442810809371063
76.86871068482901 49898706.09894087 823.868710684829 9200843572.993164 0.002588210275082669 0.9990545290613867 -2.6571018047812194 -4.004051334866342 -2.5850076050932165
25.870081536141583 20426421.140580695 772.8700815361416 291125282.30322266 0.009051242154278324 0.9998830128527099 -4.788128342629985 -1.9022845957305523 -1.8612730933820258
134.24026447752544 74231617.55720532 881.2402644775254 8248722887.144379 0.06963788503039356 0.9957872611551517 -6.18878080093349 -3.8233265335878848 0.15528200780153023
49.63725300797171 26512438.385759667 796.6372530079717 17412442779.91095 0.06733588984765976 0.9997635384954776 -1.892716887529634 -4.501295191651593 -1.5940933057434563
35.18264476021386 32170835.33294872 782.1826447602139 8453691470.373108 0.05795664195336242 0.9999933456785371 -5.721645970607456 -1.9196664138343085 -4.335091773440764
35.43718838099517 20600018.852208257 782.4371883809952 14842207483.958313 0.11721511922227881 0.9996129364928648 -2.788617988156121 -7.8349943978493695 3.1763798197335453
30.993089348580156 27426795.97002005 777.9930893485802 3799483597.897339 0.00019989397771016243 0.9998598451207051 -0.40322076147602726 -4.272092122230592 -2.6895617149007793
25.426248941807557 21515614.69499313 772.4262489418076 1206417295.4946594 0.018546300533924413 0.999997009257132 -5.157154406608475 -2.0486111023236804 -1.078255258302216
35.55462989336047 24983146.303263035 782.5546298933605 18260588992.384247 0.13777751683983802 0.9986491539143393 -0.03763289889167787 -5.279188122594216 5.074722783709845
76.91000744144196 64170685.52581344 823.910007441442 1117381038.3565063 0.0488467133502257 0.9998509024114621 -0.15460112745138543 -4.237513013056752 -2.2345524700123307
38.764017549417986 27044023.116846792 785.764017549418 9831800880.02237 0.10138087682050383 0.9977718360108306 -0.8652617161256115 -5.88594793622832 0.08449836840501979
43.38471470441539 26422761.472688913 790.3847147044154 6573980848.319153 0.09427143246761772 0.9988640519131754 -3.800762964808478 -2.4512323889261034 -1.7183711173562723
