Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 63.86342822520896 -130387650056.53513 290682451221.8451 80982650907.69304 -34411.826484971476 -6604.642009431946 1589.555224836853 40523069.69968313 810.863428225209 92443976357.83441 0.06176964843332934 0.9488426570977211 3.8634406265124017 -0.056377706740594835 0.08937604508523656
0.0 32.29419410922924 -260528921.1081848 1092713245.7942467 1457222432.8023784 3747.347097984549 -3167.3290051317053 -1062.2828916960257 29283251.360400163 779.2941941092292 36007515967.48901 0.21588964946827188 0.9994449104641707 0.7171784045284564 6.204483385445682 -0.700075013908104
0.0 146.93668472651666 -2675843325.1397705 -2510437331.5509644 -304720698.2126577 -2800.3143779106967 1782.1935900380813 93.17867439894201 83357649.32674462 893.9366847265167 38951182449.28003 0.18340224551480022 0.9999995713748897 0.5263736948792412 -1.4570492279504017 2.114471444063054
0.0 216.25924350123762 66647605.739112854 281873396.9344177 -44476437.86157274 1011.8621249557691 562.3857765323683 432.7920429815921 107537175.29595503 963.2592435012376 51430961032.365326 0.08843979967617856 0.9995848342185685 -2.3568336726081935 1.9833364125989053 2.94733965777304
0.0 101.43948197456041 42797522.3767395 -76519969.0009613 23076237.587188244 5023.776719933405 -1498.407228866732 -520.1117850050362 63060579.52034826 848.4394819745604 51779449493.37193 0.30698969992657565 0.9982228019577104 1.895129954451516 3.3970402757342533 0.2054335659094102
0.0 111.47944528050425 93697389.10195541 -215951507.04890442 -133621208.80715871 3220.6129721067264 301.43943273850243 -1011.749444959744 70243742.60978499 858.4794452805043 72189701756.94138 0.2215982870959814 0.9994561809124882 -2.4083180048601838 -4.128551895574259 0.3119236856432197
0.0 42.212902914256915 11945039562.543243 410134354.3976593 42900621119.04182 2268.235006231207 494.0369863746055 2982.1515390651734 27369478.524765473 789.2129029142569 63277061539.14151 0.17834956795969492 0.958386724642095 -2.496753026481643 -0.2867328656906881 0.8490677141062428
0.0 219.22422931506674 -474245707.98239136 -2267080897.876541 2987433443.2480583 -2695.378459069643 985.5332499219039 -1210.8509849460695 96113835.14430493 966.2242293150667 19760552646.642548 0.1472835069891028 0.974833558001157 0.17277560029533356 -0.413640201566635 -2.704812321687234
0.0 170.7926938161262 -224860413.19707108 19372388.188293457 82700125.18793774 2691.181639012546 1497.88208306281 1768.2085641890162 122314989.7275005 917.7926938161262 47156157346.11746 0.09460141956692075 0.9963697092123109 -3.5032690486692406 1.4048855753558687 -1.5749703368328332
0.0 69.00156093915439 278576026.8388977 235995966.56871796 -76304961.77643871 1443.9289243222738 2314.2079283633684 572.1448448289245 57939198.323042676 816.0015609391544 70384233849.09125 0.10823805690359306 0.9995185169362611 0.107749430417164 -2.37598146856165 -1.2476323288256497
