Label Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.0 21865667898.601746 42838285308.349365 2560141719.061798 3216.8312192436897 4896.259542682998 -933.2802730844012 68918663.04009555 846.9453796886605 64292806503.563095 -346276378875.458 -5950713156.1832695 52713.87055671452 9038.290452511319 -3712.8432099471474
0.0 -58579405999.95346 39943888713.11892 3572944525.6174297 -5005.26714340595 7857.065328503566 346.4100481570242 77661319.932161 842.248572879976 224318165882.0129 -225549065495.19843 -6369318842.012931 35153.95179411872 33113.792281928865 -1635.0081631060302
0.0 -191507052136.18176 112027296754.25208 3749688923.9470453 -11208.48518297248 5396.816930360479 44.85483981171615 42948758.33848073 801.1691214522452 -192640527801.56723 -243483137171.61713 -3432142940.924944 32231.796562481293 -28147.351737580226 -558.9138789952963
0.0 -54475201331.08324 69272656038.61938 5752382084.924739 -993.5189882634295 10635.51135842616 -820.3771087550638 74553585.43346182 850.61040319848 133132522584.41077 -264420238989.58792 -6646358503.924893 41295.93094186616 18306.135084399313 -1247.3447471005197
0.0 25407698883.46205 101003546372.45636 -2313881463.078699 2588.3722125436107 6878.007670529386 -541.5564776534793 32449419.545064084 788.3731126826638 -373326430331.80316 95946159660.9982 6316542928.9399395 -14487.116316980535 -48505.721174735474 2424.594907873416
0.0 -116562998817.54744 26074801344.118668 -51741554.118629694 -18014.615489972213 -11444.873910486966 -648.5403715121483 77689046.25943542 832.661075481148 306233289378.44604 118297905279.63474 -851232869.4373677 -15352.614573620232 45337.412277591815 -201.99231004640973
0.0 74053633135.43655 55193192070.04245 1478852691.7042313 -795.0286204458753 17729.57701968379 -439.19416325813745 69564954.83628479 861.3573911134278 117136724720.1344 -329165572794.0176 -6366225783.018802 50491.75382295472 17270.585409387684 -3812.4536646877377
0.0 -46035366301.47537 175551185939.729 167272812.66122425 -3265.0214324512726 10304.730276444925 -234.10067633122833 39355695.83991143 793.0862610006848 -322818600358.43115 -32427312949.94626 2352498163.228511 729.2169908767683 -42707.31844853259 352.6124199575931
0.0 -277131044827.23816 -2480957611.312805 -4010914271.843013 -13413.898579077779 -1519.585869626224 431.4421450074925 46580766.0494358 825.9935772940242 -69858155930.95604 -255287937191.35056 -5899958903.704426 35134.246354738716 -11461.461758120073 -653.9973972067231
0.0 -246279242422.82977 -20352230881.38507 1412441653.7839124 -12497.55815585167 -2057.145430234892 236.4147137063415 45935830.99432632 821.3127587959546 -19768694627.612335 -285862595300.88464 -6238433611.351292 40417.29367310289 -4185.458296427594 -903.478661312176
0.0 -268845102651.82175 -138131638116.21704 -11624659685.13733 -14067.214558818154 -7161.161511624571 51.98931416642489 73551594.9109256 886.9097758098465 -131482652709.9964 287383301429.5785 4659334425.888139 -35937.43848742488 -19343.207217127056 -648.9109959759737
0.0 -271204307834.4573 -40577814422.220276 -1574456313.6295474 -13292.185221285952 -4331.127531337969 565.1861580712156 46288193.15698065 806.6444561991583 -6596612230.696976 -282249622753.01556 -6365886730.198123 39993.484025507 -2305.1445652551956 -886.8376637622226
0.0 -61376843178.19092 156861379183.00488 4531938910.183449 -3768.3898067940418 9268.914992336666 -310.89427307964473 39078076.99712993 798.4026373251232 -325272197638.6891 -96946147580.41702 1385085411.2695613 10177.450346436939 -44044.10112742622 260.8651266285074
0.0 -252762354681.19495 76811395493.60628 2688559635.93914 -14293.094003009961 1495.7569900706549 72.0837514974643 44264032.67262831 794.5001140941539 -132418010343.80449 -267047290335.89297 -4742104990.048917 36346.619168319194 -20079.613219295778 -714.2262476993346
0.0 -49536000820.753876 125580690745.43538 3613262956.1538467 -1869.0765635372427 8160.398605415201 -379.18744557703747 36577868.996883065 790.0132822965018 -349446847969.3889 -120057608161.10089 2170199474.5548196 14481.016151653399 -47461.18316146593 705.6086915523576
0.0 -71543719870.98682 156670091862.04935 -1484563008.147463 -4895.030927766677 9666.27302795696 -162.84549608593846 38310621.92225599 794.6154780918126 -329150476965.6017 -126562034514.44415 1260343879.2880707 14798.24408849545 -44910.239014200604 295.5323831209663
0.0 -17934835763.34854 131120736197.30794 -6756203786.882639 69.30685756311141 8302.93835514641 86.926340559744 35594148.77686211 800.0780779989436 -369594439041.34326 -28121717798.91272 3894810626.4635835 1500.1126545654406 -49063.13475157588 1131.228591296268
0.0 -203305671735.58316 78965776371.20952 956097516.713804 -11072.638874822707 4731.562430321017 293.9680987957511 42602289.71793096 806.8601692781907 -159297411253.89435 -279720228346.0522 -3999596829.305739 38212.50193872918 -23638.934668703943 -788.1215116492513
0.0 -218883292327.456 142364544152.5702 2913826689.1553555 -16233.396957243653 3031.0160793863142 174.35415083656443 70270395.00497755 834.7936218079876 134513460014.34407 276439952194.82007 -1542407472.1167915 -38527.84846584298 17124.808550801397 250.77577467077032
0.0 114726590715.79076 -49713509349.61081 -81306202.39846951 17355.572790501883 4624.320089768124 -21.6780458476764 69542768.76092312 856.163666068718 -262108105740.31918 -255877453118.84918 -847917061.6199785 35194.28628933477 -38881.46666132253 -373.8189433837786
0.0 -252983163769.40936 97673767065.60497 10352155975.789888 -18565.611819073893 102.282645889798 -497.7684424318865 69951611.03683057 836.3531803853439 78987103403.79706 283124090614.88794 -650241588.165162 -38818.355411214216 8787.566513153293 86.4255899439841
0.0 53825286030.01903 59030017993.32605 2314866930.7394385 6215.8508100062245 14732.330629648151 519.9637297601743 76424372.15098551 868.0681564411982 -89315767565.24146 -280698474613.87634 -5429281423.430395 40517.3000669013 -15772.326464371956 -877.035058470233
0.0 -57511709353.43121 54661120671.67003 -5269247392.11606 -6432.243031921163 6962.236817229452 325.39422226592694 72568001.46848615 870.8709272124671 308578738551.65735 -148011454332.26114 -5913026509.060397 23256.830017121698 47059.57869410927 -2827.292936321396
0.0 -291616150684.8693 108573611421.48663 -2302581702.8665905 -21581.4637453544 -4329.445737889777 319.0929367033641 70865544.93895209 827.6555274993917 79011989060.64333 298685619638.9059 -205753858.93552387 -40852.22211461819 9059.029048159497 29.9842886395481
0.0 91433083638.24617 -3248394652.466919 -9677069594.91536 9758.974743622588 18476.039860479406 736.2343767354029 74775925.0257012 840.1839665729979 -118929336153.90327 -294709351086.9896 -4734416583.145509 42353.58976504593 -19817.649918768246 -980.0868127850372
0.0 109288341665.81148 -518001516.56118774 -7924657630.732098 12604.972372257324 7310.2161377407065 -423.1696302842415 66109600.86005288 808.4380553465148 -106124854861.65163 -350725972836.7412 -3482464546.957616 51586.94667923498 -16467.146794828303 -3525.635308406677
0.0 -44404039578.09512 47802957156.79141 12015733472.244137 3608.587925155942 2817.091548871952 -1488.3053533615248 75259837.45888093 849.5938331313366 105529205406.15228 -314992055877.32306 -6551497438.117035 48074.054198726124 14871.32823415781 -2118.616040466413
0.0 -474154467.45458984 63389771223.21336 1377542721.965899 1118.2079585262072 8666.890640703985 -464.49407668463436 71684065.8507058 852.6837469081001 112708535399.11191 -310992307865.424 -6587868115.080594 48011.904919723645 15815.197191665316 -2099.522711018221
0.0 142869139102.5001 -69686657928.73816 -7631356211.745066 21952.328685743792 13857.463562887788 -146.43267554712588 68666702.32759202 837.2905005536871 -200706741492.97577 -314043243729.0064 -1685775267.2053373 44939.267087433924 -29643.52570136285 -1680.2713161617999
0.0 -29859075455.468918 68832899616.38118 -2925932754.7535706 1859.433834742409 9786.19163737501 -372.96961566043933 76919989.54505317 868.0779018559608 93947920276.90555 -296326081987.7761 -6645479417.435787 45240.21490102973 12519.54337290588 -1470.343451171725
0.0 -184416284512.1971 154043007306.2019 4301745563.099499 -9849.695101477106 9358.835763487847 123.72640399639177 67752419.29754514 822.3922357054695 175732861567.67377 209694358730.11932 -3711485474.6398606 -30156.911985575152 22942.571808404213 452.95097565856634
0.0 -305006954854.60785 -4381548303.918304 4876382424.732091 -17687.391777520235 -8553.632537606049 -667.9970043404403 72543160.57213813 807.0786819772788 -22519233132.65976 319665352603.91077 2371849989.571528 -42164.52673695827 -4907.357176420959 -387.96471719688066
0.0 -37163642799.438934 148698472100.35767 78479958.17749679 -2123.3221937141443 9231.748271539725 -277.02277651779565 37618946.77949992 797.2593905200141 -346904173842.7543 -69876231090.29666 2474656528.809114 6693.8955358602525 -46525.84375771713 552.4398503671366
