Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 62.15951830700499 2643414899.7053833 -449476384.7950592 -1234704482.8708134 2601.2160752483387 2193.3716348800444 261.13371721635804 48209798.63485634 809.159518307005 79616423806.59583 0.028526841864957644 0.999479779522985 3.958514304207601 -0.8287717907520263 5.1211300309267065
0.0 84.13466268674108 -288909.45732688904 -7911910.601043701 -31098733.231989264 3250.589659562651 -182.64642960736825 -1094.1345430265194 65999677.47197455 831.1346626867411 94298807575.1396 0.06377676648729404 0.9996554516167895 3.5031084614604238 1.2559553733904147 -5.7591685948104985
0.0 36.97451787936245 3455018.2781829834 9245535.997283936 -21110047.884728193 1670.0173542276061 11944.19974877228 426.24381204292257 35701545.326624244 783.9745178793625 19868202990.649384 0.39929164457997823 0.9995092093032741 0.3190589977077021 0.30105292986567367 -2.5084917916168035
0.0 109.9519764446128 -15243841.712402344 -5084418.924240112 11724001.107781887 13542.137647226313 7264.376022116408 2341.1811301771204 102774160.93718277 856.9519764446128 29731340365.28328 0.34454917714123623 0.9905566602355645 4.2411671921801375 -2.766092920130679 6.067770690773964
0.0 108.58740088602588 -37088460.471717834 2115538.3722839355 57602694.14741588 2221.5951775730064 3429.408443441017 987.45635781056 89749801.25633428 855.5874008860259 77270600745.86487 0.08158608981706658 0.9993108341062733 -0.8806239676543821 4.982611255768245 -1.8002327025627236
0.0 28.840788856106087 18465764.908050537 -10782149.245681763 12812217.761312008 3262.2740868878536 297.550959683369 -398.36739007304755 23010553.302206546 775.8407888561061 32812290691.613617 0.16046196577402336 0.9998032074654671 0.6063947710261816 -0.08007844754572124 3.433982998933532
0.0 22.85838136031157 26964859594.79825 15926027392.410034 -2134250983.5807176 682.5534800164296 -1358.3336339003763 683.0434416403558 18135024.172432978 769.8583813603116 58819889022.536224 0.06720156257515052 0.9995472260581573 -0.9989139651346841 -4.465738124951508 1.9414762391038403
0.0 61.65279041496865 -11041404.555870056 -6778051.553649902 26378663.569814682 1809.519995945524 2940.727696804102 -3355.1146675366795 63402938.968463585 808.6527904149686 71838450317.56027 0.10219296140265212 0.9980867745841113 1.865084505490783 -3.700404303011589 5.873268190547872
0.0 105.6713946522018 -58343668.769649506 36211071.22671509 -9510646.753954887 3623.6414062839976 3822.2217854308574 1433.8642945201782 84792856.00278501 852.6713946522018 95532182293.26129 0.10878663856722041 0.9998656327488635 -0.02877949193632512 -4.176015313471476 0.07668696187689306
0.0 49.07308700680392 -9843907.958374023 470637.89364624023 -16284636.068329811 -326.9514206279382 3874.534836727419 -394.93999503682704 40691385.64559106 796.0730870068039 51710587318.88864 0.01868432519728533 0.9983631336451435 1.526515321552073 -5.8972332285002285 -3.1139902957472314
0.0 98.39090457506927 20287599.656280518 -5552079.204528809 -15413065.322984695 -3073.998447091537 1971.860622252194 -687.899307639892 122714732.37833403 845.3909045750693 67349270074.59337 0.0033119484163627866 0.9992258443380768 -2.248426842877434 -2.4342465047167496 0.2699002019441039
0.0 23.34176903308014 -6603135.471740723 -7088647.031494141 -41177212.46239853 -267.4000714005633 1816.649320636936 746.5055544745937 24399391.818864863 770.3417690330801 19476860225.481537 0.021533111267818733 0.9995958841042752 -1.95929089620001 -3.760104728603075 2.601156022837852
