Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 97.04958441191559 -36672897093.164795 26852755372.32952 6209671844.265651 -3274.01769994787 5089.482507317498 -55.471031208527535 64280238.74431957 844.0495844119156 65140674650.854645 0.1031886022541272 0.9994810885967979 4.021725912730296 -1.4372642786925827 -1.043881676962693
0.0 51.59627759984585 -20143880082.836586 -4318045769.517548 -3259767196.524223 1286.8376659060377 638.6058326958937 429.78883238537856 45527762.333793044 798.5962775998458 46412144409.78729 0.19569462999045756 0.9996914759503506 -3.727498627619425 -1.2391002786428593 0.48240525119463395
0.0 111.52974791850147 272136994.22509766 -344311879.50753784 -87854465.0614624 -116.94292841677816 924.0372952254438 -9814.70141187221 59060301.94342283 858.5297479185015 61323685761.51187 0.13047762528579404 0.9429567983583564 -0.4368074918340117 1.8639434343838008 -4.621993011283322
0.0 28.309388201170236 28682813928.13855 16456302937.592278 -2575292759.7419715 -1.8971436373121833 -480.3048742459541 335.6762278565456 17552553.656222686 775.3093882011702 67666238602.729126 0.16907455325161233 0.9998048140180865 2.9394095861842975 0.6839983853859888 -0.677606884589554
0.0 76.01140844609688 -434650830.8782501 65007920.074523926 286634615.7002212 1040.5513674726171 4491.738673425596 4701.771663147113 60585676.39568767 823.0114084460969 38878692535.068115 0.07741240999557358 0.9865785394643889 1.6456019804163633 -3.57652326746482 -2.659846835989157
0.0 64.28772823818167 16435871074.23288 13470320727.84732 -2653037378.7037134 39.08677284353806 109.86847742037571 -29.269099354095943 36482845.89288763 811.2877282381817 68100744549.386505 0.16880463225105066 0.9993573215180195 2.0561068627769137 -1.4789927394570483 5.555556910301796
0.0 76.01377411802537 45371436708.08211 -3056153331.559265 -5467976563.5787945 -3840.320826897907 -501.61137747484463 156.03580255030002 33819163.24780977 823.0137741180254 77934969965.91464 0.08885059354633129 0.9994778037640445 -1.939463924995628 -0.3007019008409053 1.662684859511262
0.0 37.98281547659201 30630308563.846764 43434096313.86299 -3168227508.7617645 3861.1824503415555 11572.158281825432 -173.84139179097716 20565218.369015433 784.982815476592 52380763326.02841 0.38139463358812636 0.999766641910182 -2.26250724943509 0.3189750702710974 -0.01464700661118723
0.0 76.77948475446715 15375297343.745285 -7201330031.096558 -3954149535.1776276 129.05068157829737 246.40305881832683 -8.121626895719658 42018331.80241765 823.7794847544671 74081687876.46017 0.10343214131823744 0.9995597947702941 2.685282985636441 -0.04636901138891325 4.315851703308826
0.0 67.44092792458946 -11245341170.288269 -24482113626.906555 -11076367726.059628 -28.6859181586442 5.466473658758332 -10.209489604639316 46308835.49349947 814.4409279245895 52399483060.96179 0.19331791630984577 0.9999611976565007 2.07978432881088 -2.561199118550967 1.9270697200340248
0.0 85.78991116701081 112096477.5965271 379742945.2706146 183524990.4498029 1978.2471980435002 2122.114001189737 -8695.911020588954 58545201.64440994 832.7899111670108 55317069580.48102 0.2002516057497716 0.9535852897613898 -1.0320339639021385 5.460166012722399 -2.267630051789105
0.0 151.19746912781727 2878215676.1505737 -4226726630.62265 -2407463755.3149366 387.65274459970897 1124.120823573554 55.07777183341784 74647629.80998082 898.1974691278173 69856818973.08795 0.10745162628265263 0.9964649775587561 1.8763188182957595 -3.178984904375667 -0.03499694098856532
0.0 158.03465224665672 -34937181227.56326 -14342161862.975906 -6940685959.888433 -329.0537689208322 3067.942262625129 -345.9649609034601 77043817.75536914 905.0346522466567 72362459262.17297 0.12283696930394714 0.9999362360794786 -1.2767888915934336 -2.13134699642423 -1.7734363760631813
0.0 117.090077154195 -27736332607.039917 6912175440.218155 3357070236.9299684 6633.648893500254 6475.071375868403 -338.1601192755955 74221767.14492859 864.090077154195 47769185193.725464 0.3574868661548178 0.9993761991845163 -0.8027591116751684 -0.41685407430629384 -4.3985940448851215
0.0 48.356492899610316 -288346030337.0515 24324308715.135468 5499462049.435472 -5005.137833483566 -58052.85136975489 -236.98593080596504 32196915.919387102 795.3564928996103 56971894632.66699 0.04484167507505743 0.9994768926204328 -2.2596453984442455 -2.2271647150934304 0.17568058320452096
0.0 109.4541231626306 239297878.6347351 -153874449.2707672 -834000769.4702563 1167.0810406096955 3381.8590608965424 -13.782775768841688 55046350.57515711 856.4541231626306 47673351071.52908 0.1509715279430226 0.9994076422431439 3.5437122059825565 0.41794139953873066 -2.245168797687967
0.0 32.07687726511699 131966435336.05627 70202810827.14903 -6008357634.709649 -19334.372073933166 12140.9390320027 317.1372187600718 20371622.606919058 779.076877265117 75945139385.47223 0.06612804989872736 0.9994989395836377 1.0600341192877094 -1.6417636698202003 4.885357875143315
0.0 98.21341983570437 3266644972.5081635 -4297712910.7673645 -4216125489.113492 2401.543863881485 2018.955839445758 182.08396358877644 58164516.62602683 845.2134198357044 72451646258.7446 0.07362085396806867 0.9994787010824228 1.042471468227697 -3.1406195388197236 5.9646468410736055
0.0 11.068282037219433 7734026644.454407 73655868496.89662 282073200.76097083 -7.176626032304739 -48.47150153384064 195.18528753473248 27113200.0229494 758.0682820372194 9228836916.435303 0.4647743519962626 0.9999163060050095 0.3223418062196754 0.7733950915639447 -2.930663456615899
0.0 39.158431691777196 32261960949.941193 25607179517.298973 -4399486788.4297905 2.3013108118793753 -60.403190856221045 -18.104210280237567 34931708.93277913 786.1584316917772 37802653281.79935 0.27668290302208215 0.9994199579989739 -0.9272459287784237 -5.813049021391844 0.16082264847200767
0.0 175.84657687591516 -14278181659.973816 17235876423.944763 3397438781.6530776 4181.933557534332 1607.7204101757088 -1704.326190941779 76319814.03814203 922.8465768759152 52164162263.29132 0.1950645277730545 0.9980918902798843 -1.2325024188082507 1.2899855153449287 -4.869177345765863
0.0 77.77863185150636 26676932610.387665 36107683190.121 -1469466680.3810768 327.0306234006275 -220.54683614200258 162.13612607284182 47489153.52124673 824.7786318515064 16055061448.460205 0.31249625285307364 0.9998463147362835 -4.104167749215978 0.7169360187691662 -5.58827222709753
0.0 35.64691645288622 5211612489.804245 25578892837.03723 1782591136.821049 1655.113534152788 -2649.2351107240465 -39.49260752251254 32339544.92035357 782.6469164528862 31932856242.380646 0.18243962191147983 0.9996782006744579 -0.6922909540352709 2.5091011660102818 5.603538604098427
0.0 35.05216312367918 -6052153353.553284 13068398098.107254 -1244683147.2698736 2852.565408231774 1347.0207661283057 775.467102351022 21847456.528155804 782.0521631236792 9455455097.609833 0.20375921818257647 0.9993792608454839 4.114449898868362 -3.908645857325553 2.903168061395573
0.0 127.97145593067182 538843997.2428894 1164768394.6198502 56826583.31014252 1230.9591647851553 925.6122884959805 151.19007410731527 59839907.193367116 874.9714559306718 44436162999.04321 0.032037139756667846 0.9998730352067623 -0.523182333865733 -0.29508394293329376 -3.223955571380097
0.0 85.01355643658599 -145524190.56326294 273237784.80851746 -425909995.2080927 941.5504561159632 2985.4520578294905 380.8708087822259 57429760.88763282 832.013556436586 38681462907.30292 0.05896037846141851 0.9999956636664086 1.741960526409734 2.7595605283625555 3.2203341984002023
0.0 101.43977148938257 -186185354055.77795 77201169800.84863 1761968103.4360316 -17460.98666541148 -7817.789319070249 -477.19583430818517 70649966.07842575 848.4397714893826 74249545332.68307 0.05961278398624056 0.999476117759456 3.9988567509248183 -2.871999805825281 0.8768171983238643
0.0 32.03166845953899 12134084396.034027 10700848643.541885 -2871841029.5403113 4087.8419742156448 1149.012540159456 696.81340985511 24450691.50707485 779.031668459539 50148714475.177704 0.1825733563593574 0.9994733687261004 -0.4448000267477218 -4.027663787828844 1.8533596818117748
0.0 30.900316824588117 -357864214246.42267 126611997645.99881 6330104859.796719 -20256.117327242653 -35371.242872946474 -450.2948032767906 34054749.89544646 777.9003168245881 55421527004.44656 0.09221997825708889 0.9994971273117786 3.9816870661653505 0.4109237337818926 -2.0540313044574114
0.0 100.84660964912996 -24951307216.570847 -9784244557.57637 -3229251065.2720833 20.69001128246964 331.6333804304959 -125.40221675292656 69716759.76486006 847.84660964913 65228229681.35391 0.17316575390284006 0.9995060987686221 1.5647357850678414 -2.230626031371783 -5.715002539026826
0.0 111.22564929216765 -666565962.0297546 6113196164.451569 -3471617473.9292727 4734.7619070807 4380.206597899221 5263.611692237782 71336533.05721387 858.2256492921676 49762711853.08411 0.40307632613807515 0.9848938062171082 -1.2687689325337312 0.8199011469089612 -0.9281390039742146
0.0 132.7798335427143 -41439335.626190186 31880834.951675415 109292950.18131566 1389.1047117016078 1467.4678042523847 1288.8894698268728 67100126.337493256 879.7798335427143 59243449626.51779 0.034100792276217234 0.9999678213703115 2.9663075667015417 -3.8731040294480534 -2.250443731913916
0.0 36.73941478355118 -3970758586.643448 -657193259.6617737 1452590447.8825893 3770.2920022866165 5262.434906214027 -7118.201451563682 37579990.770115934 783.7394147835512 46732138137.83795 0.29437666202761525 0.9822150239939104 4.097281779376658 -2.21034353106778 5.4458928818257375
0.0 134.9774857490445 -255986700.0089569 280582292.16885376 313459858.89620733 -305.3363432984115 675.1438629276599 580.2022414944487 69583845.79029924 881.9774857490445 33876988605.059113 0.002047811350420259 0.9993591323379349 -0.4558280588983745 0.025322769562514252 -2.3579300727284362
0.0 31.091277203368577 18773234411.931427 12318130960.374878 -1765933780.369423 46.776868461302 -783.1813675001758 745.2627555858139 17973730.74590682 778.0912772033686 49155965020.286194 0.004902655088931604 0.9995489768240581 1.9344882622633415 -1.2063156950522684 1.8763575291675112
0.0 60.812609455525376 -22850822632.878906 17746306179.475166 -4499782755.292759 1907.4783899079757 52.122495159746904 1186.9475778924343 45740990.31625267 807.8126094555254 59841698858.26193 0.10076364395733463 0.9979414284283851 -0.02887746216036291 -2.3123325735652527 5.391428253951117
0.0 109.70607339970786 -4291018963.852188 313060242.4198761 1828947150.2831473 2418.9319874902067 420.5652699506609 -768.2983538559648 46627981.81451858 856.7060733997079 38265185339.194824 0.17993272081970924 0.9998073433051939 1.350844540140727 -1.5224166298140935 2.180534180069995
0.0 81.2640217521598 -22511365210.23111 7681171789.04039 17723684373.439342 484.1332949073512 47.51622877228874 -331.08255851739193 59499536.5069522 828.2640217521598 60388472367.737335 0.13027891429636945 0.9946193118883231 1.4574565424428885 -2.3472097679339123 5.686029662578571
