Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 84.21863614596225 154075730.97424316 31266417.11061859 -137406895.68316364 1300.8791362645538 2306.5678799506495 8943.812002259345 51233410.41917217 831.2186361459623 54696576026.02118 0.1304756295113525 0.9777103799303112 1.8298739486142073 1.8319175700755137 -1.915489094475227
0.0 40.334170927016885 -275783782.4313965 247149481.67095947 164857967.87262726 4196.301385389255 5696.895310784892 923.0034431201033 27592473.75668257 787.3341709270169 7083046040.069366 0.2837190207706788 0.9996989251015358 2.102297202846713 -2.096297617127559 -2.7833710301369314
0.0 105.12464914283589 -8660355174.803192 -4467047711.843262 -167821082.99277043 4214.944046076962 3110.3934299491702 -919.8854473859348 52854296.33743534 852.1246491428359 58723850580.872986 0.1392451224009675 0.9995161314118955 -0.2712612151576511 -1.9419592325449306 -0.24099110084188213
0.0 54.15618168290371 -314613520129.30286 -87251518501.57666 4465388562.954082 18563.400632760924 -53082.28627712962 -515.6300552447223 34878125.66852341 801.1561816829037 66859625158.77533 0.01045359928620158 0.9994829708218379 -2.2799727152559344 2.270103045208807 -4.103972054398455
0.0 68.79136379840884 162223060.5055008 204887727.29458618 62881078.219509125 690.9643200191895 7593.984413117977 -61.1529633571251 42377241.95367885 815.7913637984088 43174355629.48285 0.21316119100205205 0.9994056556769906 4.782214861757487 -2.9909389158786657 -2.7531880999960587
0.0 49.715501956799585 55489960.61755371 -7596987.907470703 96093953.6130619 -3607.8630921312015 7341.255667858539 1349.4232076980231 27625119.572119307 796.7155019567996 140156819644.79166 0.298240461675932 0.9989660359202494 1.6403345350935932 2.069198617095464 0.6097679880252378
0.0 58.483012774179656 -71258966.98904419 195366148.9945984 121866778.28938293 2328.7878240944265 2063.0459077688356 -1679.5882207254276 43311062.56682677 805.4830127741797 52045378975.26068 0.19379421209784498 0.9996985707319779 0.7803877086240706 -3.366815279768433 3.714817392724038
0.0 85.69494317027568 -54695873.99945068 -46062180.59732056 37583109.53511381 2877.42287465358 3108.1477076637602 1159.7971391834467 48731771.16864749 832.6949431702757 53409671162.38928 0.1916717343145855 0.9994011603274645 -1.6052002360417625 -0.5517789610640553 -3.325615840724186
0.0 96.03855908867729 9920332.299438477 388189470.52223206 -115374132.61260605 1842.5831539527476 2490.345945029596 -4930.230447490908 69098998.87522061 843.0385590886773 56195969179.759674 0.24667536286489755 0.9819643519469222 -5.4343776244371025 4.600637559802939 -1.3845936717497522
0.0 83.06798416103175 231765477.48320007 -214503282.24476624 194855801.29914784 -1392.0751671189864 3885.0440494200193 -435.1925559703343 58046588.06883193 830.0679841610317 39294708975.42313 0.16938444056518326 0.9998913216757503 4.867734558112449 -4.313899240225493 -3.8162630564634243
0.0 56.13653803298621 -42923476.66857147 61761356.327560425 -79637742.44529045 4448.99617694872 1597.1178873838307 -407.33895348761155 37458774.79609405 803.1365380329862 40590814106.57367 0.20671725469291233 0.9998837361773453 3.4876403887767338 -1.6700513381243147 5.704522791181985
0.0 42.68765052502306 180627330.20793152 111432336.41393471 333821063.23842144 5924.056923498796 -4221.573955015083 -1064.440636010381 32928068.17688438 789.6876505250231 37075554521.970276 0.07685753656017122 0.9999178229085057 -0.8577184382663412 2.3775324114715697 -0.19475027665310218
0.0 109.16949893789808 120966393.76095581 158229973.45947266 -358101865.9235697 -4913.858351101742 2803.038288717271 -822.3189525595492 49180942.91805625 856.1694989378981 39841376463.05316 0.11575851245286725 0.9993051940236812 -3.473994985745732 4.404681268212416 -1.830681156716927
0.0 60.57288949496342 -283374334.5750122 -234904305.33621216 265541170.59782028 3542.9479487517783 1443.0627508506768 6751.8591932201 35491647.90485398 807.5728894949634 40919460462.385376 0.2116020914859517 0.9800267045216938 -5.253915416938369 -1.3232759230085165 0.633277433075768
0.0 60.08510653731696 51389699.89038086 44473597.662612915 -2880592.0334284306 4453.132551742176 132.00335075151088 -370.2353951717066 30983940.62505298 807.085106537317 50241187746.8862 0.19751172434509073 0.9999061271654249 -0.6078287075517821 0.6533070911864367 5.114531388405995
0.0 47.23752401324214 -75286584.89630127 -24525954.01774597 54327797.61580753 -1564.8362373910832 3980.54733123778 -915.5265245698148 42496816.75856761 794.2375240132421 62490723164.49536 0.07563362810341762 0.9983455541907386 -0.5968807915456891 -1.3260103691492553 1.761467225044513
0.0 31.549323817091818 111556561.26452637 447697798.455246 251438512.807366 3112.5963841436896 2422.042870631085 -16.09412694430612 19019032.997839116 778.5493238170918 70581170587.29944 0.2726643667342532 0.9999996940320244 4.442956856517037 -3.023564344201606 1.967632930558318
0.0 54.32731825730377 -327336389.7384033 50143780.80531311 -299350903.00000477 12908.389141604606 9715.507875057752 879.553591324758 27683961.027482223 801.3273182573038 10888842625.901825 0.521283371666146 0.9995146265503394 2.713385455730886 0.5013314772309412 -5.580736690473598
0.0 151.10428267898578 134945075.6748047 195995726.37060547 147873173.56487322 -2602.3632861942933 2000.9381116267723 67.34782174446785 74612217.83253941 898.1042826789858 39390836302.74539 0.13641964122069805 0.9993574818691405 -2.0182942569586335 1.2372309135360917 -2.1176821362862888
0.0 105.31804370256248 -60396327.79489136 1043826828.5336151 783301024.7715297 867.9103444069788 4733.441522490048 1259.7962196114108 65880831.34151405 852.3180437025625 40629322828.71695 0.2853878844493451 0.9986412527831908 0.5904709353610571 -1.7108320038254825 -1.4150230304622198
0.0 64.22004635022165 -288685381.1290741 73639876.82745361 59401288.25219154 3298.0382401242477 4503.766630575825 1731.3560382266173 30763855.75068556 811.2200463502217 32108933848.781006 0.18621430350576818 0.9977687056084282 1.50492008516648 -0.5453388534026788 -3.0316707358141586
0.0 42.864325472308906 147590482.53175354 -296415699.107666 215313497.99352646 7568.172815334399 6985.417690751627 1017.995740869357 32258989.709926188 789.8643254723089 15666336163.513336 0.3562365651740781 0.9995687763214369 2.8509218662300495 -2.677518814388325 -1.9030098856997544
0.0 129.2842966208599 2186574307.5821533 -370054912.0687332 -1189052462.8771315 1264.8456844786124 1591.042505280042 273.9715405696115 60886258.561183944 876.2842966208599 63332478596.103485 0.1260265347708723 0.9994602408079982 -2.2921608625913965 1.1599614268714356 -2.2885583891496024
0.0 96.40529985777914 49404421.606933594 126160536.16934204 -2043518.6329186559 37.74303879546278 3612.7561931957443 196.94985489021514 59837183.67959415 843.4052998577791 52367536032.14447 0.1880996172841226 0.9999614440854107 -1.1801125740391774 -0.298349956637216 -2.3744473065524456
0.0 63.98868215179698 -8830869823.092484 -47676379357.65704 -1637164113.273151 2874.3369984538185 7667.503658108626 -877.0878183778943 37751766.131344266 810.988682151797 78838691741.36621 0.0835637916888355 0.9994362810526787 2.2660289341853685 0.8235987301012604 5.0049035823653405
0.0 55.68877931477164 -236685977577.35822 161301310676.6131 7279660338.204736 -43205.38593391248 -35934.568522437534 35.07450721390474 24242166.761020817 802.6887793147716 6320174485.089905 0.46715871058240055 0.9990140494879216 -2.153351959903345 0.9689076643648391 -4.081701844869194
0.0 161.08226785967247 -8568700239.389679 -5279104302.713135 -28388445324.271317 -22.651828738751647 -42.6352527572235 -13.656039162709021 72496156.43419364 908.0822678596725 22145821058.382507 0.03901995935203831 0.968556739446183 4.093997547959005 2.501657419011621 -2.471803618194699
0.0 22.197636644399722 16784165406.540344 11543596516.910622 -1657454580.5140953 -214.09500237836255 -104.06949212758263 607.5734251774288 22073575.282921575 769.1976366443997 46510733516.467926 0.05225270376998595 0.9997694998361756 -0.5867030173227391 1.4681146734664658 2.4655011663654673
0.0 96.10937981047596 27404758.03123474 161062430.48272705 -144076392.26034927 900.3972746856707 4118.659344177597 2512.0263782939733 68508343.18632749 843.109379810476 31102270408.338898 0.09371058924271669 0.9965190421658331 -0.8544461595856359 -0.774902209748165 -2.1493093709383273
0.0 64.34745714245969 174151327.6726303 175274486.87591553 -47464386.690264106 849.7721991033832 -10867.707257667254 759.2195310540493 38562154.8232131 811.3474571424597 3186991513.8759155 0.4042265841320609 0.9996934397865286 4.102513763860189 3.2123763964717784 1.2812426479547852
0.0 41.618117238351715 148735618.13024902 -57239578.330947876 29472480.273863792 2263.5981833161222 1961.4073006827675 277.02856543916545 31032527.737718385 788.6181172383517 54387628160.87253 0.12426007867071752 0.9996956873726047 0.9166767246954353 1.0461722525855905 3.1238479297264306
0.0 21.15579625058683 84313797085.84792 43697541520.15933 -4730290093.33441 -10542.011049672892 11522.455311996791 32.37852951369376 19262222.323468853 768.1557962505868 54534394735.02484 0.16184832392646734 0.9995576859188569 4.006976974551051 -3.9854637009151377 4.166693404620231
0.0 138.40438239471598 432151930.0383911 -9517944279.431 -15692929345.352278 1104.9981253338447 1251.7571228591423 147.2137488366806 75310397.41191547 885.404382394716 75022883816.65292 0.13358524669937388 0.9856413904883272 0.08939003444239929 -1.428469458596608 -4.959423762561148
0.0 52.02219699045088 -61454545.164489746 80047016.02354431 122924593.37133312 2200.769025819478 -282.80265981363846 -6347.20840526907 36988456.12798543 799.0221969904509 35955438900.13443 0.16929287584783936 0.9880103673350087 0.7912473875999971 -0.16790704504669307 0.15854298968436842
0.0 81.48946243082571 167284352.5202179 -308875386.6758652 423823347.74074936 818.4496460721675 2985.4287488271475 1366.9476426417702 71150934.42733 828.4894624308257 58374495274.55386 0.15895485892044292 0.9997533257345759 -1.497311550527534 -3.164860896655525 -3.3233525860228337
