Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.0 53.34925258035753 1083652508.3985443 4478048286.195557 674470540.645596 468.75934149639943 3879.11903387611 813.9564860528853 41693622.85849601 800.3492525803575 -162639813498.96606 113621012856.30713 5769187856.406603 -23801.31937505548 -4840.050772112343 -492.53866525160004
0.0 59.537692671648074 -843012.597076416 1467711.7573738098 336133.701335907 5622.371720976737 2141.2404018693014 960.419340221991 40758819.03594761 806.5376926716481 -189880311338.4025 70532562785.59868 7568133694.776649 11139.400563937827 -22740.846623998965 -1107.930089808774
0.0 78.7837227782353 -5125440.197631836 1369924.865386963 -4720554.786286831 6105.087577026958 3950.699726774332 1971.8826301554072 49023781.57464061 825.7837227782353 -213063246800.42374 -56241590984.614334 7585869206.295898 25371.027410241462 -15332.50638268065 -1903.2181042290676
0.0 74.18736595200744 1095525.242324829 -721821.841583252 27235060.625912666 3225.447428421132 3346.179056620389 -1453.971952949299 52631323.641375855 821.1873659520074 -288636831713.4328 275189657973.72144 7950970788.178209 -32634.489998186582 -36490.293364205965 -372.046867589164
0.0 151.48236448202204 -74063304686.30849 -25566855350.644066 4172600310.0794992 5523.1432761310625 10530.994847536498 -412.0011912166341 66670115.277518064 898.482364482022 -69003581523.9299 127630879585.81949 3769986817.056168 -3314.163346575424 -13791.504217672773 684.0808189921476
0.0 45.70790022501262 5593459.120376587 -3863888.594177246 -1648438.3540592194 3049.650425393873 4300.177481844442 -9588.831394554934 42113364.02427701 792.7079002250126 -76822858522.01712 243382316526.88007 2787610981.6054664 -21374.69277918442 -19469.189738679423 6493.677229912042
0.0 49.52293690677516 -1187108111.0911102 326854120.5759735 -34732656.24282944 -2317.084893466581 -11721.444556511933 583.8508652010061 37081609.91094009 796.5229369067752 318814661421.10046 13533076350.406006 -6247272942.272432 -6401.267176808458 42600.06297729519 526.4178071034783
0.0 58.94780232586527 1038394.671005249 -1161295.6927947998 231983.74596640468 2559.1623913629082 -2184.72873489833 -346.1972106245738 33928619.6042947 805.9478023258653 39968899439.82715 86095223494.37448 -2579833695.9093075 -5835.505128191658 -9277.845434552197 113.47870820278837
0.0 77.86453733719964 -264565002.07409668 16207185.450836182 134773012.36562347 -5844.331781572616 861.2348473227066 978.9946885316097 59352699.57293956 824.8645373371996 107844642134.24847 18472300991.24048 -6661215252.325925 -16743.202344672376 9978.710140458366 -850.9148112780147
0.0 26.207188026093263 -121860265733.75014 -237359063782.45248 830746945.1441894 40791.07552087653 -11960.645767390895 -996.9680900202898 28408052.108626854 773.2071880260933 43114196598.13924 -37579285198.32428 -6647378493.194382 -4101.114143191146 -2002.8498382688176 178.86474770063418
0.0 123.42730543957794 -1066665.0854492188 1028007.5692596436 1254585.3428254128 -5013.658653312648 608.9715683116701 -312.6115226128312 62127279.634763956 870.4273054395779 151059490175.56293 75289022927.41159 -6248640723.631074 -24156.689077824056 16002.422124785982 400.88203190061904
0.0 111.08257870672503 1703165157.8902588 289248980.4866333 -1377793351.9189754 6063.122293993907 -10514.525611676383 -746.7110993296246 71072106.69549513 858.082578706725 312553819583.2572 128961215635.35909 -4682227286.4128 -20973.324132337384 40295.81448721068 -31.791235241455247
0.0 32.01976708193308 -230456733649.4137 143992745749.23944 2257883956.111237 -41399.19930720248 -50365.274802656604 481.778748890314 20131526.451724816 779.0197670819331 -45602272707.84665 -103130237920.6181 1713366440.0885942 1446.437091909177 9171.932126468673 -842.5307322868305
0.0 144.00417090646658 -20166798.71496582 4012180.0832214355 -13470963.423782349 1548.0000905016313 5492.032923118473 -381.0978589753023 67428419.55034453 891.0041709064666 -197742253983.16974 147687046620.82593 6143504622.33652 -25124.579207285457 -10813.091861534627 -2303.5749692018417
0.0 62.31324092179227 -180563692767.0834 -107495244945.68707 2162035854.5737305 29794.41246098087 -31308.06112499714 -342.867287557684 45476444.99975788 809.3132409217923 323788372710.3495 -105724464307.1026 -5395829047.437192 21173.244712207153 47579.86709976004 404.2820366758654
0.0 28.184573395314487 166670672745.6722 182943634850.42398 -3388799789.989524 -23724.253834804946 34007.80986743049 1225.973589299454 23463600.71381559 775.1845733953145 -358708043241.2151 -9762267565.543716 7410249224.103246 3990.0605842306923 -45259.0273585888 22.090205106213944
0.0 54.4173548608718 75846822488.51483 -101583185341.63777 -3012294530.369044 15403.496041496017 23055.36685571905 -920.9021440081322 37403351.985600635 801.4173548608718 8895007963.043655 260605699215.9964 384408514.5152673 -32687.089325840127 -7750.824991946913 802.9023301994462
0.0 52.15016559228263 -4765017.8845825195 -4154764.443054199 1332470.7524709702 7320.145629685696 6192.770317185557 2932.2471570932757 39768331.10750327 799.1501655922826 -65611913237.55765 136562974203.17827 7909776920.198931 -9577.675142373248 13315.327852374674 -1673.652400637079
0.0 96.39927977920911 -114811255904.18631 197200302506.98132 9435659139.276112 -24505.557612138044 -5712.1158990988915 -335.76898413459895 47010762.94645055 843.3992797792091 -55906087630.36459 -252510011248.67148 -6090207699.127467 35336.77604763002 -16051.882125492242 -243.26997376425535
0.0 52.778528123242154 382474.7113189697 443545.5160522461 -5913801.090447426 7842.296970540094 -6957.21548145375 -304.43231274455934 49984380.13630007 799.7785281232422 86749617271.26184 368397223956.886 2849529240.55986 -47997.71401252007 7952.658063563152 -43.78223592612892
0.0 91.13813144992741 -164628241547.66553 156106045744.34204 4829975347.084871 -20874.97853563912 -38277.39264023133 281.3310353111435 58201399.14073715 838.1381314499274 58411018066.4263 -2412957836.682617 -5002496059.6990595 752.8999824146817 -5716.786034957779 391.2163729636207
0.0 27.077418152607265 64287676810.49489 192312658196.89606 3180211902.3972497 -25256.231914867458 26691.24719405196 606.823346263076 19085398.302351825 774.0774181526073 -250280898326.46573 -67548251878.408844 7455710946.557626 25252.60281579641 -19933.882407008132 -231.61082069084307
0.0 30.435524691826345 59695603725.390686 83966910830.95595 8280028849.586294 -5461.091809529729 16613.14153777844 503.585662861958 28532769.49870962 777.4355246918263 -395541664787.3154 -1018369617.1946259 6444375103.537596 5812.486259647596 -50103.39901476717 -822.3691801572172
0.0 58.30185241792071 24045188.435165405 6031858.819358826 15046546.489991903 8150.914725759227 1878.018267189902 -1441.1740446244419 44755072.47063948 805.3018524179207 22891953470.38671 368593774170.9114 3151878284.4934936 -47456.8503050178 170.67152405054185 1058.4602045222846
0.0 35.75204090526995 843354632.1074371 2230334631.906128 -122622328.46303594 918.4052416872382 904.400360459993 781.5971003271698 24947981.37791724 782.75204090527 -138639798308.0882 366043774840.5597 7274921135.845731 -49932.4454977555 -15404.429909272083 378.1098791585672
0.0 126.65308363546035 -46135.176696777344 -1795857.9642810822 612582.8076064587 11317.13629421757 -204.92783691365912 -567.5920791245405 63466766.01903742 873.6530836354603 29133248010.19026 158063529368.4264 7186775069.128722 -3251.89433829868 15710.824052542188 337.9370311093156
0.0 55.089258779530155 1439235.1219024658 -3603002.211242676 5484397.875409842 3708.3678770527185 187.80314004673346 -308.9649440564074 36436334.23302062 802.0892587795302 24151893359.809784 150737057275.71954 -1537888642.8895752 -14859.215596135069 -9457.370873263757 -13.615803767372427
0.0 130.33285970730196 18987579.66470337 2811636.9574279785 17032803.735196114 -1008.3761526224807 1989.2479259116685 1673.2086685365202 73701419.42959063 877.332859707302 238296495260.945 -217054520879.9504 -6314443421.84599 35814.63033487639 34577.57559776416 -2433.931054591626
0.0 101.16191508473207 -136542933605.51305 -54782393163.64963 -1921809257.0950482 -12764.540992352457 -12662.880310040768 -688.8842653722656 67585753.24919498 848.1619150847321 166126256277.35522 211380944130.90137 -3617191960.6022544 -41987.140051988245 15651.160000549817 947.8619402877083
0.0 137.95467034413286 339245.2173156738 151322.32138061523 1784038.654428482 487.01649811626703 4412.416155135479 -1183.863650815065 73407885.0180972 884.9546703441329 -121353175014.34354 31352291216.14537 4233967131.762316 -11136.776415913764 2200.3422865973407 -722.5521205865853
0.0 105.8237639453422 -463015.1648864746 550153.0927734375 1465154.138553977 2713.4487679325866 3363.7025423014256 766.1634642220029 73357247.49499388 852.8237639453422 201230806253.9942 -288244586344.99646 -6649367757.92083 47953.33284683227 30579.525080316074 -714.3514492979612
0.0 126.25273169845855 804021.7559509277 597660.4529342651 -1513998.276112318 2105.3338642561184 2307.253691926726 1597.896417769942 62633561.427976914 873.2527316984585 -282250385240.991 -250649253684.09344 2319177245.426849 39158.05584479489 -33731.55226934229 -1310.130741688461
0.0 182.91629905899106 -86133706814.68776 -79176105971.11734 -5081740341.015984 -545.6039623470388 -12333.38302527632 -491.26515091996345 75750401.83881249 929.9162990589911 -218724778394.7755 248402235757.64163 6527089069.605656 -26250.89640092299 -36341.09353154746 431.0967155974607
0.0 82.77816007603474 -2335582.5091552734 -1882963.6710357666 3090439.44867754 3743.413682190496 735.7962058957892 5559.789931512452 54970328.5022899 829.7781600760347 -364088131906.95953 103188994123.22226 7896883414.149857 -3951.957322598797 -48210.77786248859 -3731.1282962082278
0.0 39.937059872301575 -257303367820.7014 -74829449542.99744 3392804358.7259636 8189.098817219527 -57821.91417102392 -462.2708043773316 21331726.03197395 786.9370598723016 -19993251781.715 -66575390000.50342 -3795690180.94173 -9220.38353491755 -3202.5205469627904 -466.66757842797676
0.0 35.589523699405845 478786.2124938965 -69922.65870666504 955058.1071748734 3143.6785184255423 3983.2571249780062 -452.47550555226076 35447400.180063024 782.5895236994058 -74588442089.7398 139197306191.24628 3605829988.6675467 -2311.670894306397 -15329.94478161146 -182.73809424869592
0.0 78.96900578689417 186676369.19721222 108266889.59744263 21265803.390818357 6587.2911676884905 -10307.334911384749 39.593171034221996 40598695.507365495 825.9690057868942 236891357259.58652 246503637629.57828 -2440629709.873884 -35151.743069618155 27775.159543824375 532.6408484195306
0.0 64.16489898617601 -244032.48780059814 -378424.5669250488 -1190805.7510252 5406.588264113343 13043.295150293485 -377.60417061199047 50426185.94443536 811.164898986176 -126926211179.57462 -113623840485.13011 5492704842.326813 26148.123883380424 7193.271388492758 574.283234879123
0.0 39.66958721025753 3543197.2878112793 498010.6748199463 -5471957.0650007725 5971.41141744284 1805.2280339956596 -6156.6655921145475 34469720.01585289 786.6695872102575 24783364148.03894 87526394092.06842 -962414441.5067725 1351.5538485514153 -7612.862125119809 4556.57825615442
0.0 75.46129728182632 -394663790.07995605 -89829677.2676239 281753938.31038475 2858.279314613963 3675.664160155575 8720.853737434552 56956211.064240746 822.4612972818263 -291636492037.4357 -226109733199.99396 3411903658.292055 37522.29399465732 -30980.869703397715 -4394.385314625679
0.0 35.405001150405724 107547624677.30423 -195319642833.80377 -2714469665.0147576 28764.766627917666 29654.485344124347 -705.067390625849 22546359.559397668 782.4050011504057 92361613853.05505 -113005376475.42377 -5450332506.943498 25579.531843424193 3681.2539183648732 240.48414219271058
0.0 86.71095163336099 9796747940.886963 3594134744.102722 -1439531176.3727946 2954.2999904611024 1461.2126716310922 698.488193051436 47701583.72408597 833.710951633361 -157622731883.90094 -51412649451.6714 7356406252.307345 19427.60256669354 -4193.841370641854 -295.96412883229726
0.0 61.448744939571384 69913193681.86258 209900678514.05215 12407121415.944468 -21413.769249574612 18353.70743170692 396.8135718786917 32710603.578042794 808.4487449395714 -369910159990.61194 -126335188311.98926 3711455644.3754916 17652.203388816684 -50099.37008034586 -1295.578239985783
0.0 92.41515093948624 159302.74829101562 -396495.39556884766 -302128.38087940216 3065.3130759349006 7860.0809157850945 1696.650733213627 49253260.00543912 839.4151509394862 -94258589632.09079 -76433971008.24518 4891954661.900691 13561.433432229376 10509.852861977859 -983.75285251832
0.0 101.75673663706084 -6609704.498458862 -16167582.506088257 -12034081.978712082 6103.958259997031 11294.82852920237 -3786.9981987051515 66008193.623108886 848.7567366370608 -251869593891.71167 145681422318.22717 5910862641.09866 -24291.3686065422 -18547.939480405086 -5484.320154372791
0.0 110.13350164930023 -314068.5390319824 134877.89460754395 381032.1909299493 4145.331741432974 2456.768405391602 993.8094004065275 53134499.31589641 857.1335016493002 -320427209744.3291 -42501638728.25314 7454605242.161373 20421.031715683344 -35322.12513959995 -211.61534813235755
0.0 41.253658104417696 35930974041.05792 252796028612.723 3275638644.786147 -14062.682499826997 15692.044777438556 443.2377160333987 23039098.221326675 788.2536581044177 -312953532716.94336 -98189132727.91293 6737688966.794305 31585.36379177635 -35356.49364662145 -897.8268317056688
0.0 32.96357806571086 -487488.9052581787 -42962.196044921875 14697.35872554779 -857.0104079792145 -12339.578538536825 -937.3784307534052 30888395.98821485 779.9635780657109 217769025237.10757 -61162249853.688614 -6511615951.612722 -251.74065035361855 26548.800876219953 1102.9226740706338
0.0 146.65426644987906 17681310.717315674 -16261858.452026367 11871239.404360771 -248.6944380040227 135.7567719005383 525.806112981208 76470121.63827826 893.6542664498791 -131672955230.97604 -253583553724.88904 -4849958434.575757 31548.11491109677 -26553.301457292513 883.599357043961
0.0 73.78674431578054 -267401337259.45285 92761591112.58675 5169890588.769681 -23136.31287191499 -56503.69202898556 -66.40258266112453 34768289.24988527 820.7867443157805 155751245349.9994 -298579924670.3468 -5322866060.264667 40198.41036762485 28737.210042187453 -466.3898130461761
0.0 41.03076690274986 99110019138.46378 36020953294.2816 -4682805706.638021 -6742.643151175103 18256.403556606958 -136.57931880677722 25191513.495174117 788.0307669027499 188084509945.8595 76855275931.47768 1589391801.5167906 6911.634405716715 31221.339862742112 710.7312272651219
0.0 25.324780256063264 50488080.94471741 -30888130.248519897 -98304661.16114938 4744.282093046128 2007.3393610270468 -12.953332705693185 18879710.140825137 772.3247802560633 274967784741.9511 243308662666.48007 -305947247.21558195 -27512.062568174624 47183.91892126031 -271.1541232518829
0.0 44.89289222125058 19031116.84185791 -69362000.85421753 9426947.264133811 2857.2269959793703 3560.69010824852 624.526048765001 34062890.00920541 791.8928922212506 -37672501551.06253 259226106221.6502 7904723938.399252 -31939.928815694097 12995.59057818028 218.12966453249322
0.0 36.78278772141107 -151287716270.59875 182729856192.86566 5780206162.806871 -61778.43130351553 -33821.39961736257 685.5905814828494 26493784.13444941 783.7827877214111 -96584629118.6968 -267779376973.91708 1385556947.1981547 32777.69128358578 1584.1238669502345 -650.191832474295
0.0 100.58850853021283 16262937696.775818 -3039411874.9950943 -3835748456.4133053 448.64557756898466 913.384210348635 169.45306464981277 52454812.20956778 847.5885085302128 -377430435027.37836 64195692845.73723 7627849858.076553 -1780.309660178902 -48578.36559655977 -261.95587322854146
0.0 78.92315962465 -719683.4808578491 2647006.7384643555 3175482.660066128 -2039.941771265956 7074.295030413891 1456.3156032676254 73004196.21646698 825.92315962465 31566442479.313515 -347552015170.91656 -5788997331.0061035 50548.293099093746 8157.312112212358 -904.596873077004
0.0 84.18481210310836 552604.2033233643 -3214258.5535583496 867103.8511810303 8519.835520317547 871.4518330763422 -382.7592643088995 51309786.97096868 831.1848121031084 98632656797.78772 357203818721.4127 4598755953.981526 -43749.58625785723 18361.072598453324 -163.76402352156845
0.0 67.10018965997108 319996.9422683716 827987.6650390625 284608.6461777687 4092.4354947639804 4982.017468854507 -1872.0871084040377 48546873.290681 814.1001896599711 -181296740879.71973 341944553678.5266 6765633540.622817 -40875.068288334005 -24690.584034677173 -726.7547158532603
0.0 80.15513255614724 432873.3462219238 -451726.4836578369 2324785.991154194 6654.469366373374 6614.430854599988 1566.1516365257849 53771352.81511589 827.1551325561472 -383287187088.399 -3661068302.6876526 7005738833.015196 10582.338011472486 -46824.88544432778 2050.7851489556347
0.0 60.138634604307526 25111340305.472015 3972061652.262932 -4619609955.04613 125.91031462801129 -935.9129928056536 243.26391491905935 34205527.260693304 807.1386346043075 -15158124652.762756 99390300125.71977 7015518714.092331 3455.0440171608316 9682.349800482149 584.5266559846652
0.0 85.50830127062738 -207843370.13952637 -167852933.3283081 527446501.106537 -5557.8541619842035 8582.017099496738 -410.5717211625479 46658435.46382808 832.5083012706274 -173449934384.6976 -37256810565.70572 -506689756.0066519 -9802.943974553917 -14144.677975043096 480.0935493123206
0.0 54.47514629959721 -614276.8722229004 -18953270.2179718 -75871435.1154499 1653.8505088889196 3108.1925977133833 459.86987829820856 48810675.044406615 801.4751462995972 -242793268570.08414 -20534819074.756775 7903090078.395137 19032.118856863068 -22204.974181487134 -1992.1076674791802
0.0 75.26151281845864 238957649.19029236 975568129.6445084 -144942957.39296532 13172.823962718949 -2270.4107144549707 -1707.8962565510908 48312769.44040322 822.2615128184586 62908686286.4729 378320032786.3938 4012152208.3496013 -46550.15369473843 8585.08009341012 2927.90742245852
0.0 104.1429915096154 -151896.51315307617 232254.92839050293 -297222.45642209053 976.1822043339344 2789.067191905473 848.2831679695254 70145789.15099679 851.1429915096154 -20138118117.748016 -337510979216.13477 -5581568350.950641 50895.27641287568 -6048.86643960502 -555.9789583297821
0.0 85.63168509984575 434671.8507080078 340009.7886276245 -77881.43668365479 5520.813216356914 2094.5971315161732 -5282.709993391159 57609291.03714049 832.6316850998458 -386760118472.0127 53580119478.94669 7362432944.7623205 2319.4702000181983 -49384.712439023846 694.0370400932
0.0 37.36829584509633 4223577264.098053 8542637852.566666 -234913781.4542501 941.1571279324035 139.6591062957923 745.1906112543754 22725813.850757893 784.3682958450963 -90317008109.33644 381199444325.11414 6411026450.084143 -51666.27282792097 -10252.549424204648 413.61859753765555
0.0 57.90775163949593 -370203288669.1393 -50483864430.32718 2023617163.1637373 8902.63096611171 -53126.24853282841 -271.2941142154989 42638187.77154201 804.9077516394959 217883757536.5813 -271039299608.8902 -6683420962.214486 43950.39983290662 32604.9997004076 41.872878338809734
0.0 31.957952105426898 50037503456.25073 189392760232.31506 3157471536.6451335 -30912.04354104043 29487.03233906742 765.3677052378852 17381628.98384432 778.9579521054269 -211463396890.2057 -55212687379.86107 7596054322.865797 23677.46406777169 -9662.925179734677 25.328999822040203
0.0 115.3313923252474 4860124287.066437 -5425463319.816742 -2270806701.050352 -3981.626225222257 990.9532981581215 182.65205480616663 60680690.364150204 862.3313923252474 -246190004909.5081 -287686049450.9008 837618299.9672828 38442.3809579488 -34234.99293631985 -843.1995068081404
0.0 56.375305369010675 -64460.57620239258 -117232.88148498535 -51368.48016834259 11394.129609153268 6950.132030776091 1573.1885791778395 33367900.374372475 803.3753053690107 -18218018309.35283 265804769352.93472 7768141560.783272 -26605.700644547087 14579.957486849557 -610.2485332984484
0.0 28.80872530757108 -275975904842.09015 28409722661.490753 4467444579.47362 -10342.181117158878 -60410.457672248 -71.80959764638834 24851351.495665252 775.8087253075711 55472169266.09502 -151461674710.13995 -2354921057.4424133 8160.738321535422 17532.625060753373 -719.7421008383487
0.0 70.06259973454996 -5862609.631622314 -3064382.6607666016 446041.7562251091 -6354.228425529262 10672.016007427843 -1234.655144558082 46758508.228736684 817.06259973455 -169820359946.06 -34883295014.76831 -436629040.3878712 -10435.251835208135 -11593.012944934258 1523.7479907359739
0.0 100.18317670977751 -13179.627471923828 -1018265.715888977 -109820.7819738388 5989.886595226379 -2430.1894866426483 -2205.2971675802373 50860822.09683233 847.1831767097775 225314455794.7911 266708352274.60602 2248940731.3388953 -30199.29656710565 33609.950467623334 2267.6730395403
0.0 26.86952451330228 -251303663505.56638 -108574026753.15198 6569672513.176125 20190.52003144778 -44423.313271967214 -479.476338141396 17616390.05620054 773.8695245133023 -210607428499.48004 -71372765813.45934 -1099676171.449893 -6542.203933377001 -30981.956388983985 -504.7213604067185
0.0 125.37841104387371 6122563.864440918 6083811.036468506 23692021.85410261 9253.661337923835 7412.108658967034 990.3192869887581 75294756.31053099 872.3784110438737 -197491351010.1762 263799292750.39014 6120659647.714917 -23997.664556173506 -32080.438352929792 481.9188373019714
0.0 59.118313080809344 -173756796275.21393 160269825238.27325 3873887552.074192 -29559.001472130894 -41562.42330198764 534.9553376217613 50288084.67988233 806.1183130808093 108440543500.38556 -202209152182.4579 -6335079914.256611 34603.6915684507 4956.680248699162 225.88143015500128
0.0 21.5305778052915 2305958418.429718 229847072.0244522 -2331015176.787344 5060.320292212316 2058.3467955907254 402.47036947509696 27721242.7849435 768.5305778052915 96119638799.95567 310028864877.49475 5765355398.129757 -35783.735582574445 26213.018359617083 601.73602324859
0.0 65.3711592443226 -44673.42224121094 90449.22388458252 423103.97097849846 3622.8443471786923 3466.3948288931206 1356.907570557755 56148799.11035522 812.3711592443226 -167822046794.33493 -227361535081.84668 3581764048.2024465 38840.16403384567 -7430.481088253238 -653.5375281142381
0.0 81.6493915916792 -261370590865.67334 24922618025.97162 4403493472.84502 -9067.96815699741 -28044.582511260487 -537.3214188138792 41932357.66374835 828.6493915916792 251969911147.33057 -246275957633.44232 -6675770888.492854 36178.300634122694 42374.46189048278 -43.52222091834047
0.0 90.95011062896447 -225240645822.8996 157575236109.74768 6057642088.150958 -20135.674544353227 -20218.69083083135 -433.81408350978927 44587036.08036774 837.9501106289645 111616585745.1849 -302814409321.9999 -6635259587.570163 49778.30360258092 13471.513045875605 -141.21633907191804
0.0 52.891513518923716 72973828.99201965 36115984.74357605 -13241901.941134453 4562.865955487348 1893.8996343701729 6342.438631774416 38392818.376672514 799.8915135189237 -28475325549.467743 173942848126.24945 955156920.0805504 -13494.477925110741 -14551.40635777922 -4892.9272049603005
0.0 134.72612262218763 -47208.0008392334 767793.8911437988 -4188485.179523468 722.3299438646027 3543.003139682125 -713.2240792344782 61304491.946233004 881.7261226221876 -310754400352.3694 185395647186.34128 6996153910.736724 -29971.52538860751 -33991.43180980785 -257.76710687451157
0.0 107.92550714766844 -254765997783.08615 138097782101.54312 1530548156.9544678 -17014.11258774295 -30634.188182084312 -440.4565094514886 57940479.76608955 854.9255071476684 71439461757.86292 -14437794329.841415 -3841654137.2492313 11172.029034243964 -810.540122804392 541.931034397514
0.0 56.431673150021425 -103771262095.90036 -213129307848.1981 2753225203.249981 46306.84389127162 -5906.291461396348 -929.0709227223252 31455555.494179994 803.4316731500214 207867747872.84256 34309888318.916153 -6625451473.472674 -13034.83730691621 27521.35150329655 88.96129515343677
0.0 29.849892782635152 -187640481149.48743 290848921106.34204 5051270454.114841 -41883.52532123118 -14845.313909793713 391.6167307370183 23413861.28009975 776.8498927826352 -118187626774.59723 -210747973061.031 3209752750.7007885 34117.05103221621 -54.613052187985886 -1097.8684717612568
0.0 38.6334585695804 -5812962.100059509 16691295.72241211 17647000.36958313 5995.033267157585 5113.575262249414 -1832.472723244509 27566723.196615286 785.6334585695804 181562529322.9956 -21656595822.40126 -1672454316.5940967 23720.34014381272 25929.020786454945 1614.807507187095
0.0 46.68107346706245 -1975915.1085968018 1238007.8982543945 6710322.0922420025 1452.2675603359094 4916.939267762922 -1377.7962029372964 38816818.07641163 793.6810734670624 -41688184678.46132 85637202603.18472 6804745068.570075 8097.324102426264 6125.23512886252 1983.0081384214272
0.0 45.97038725871187 -450798.59129333496 -192379.63648986816 21645.027424812317 9522.183072193266 1792.7338954288753 3301.7684464757176 34410689.864247754 792.9703872587119 5216575248.343292 189114273326.71384 -448205368.7026991 -16606.604585022687 -9712.782306033714 -2572.2186601845888
0.0 104.24991136923995 -3732961.8775634766 -9226629.669876099 -17790318.474676132 3424.4450814795273 2815.857345832972 -1340.8653441710203 54351402.050723694 851.24991136924 -146769478862.3723 365724165598.6308 6902850617.895098 -47308.45988147964 -18256.739905551272 -2675.3744641811627
0.0 149.87148934567983 -404439.3491973877 1512507.4039077759 -914180.3089780807 2315.308165701861 1633.0654546428268 854.9515754400949 58640536.67623319 896.8714893456798 -117079622226.10101 -325925936905.11194 -263940588.28289497 50178.09371118081 -8867.33353757206 827.005002604054
0.0 101.38334380505717 20187120.152404785 -10189549.931259155 -3294004.9062576294 -7803.764172984644 -9763.82507268257 2471.7130620004973 49697762.436177775 848.3833438050572 199116103111.9237 -173653982675.1316 -5593669090.220606 28763.238514858953 18664.90489504661 3550.700377993796
0.0 80.75849741200113 180659.70949554443 262900.6721801758 -1068172.0909585953 -171.1424961670018 10100.879295694514 172.81263689736852 53263994.70432522 827.7584974120011 -24485483085.150024 -134779690772.71182 865257742.5705907 13548.479961875195 18282.21983466168 -190.94513468811067
0.0 110.57703468306408 123970.72633361816 -32837.94259643555 -678451.0606520176 1942.4656553271998 1377.0500213671294 -8750.613323530426 56514551.847725675 857.5770346830641 -341919722390.46924 202343872445.39148 7731987633.754994 -26286.688229393443 -40554.47982117158 6165.725578117461
0.0 121.93020651691529 -148788897.13983154 65822729.85803223 519618881.16896784 3384.016554133894 3265.50798747889 1014.3693307286511 75490799.55637513 868.9302065169153 162156489398.88098 -292248420965.90424 -6677098500.757185 49065.71711785473 23428.109384757332 199.41735335888012
0.0 86.27680747228578 -1158549.4539489746 1845620.5723114014 -129940.95126342773 71.26749436564387 3637.697957406999 4038.1063726006105 72910133.72485837 833.2768074722858 -188963679364.22552 -184013318411.6938 -3524075774.0371637 16497.693184853546 -28512.365291218935 -1003.545352083378
0.0 75.57596357196701 63214.17529296875 11994.560577392578 125045.53366279602 2740.0236751673147 6153.621036108234 -1754.1676097855097 55702718.35264569 822.575963571967 -90219381018.07715 -223484250475.80164 2295336907.8619723 34232.073861219906 7198.710220598969 941.3945907308819
0.0 39.54403132726986 110700616447.08328 -40704055819.49762 -5012426485.062097 -3143.542954285156 18645.230331959305 -433.5112107721683 19574678.549904298 786.5440313272699 316598584240.5387 -75533448542.67278 -4588375259.467176 19673.83722197312 47673.73700261689 544.6063241115047
0.0 77.40273562260984 -217839.59786987305 143036.02891540527 -534834.1125364304 80.36912691861744 2144.3449679784244 2727.031512907867 52767495.707027666 824.4027356226098 -102931440358.33565 -162742630247.2401 3841051484.8457627 23371.80244971474 4983.115363087993 -2699.8351414253257
1.0 122.72789363620643 3734232.802368164 483622.5061035156 -2916974.7726597786 1300.1526527359129 1419.9332695115318 530.4705416764627 72550003.188185 869.7278936362064 252560984334.8639 -220347288426.58005 -6428881718.441606 38367.0327158915 37545.81627850453 -113.0986724370166
0.0 27.111353347427553 -90233627515.52615 238950181898.24963 4621346444.295314 -68845.13039357941 -14089.287817118135 1192.842391681596 27097561.246771034 774.1113533474276 -49115834523.36046 -273247425611.6898 237586666.12820736 33468.26874483537 10266.576250359856 -768.3967179244671
0.0 35.223066495181456 159336860.966568 -240581487.4093933 522862210.613999 10653.058220774652 9426.008855952552 778.4093091478329 20508886.418141942 782.2230664951815 -186352579249.72205 337244686552.7497 6764902639.910796 -38008.82847153054 -24815.686073845984 608.8149134040004
0.0 18.441219283245346 102717430100.11853 -290377975789.5207 525371863.58996034 40116.277136696415 24785.160011093158 -889.8343796264642 18189825.56364518 765.4412192832453 66433073465.05853 -219349896845.6974 -6621652395.517462 36213.978030099825 1089.6509117075148 400.5683522839656
0.0 55.05514200140476 -14957330.998825073 7352048.260025024 4543578.447040558 137.6560035096627 3384.827956365265 -6728.141795113014 44152051.47060465 802.0551420014048 -227206153669.07178 -10281526535.260376 7965714156.527586 17808.395350405102 -19097.534907497033 4302.748924901804
0.0 54.67063205454099 266975333.44143677 -418544201.9932251 -7634927.935693681 6969.380293932289 3962.559429519186 -549.2703816652611 32149888.056108065 801.670632054541 -3717883609.089966 102926960635.99368 1143975141.0896895 3172.0129356362086 -7157.372683903421 353.19283926386197
0.0 58.16579244334764 -9154302761.577698 19312923025.573456 -22081714039.437195 11713.846900308406 -4473.7447893697645 -3868.958421048028 24217300.786970276 805.1657924433476 265885957790.804 166820464529.96774 1037634267.2668369 -9392.33564936118 40303.11948705558 4287.541443199171
0.0 94.25131544144256 1047836.6347885132 -1808230.7930908203 -3803265.8068180084 477.6057931900432 6580.297045302176 10467.924947243377 62220790.31351312 841.2513154414426 93106453717.2406 -330521231450.19763 -4513738738.971899 46055.51141130877 25026.989732679973 -4616.438319579678
