Label Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.0 -3963555.229291916 16455398.596557617 -21954705.288492203 -923.5436845217882 1406.9047532484792 546.1049730499931 72455397.00564134 827.1314365366565 287379302521.0005 -181812759292.58493 -6186438279.222521 28880.687900751895 43853.766133958765 -2726.721937582516
0.0 94204277597.24295 -98389736365.32248 3970036120.092514 19180.317918323046 529.1021531690058 -87.85221150086693 67459868.18178612 833.2665994609089 -275464519094.399 -259842237023.05673 129050094.36011986 36078.11135071929 -39966.05540411231 118.36117463617919
0.0 -7533102.013397217 -5117388.9619140625 -12058206.409654617 3806.271590783288 4292.0393145622475 -1803.583515382256 67005745.397920705 839.6814927172038 -249611308163.08752 -285703442314.801 -198410753.04329187 43643.94389636001 -30363.45953795946 611.1680592824043
0.0 107931639336.09816 -21631059813.73851 -2188566104.9276896 15648.411236267282 13677.507580912385 821.8387216477438 69269784.64622852 847.0578669445327 -148225289941.7893 -304647178083.9041 -3901611845.5085936 43964.03803118938 -24215.46455450319 -1093.9876961080663
0.0 1921714.1442565918 7965868.5927352905 -8229730.053271294 813.7973722832194 1760.0079910614477 -1277.9122793888805 68651040.03781018 868.2707793784492 -212297573544.10944 -265621199382.0896 -2646005009.880621 34717.871364627164 -33418.66641437172 -2644.7566117025654
0.0 51409031656.66623 73185578286.23749 -1649856194.2860117 2005.2756330101183 14436.16581485395 1364.0426433447874 74062337.58321506 853.1178402189282 -9262367941.589348 -336998326750.8366 -5707147819.360543 50354.07020878409 -2856.355860919759 -1834.0003368416815
0.0 15056360.91860962 22569569.699554443 1299541.9294424057 -237.8176858151055 1408.5733324394569 -78.96857715367219 73662623.7797928 881.7081003512579 -23089936388.312103 -339728321784.0737 -5500049774.418655 50121.891948162636 -5511.7874629581875 -1478.033434717374
0.0 -59119457120.49811 50315683959.086395 -3952830357.860852 -6675.763534055259 8689.353252398763 -628.9238227549997 74715567.07377926 860.2507400038572 251631063383.31683 -186961596979.52057 -5946085008.027606 29911.242100554293 37365.07321895618 -1420.2722075119138
0.0 -15950312.321304321 17085678.140655518 36770728.277612686 -1346.5224651569042 1151.7478757091021 724.8156023859874 74143222.18222009 876.7071197375361 200794359661.84354 -238474969476.35275 -6458806121.835643 38043.919682164575 27547.434070224925 -2152.074638541577
0.0 35153610033.7226 93376275633.0347 -6954135463.62296 3030.384456791555 6716.432405692214 -415.5985858840462 31820275.276089326 800.2587555619784 -365318262291.27856 127781902950.18282 6751853094.304366 -18606.31759001908 -47234.39753922512 2667.1012874636963
0.0 -857433.7102966309 1157869.5958862305 1212055.150360942 3985.773617600278 3758.6936941311687 574.9445270168881 31868824.828747816 807.578280080743 -62318310490.57199 304858274830.4562 7841920298.145243 -39161.184041231165 4703.622420978501 295.83188852243086
0.0 -53049514365.89426 30890322146.31639 7432636159.586922 -4503.198450530969 5604.4620540377255 26.2969962330626 72601215.33215941 890.4314223097358 323417289009.81726 -118658743420.9969 -5661134793.826301 18645.156599563958 49359.348920219214 -2938.629448005013
1.0 2434495.234817505 -6171827.355987549 4787969.050580978 -592.8812697453141 1057.382600417694 677.3679136978815 72634989.49178983 877.9339723247707 308396744446.4853 -147336466856.8294 -5895761401.172918 23678.63225282006 47035.73432766024 -3084.9815443960706
0.0 -40617384726.71424 74632159966.66653 5341697353.762249 6237.807509585022 1408.0719615210019 41.915922715379224 76997085.84083396 858.6519717640734 -59098406207.34153 -283058027193.1381 -5845659657.585957 41329.33755585726 -11340.498322887772 -911.6873876428967
1.0 4106537.2351379395 -1602820.2035751343 12958586.588356018 -359.0586601582054 459.1339744127399 189.0048458682652 76698656.99385738 881.9006562154093 -59270523079.19875 -288448873004.6985 -5795125770.416617 41461.438378081606 -14328.204565356607 180.60235162176377
0.0 -91534167862.70999 176371527449.34167 1403756275.064026 -6192.290371563934 9559.533929785166 -196.88799274103394 41024954.78816934 823.8012885524713 -295544615372.38586 -98317210410.1 431078345.56178755 9924.56265120994 -40179.63818786171 60.861198143119516
0.0 -14595063.113983154 13549156.503356934 8051115.607766151 -3180.0922851683026 4965.424167590058 44.68431213556795 41135546.89571188 835.0818384552965 -295557697062.407 -67116652010.88287 963086037.8577439 -421.7399998011497 -36658.34507372118 -159.58992348988045
0.0 -22968804283.175537 108297585016.69572 -5911400486.209719 -15363.23403962599 14030.4778903933 -503.73715687910834 74715378.165665 899.319598537555 220267690152.68106 -214979500500.72787 -6229325291.366097 34163.375169127714 32320.31047851478 -1373.5959289293232
1.0 -349417.72986602783 -6410178.185974121 3352205.188636303 -1044.6569603579846 1321.7851457282218 -25.85578226426037 74023222.21757993 876.0333920201413 210608409204.89087 -233782007379.12854 -6426366406.633493 37642.23795295504 29146.573599335374 -2215.8841864266046
0.0 -74236240176.21942 55165278352.533295 -993142075.2886372 -5654.5497540223105 9135.598817304115 1048.640968644882 74599425.02741264 898.8606147311159 214470045252.07385 -221395397966.0053 -6296431944.52498 35113.36850516537 31416.16347460376 -1398.641292105992
1.0 5302134.480644226 8863488.417358398 9144619.499941826 -690.6519575575803 714.3741046272157 925.8756028167504 74489462.2499702 892.7795132815266 203075605926.5886 -231252002532.0149 -6389869831.330203 37564.726007634934 27405.861575576786 -1687.419184973186
0.0 -77171380781.71103 140524297950.3195 -1845334238.0655787 -3890.5485900739804 8778.722015430105 -95.55409102755422 37483781.93902771 781.0453081521428 -328581765945.579 -156891233352.82184 1165494730.5738246 19639.5342942398 -45110.633896360945 355.59455581194516
0.0 1739811.5982055664 10336050.388641357 -3975015.958673477 -2160.7358734715235 5954.425356691398 -474.55610919218975 37993285.284911 797.8882582952438 -334952557241.43036 16429823979.786469 3670173971.3319864 -10261.200268727549 -39601.97510036017 1494.2322257609567
0.0 -245229303987.7212 66234863102.47113 4349405776.88864 -13281.075879855187 893.239709184867 198.32134761126213 45574686.01814152 813.9170114415595 -117741163568.50844 -248707049771.64197 -5153852998.484233 33599.95645812414 -18106.998976371742 -613.4635010120944
0.0 -4647301.074951172 5812507.464752197 3753248.373219967 -7365.072302783008 6894.44058369911 -252.029409099786 46048164.63705613 824.5370099375104 -196638686652.36346 -76260506301.38599 -1533353630.5870469 -3320.0049888878348 -21319.720651501877 323.44686457132616
0.0 -17964477881.50595 75951494099.65703 10110182344.755827 2293.826428689874 11267.167493059933 -1321.5521910390833 74555347.00388291 899.2800159550492 85161706062.99034 -275834431203.7142 -6680338531.863033 42623.411963251085 10603.744349079905 -1136.3619993550699
1.0 9327439.43045044 -9775737.741729736 -11389227.60147953 -385.6467215048415 307.6742499508109 -246.99032731948967 73923791.80202551 873.5301268849361 54023082302.035934 -289300195000.17975 -6602696407.644223 44393.5429770202 2784.049806668929 -2292.6393176228694
0.0 148624334464.86093 -58938805384.50247 -6651221781.910144 15102.953529542581 682.9558182059736 776.0607595541273 62145395.15391742 856.0750162502828 -33661415306.55568 -324103716655.7793 -1435183227.7952425 45805.99165058484 -1404.382284153 277.87219019841825
0.0 -6547089.729949951 5621298.526123047 9174028.378204346 2514.7420435888525 2083.1371641006444 -6058.915867577686 62083608.20551109 884.3371917886177 -21548321826.02864 -321520490388.2068 -1600399041.8027325 45486.21871585082 7968.788038315606 8066.208327713458
0.0 -3672297908.6742706 70756587541.6441 592474906.1285181 769.1881988662535 11862.806068284513 1772.8847274831378 74280521.131729 854.4655202608689 67656007164.882935 -282512427880.8734 -6653457994.9443 43451.22195550606 7870.959496843523 -1147.8211832254733
1.0 -8475843.950897217 -3546819.8953170776 -2155583.950112343 -810.9305187618902 580.4811303437455 -510.7690825066949 73330144.94343905 857.606951222596 3990460898.593857 -296956377340.4617 -6331088460.373504 43743.95931973777 -4904.494766155016 -2895.5765797133918
0.0 -91867778549.24341 70251484321.60623 3238943089.077552 -20650.35197462225 4162.165130095011 -372.46299525353515 76980741.06040747 873.1908328334035 272616769822.78098 -108309727404.21564 -4589394035.755063 18459.37916006326 40165.53285904252 -802.204050970105
1.0 8171884.79889679 -310380.1979675293 10533677.354604721 -687.618455486001 135.30770865037357 -366.10578602311864 75896145.74069607 863.060768841897 265925997784.47418 -145906035196.87317 -5309402447.387716 25897.680826194905 37664.08873718455 -2701.583855063673
0.0 20959924783.61537 139282673841.21735 -7148503813.52058 1186.5738135367683 9409.049088110369 -162.1410561167329 35213127.18149169 808.480036179002 -355300519404.7993 71618129510.75424 5322688418.843083 -12404.612052442455 -45818.44807348524 1199.0116061775502
0.0 -26308297.76740265 -8102997.32711792 -22460852.73511696 -583.6477940620134 5184.882210172267 418.8376486350568 36046089.17398198 817.3333173531278 -338001103534.0897 87360249692.56293 5307901805.14853 -18113.498827118274 -38972.803812401624 -143.64742760114203
0.0 168850556239.7771 27052487571.515076 5345706832.816829 14517.769435034461 9265.305121716803 183.44257748816912 60426773.13447631 792.4536960272525 123873381820.48955 -291860143117.7826 -4460841281.819202 41126.940245501566 20439.89005038116 895.4527593011563
0.0 10242403.29812622 -4390838.946166992 24103734.02765274 2227.4659710060605 1590.377105790154 -7137.490429550486 60118388.116637185 842.9683876341687 -205886558460.1519 -309218400105.1966 426413909.5032291 46020.161256442996 -21982.4552313297 7512.228827284771
0.0 -96984197941.02649 141750316995.4323 2813397778.590475 -6009.48083404553 8752.734590683582 -215.2721019382596 39084010.3988694 796.5992179449937 -300145730004.0481 -179746116412.30994 -27556684.340847164 22605.701241804465 -41680.20339032376 -6.734991665630448
0.0 -8786788.962493896 -4715594.571685791 11594701.103403807 -1978.4365814171542 8270.959783469343 530.6631111513142 38977308.04124781 795.8673947779155 -300391575708.1906 64365604056.48601 4192871470.5362616 -17540.612383110874 -31107.897773040484 -213.27126503857335
