Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 97.12198442870488 22461753.85432434 2297187.2221221924 72498141.04070044 4619.514326790187 3253.3664299865522 3605.0340902736675 60749380.381157346 844.1219844287049 53262841440.21979 0.26399256199362664 0.9961440139348811 -0.08948026538567991 0.3303413372532459 -3.62234741176031
0.0 45.55180080850437 2016213.7341003418 -28258994.320220947 1183308.5212523937 1135.6693968110012 6641.403812467637 2904.2120549089987 32164044.876432423 792.5518008085044 62617789701.492096 0.2051709650950067 0.9977752188386274 -2.9951714767797775 -0.8730839140901443 3.7609903507101814
0.0 130.29742395283233 -5418722.354309082 11381799.439208984 -20708803.272781372 1132.4819693601676 1265.3095043163667 1777.7928557775624 72908267.88153332 877.2974239528323 73188411484.11273 0.07605005986631194 0.9999106670278805 -1.8365992261629163 1.4790666976217963 -1.4825934376162653
0.0 63.363255275626784 -28675615.059265137 3732374.9159469604 -8710467.34394741 7275.958031859562 765.9713827247542 -1614.0330783571478 49235266.28397431 810.3632552756268 4047366312.528778 0.27472785078102946 0.999979090416196 -1.6189129214448106 -4.746470395039795 2.423249287449334
0.0 61.83266750823361 -11489626.947509766 -8275794.415481567 15860985.62333703 7222.736418915934 -7760.319369832436 33.0990705741919 43263618.55665988 808.8326675082336 19572308931.350372 0.27055968710879785 0.9999718821693772 0.6586688074246341 2.235160679411502 -0.02113810124633897
0.0 77.6685637385176 -22373668.617523193 -277859.88565063477 20369499.512989044 3391.358579934171 5220.316592597941 10522.728707908498 55744856.907554954 824.6685637385176 48365734859.516266 0.24624057861002982 0.9876796807121656 2.1981240229297803 1.5767908926416798 -1.625297772021013
0.0 170.33272777920422 14394922.668304443 -25422643.984588623 -14027404.001983643 1515.4698236906697 2767.2806347992373 -746.6922468732032 83950131.18608887 917.3327277792042 78021884190.3016 0.09895145334774715 0.9973222190708031 0.9420855224622235 -3.764935055178367 -2.4641606454417175
0.0 29.212700836788713 -15988371721.505554 -3317843806.94252 -4413819697.835288 8734.462907951816 -2194.024769463307 -246.27476456781247 22097084.997409657 776.2127008367887 22712245226.32724 0.24099694156428852 0.9992842341477728 4.02034544454208 -3.8228703050894746 3.71132574046117
0.0 54.7100657986914 3226508.855773926 4640558.183654785 -46272987.53089428 -1829.4386957299612 737.464464856299 -48.593960088377855 41850281.988315694 801.7100657986914 40824272241.86734 0.09101088388682098 0.9995255531319097 -1.709776662137858 2.5690110715009564 -2.217640430300272
0.0 105.25783711999486 -691315.8758392334 -448243.5314941406 -642376.1674547195 5080.339300992349 6057.380409516314 -3556.910804883544 75639216.88090977 852.2578371199949 74041091537.00552 0.22933787375922893 0.9978095995387662 -3.7286100010708596 2.4051197051511872 0.7208265812232821
0.0 126.0113363634963 1183706500.9299927 586291747.4689636 -1871408518.6466713 3072.222708292742 3048.792189878426 6269.073015700658 69769526.91407964 873.0113363634963 88535090716.59756 0.010435957442159818 0.9859263680055743 -1.867449704283644 -1.9648656202687458 -4.29933499006796
0.0 43.2207373784388 15481435379.34935 22235575726.858276 -655141750.6772637 1262.0490112431107 -104.70197393799754 778.9440998249434 29461855.48256526 790.2207373784388 64323713528.35446 0.050359916374852355 0.9994969485615544 -0.43330756848585616 -4.425880576283937 2.701570539467806
0.0 204.7501921014657 -38745007.6244812 61265813.299194336 -377730.1834640503 11230.58186726663 2329.8491374377445 -1075.9878004163484 110642495.91196771 951.7501921014657 46460390901.62782 0.22286259048828794 0.9976842192806306 2.689575586496572 -5.707361607317351 -0.1604876521755476
0.0 116.19219508226945 -63676858.15420532 24466091.215545654 -19139778.157248497 3003.7018059631846 -9314.893616828209 -208.17638347914226 55941029.48885739 863.1921950822694 27645016429.15677 0.2806699904938476 0.999467785590995 -0.8433214827364073 -0.22172350758779094 -0.009435085860063364
0.0 213.0977610556439 -5656566.7784729 1586428.0759887695 47115927.04934645 3296.1862200592404 -1506.86207749582 -83.06251126029292 107688024.41527729 960.0977610556439 112245406809.21503 0.19429320721634843 0.993912619364694 4.074687014307498 4.565450501125599 -1.2421121066353522
0.0 61.269367262419905 2653646496.337738 4579147303.242783 -256703896.09424248 1349.2810176063813 3258.9516392220066 870.7192485402682 40504856.27558221 808.2693672624199 55710761890.58328 0.06812925244251038 0.9995072936135714 3.608670045826866 -1.360429477683551 3.3109860360715904
0.0 135.96321820078526 925370.5033569336 1187319.4624900818 54370963.02643299 644.259832009765 2145.010388763021 568.1012756228643 77263516.61139342 882.9632182007853 71375628825.1907 0.13348962822272384 0.9968652818887821 -1.0947649730863107 -1.7038859125255836 -4.549274621960315
0.0 165.69703480619285 176321521.04536438 65471293.296936035 -75013140.4188869 -575.6177622888063 943.6423960420252 3537.2737327088817 91106716.85192776 912.6970348061928 36519248870.07852 0.029464156075426268 0.9886589336886055 -4.228505434008125 -2.700937943140344 2.5823458175847533
0.0 155.30146056960336 23904530.979766846 -25969909.388946533 -71617541.07991028 -4060.932133191938 6182.610277493413 382.1682827768342 89299416.66794188 902.3014605696034 24572589104.504974 0.23732227068394263 0.9999568872179109 4.84694338213301 -4.3533948964789335 2.3758446726403797
0.0 48.69146115753961 -2277228.030670166 12690274.292877197 4991768.813440084 481.8753622735894 1865.0829601824007 792.8242832880591 26438504.152785007 795.6914611575396 43754237567.0195 0.04844412929128282 0.9994470531411419 2.848840337637879 -1.8770517901996362 2.7759315788971315
0.0 101.41328012962424 2263514698.4898987 -124225619.63454247 -952113962.7006721 3123.1037008723115 1098.307310880813 341.72702312828835 51309820.533917286 848.4132801296242 69845343382.49698 0.05754256332972802 0.9996108666072544 -0.3803486591856128 -1.7163116618025318 -2.6402445071538563
0.0 131.21815049031898 34032546.58647919 544322326.0371094 -180087485.04477286 1613.4426933804207 6381.665845811019 777.718756110866 65183055.51648005 878.218150490319 45729335710.36554 0.06610835074904647 0.999893776767681 -1.8881673045621339 -0.8491532936951935 -1.4250092493352702
0.0 147.35842991055017 21990728.0309906 -17391797.38168335 4190471.872616768 -2204.49145466102 1223.2901618984797 4210.7933322781955 81119736.02720684 894.3584299105502 44288659382.16867 0.058824317457047186 0.9843976770654842 -3.3092867666998105 5.160921206408153 -2.1411503986792946
0.0 138.77583779481915 -116333315256.26428 63617869905.44583 6632057618.104963 -9676.000545019218 5314.7522944481825 -383.7989375677462 73052947.20945528 885.7758377948192 84291338050.19577 0.0948495949241531 0.9994839728051235 4.006929043768732 -1.7685370175958575 0.46284755349992607
0.0 76.538714407837 -1212674.9508666992 2758530.480506897 14597713.980130196 4225.138735304508 4702.871500570018 -3220.958123997613 57808322.03956994 823.538714407837 57604337467.42639 0.28135276413976773 0.9980230829747008 2.0442806067785524 5.831748437342317 -5.558844550831427
0.0 101.25505191106333 -19060.789031982422 12980252.067100525 -23955760.938591003 1697.9493275595605 2587.3543917244206 -1610.0984100850728 56794220.81030083 848.2550519110633 67115690792.33121 0.13830951250877555 0.9990120855349889 0.5273975094812362 -2.89187473777221 -1.0386986645521326
0.0 68.80121282473567 -17784523.338867188 32743964.8201828 8658046.753314137 3528.481658464897 3370.2501869562366 709.5900808973481 42610173.97977553 815.8012128247357 61760333132.8176 0.08751122767227301 0.999526398248095 1.1368196179872583 -4.130548169350602 2.886236165968013
0.0 32.8662142400475 -15816169.839118958 11807547.299545288 -2784175.358397603 2094.5836089382465 -966.2469777367842 -1481.2014457278854 26147784.174292598 779.8662142400475 37058114024.063385 0.12094030594740532 0.9999844018308155 3.300460436641743 3.679452004928902 4.657784562150857
0.0 212.26081576830586 20633874.190490723 -21796577.949043274 -23252316.987505913 2201.473082732494 1385.0688891719474 602.3319614439316 115834809.64287515 959.2608157683059 95712197834.46945 0.13623736493329636 0.996804832270534 0.8503943965438323 1.0861375962349584 -1.2954092829215453
0.0 55.43961539100394 17203690.37876892 21976326.856796265 -26473642.40607786 4885.941938384778 -26.116373460048635 -790.1281462236591 31488000.857773617 802.4396153910039 43650792851.72862 0.23879711707473733 0.9989977411759493 2.3896130668263647 -2.172616550641602 5.766747741750095
0.0 142.3622212081308 18850340.575408936 26069820.255340576 57731799.12707007 -337.13839150292915 -553.9981736691152 1818.5828421424867 90257824.6256166 889.3622212081308 48504276799.91022 0.032787929644639294 0.9992482232854762 -2.214907685889044 -4.586969782420243 1.1382039058240458
0.0 260.82621638523005 10915616.610652924 23404998.11590576 19751899.129434586 4094.720458694075 605.0723668849423 1536.3749333836606 126023499.4914446 1007.82621638523 87272199051.19208 0.013214180356672545 0.9973786498902681 -0.8366462885319554 -1.4820758481157803 -1.9682262969030762
0.0 106.76621101763294 -1664616066.8623657 1022799638.2201996 241743837.82234406 3161.9090945856187 -2980.135421278992 -389.6821721731522 59049265.42689691 853.7662110176329 57151309927.012695 0.09562060256046974 0.9999136724587754 -2.0091841262624266 -4.8620459648258425 -0.22572807521704386
0.0 37.241420691043345 -11597040.577606201 -15052191.839530945 -3621240.7489995956 6778.9204196324445 -2839.952083281587 -849.2514775791625 25129273.50815449 784.2414206910433 22958715969.93683 0.2460017999687827 0.9999994551498624 0.9042266309748025 -1.1917102871982217 4.647753964592326
0.0 194.27347891063016 -9624002.44430542 -12394459.282226562 66189677.35790062 44.82632928477324 -1478.5250042348716 7389.66777147666 108136639.98114337 941.2734789106302 66711987064.62637 0.06773014777077611 0.9561788434901491 -0.970093757218033 -4.650228012046947 1.5957652457404392
