Label Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 -70030012.4620285 75027556.50083923 42224283.19667786 5457.021863632603 3161.1699076665845 -554.2591475150416 34404700.83965131 810.4473935552985 40551160894.918274 0.26728749556806625 0.9998486705653019 3.2799895677129136 -0.8092695503508232 4.510079277457789
0.0 54205997.72702026 -137101913.5121765 47429563.308294296 1783.8164716273095 2934.874721679211 -188.7091464933036 39262888.31858527 802.9205488950988 56759758331.266266 0.196612446574574 0.99946862025462 4.023037471940464 -2.8248359615492333 5.932218054487118
0.0 9186255248.505028 25221882116.002533 973470273.6755626 3479.5435671738815 2688.1485543193157 886.5626216809994 50407091.3550693 872.655947558009 72123864261.07794 0.07190377151162299 0.9994809270535385 3.9983002829636867 -0.6487525395973162 -2.334741916496668
0.0 -24622271794.415253 1815175624.9010773 -2172737237.342586 10600.57689493651 9453.373106741652 796.1734619919118 26458193.711941842 787.4427806908355 1558744091.099945 0.552407065025883 0.9992756371016627 -1.9916241962499788 -3.556903300104433 -3.2870553969044662
0.0 11088392327.249542 -6755137647.71267 2456286419.3646092 9685.385552387424 -4394.218659404192 -990.9958828779513 30116939.168683667 804.3957299091245 24564794814.818726 0.26319452140502053 0.9995272801669488 3.7159635201700416 4.742477119755723 4.629774890811812
0.0 62881218121.76926 79754411325.34705 -4084082085.7605114 -7018.190503507991 13049.11035734618 86.40330887121391 22045955.282145597 777.2580703365524 33423970532.113678 0.29829169332545874 0.9995288252515848 1.0992840486091124 -2.778149200900103 -0.10654192120895489
0.0 1526563918.175293 1766233874.0787048 -285601205.8064337 3839.0141899452856 918.9190554918605 544.4341798906628 22768654.652835123 795.4390078461404 27816293585.608368 0.16060346425330102 0.9997769968049637 -0.6070627440557504 0.7615727582534895 3.3499918599018166
0.0 139320187.95362854 389508172.55148315 -567364856.7909927 244.1658166186753 2953.369206489926 1013.3403492126985 69182630.79389448 857.0775505212805 30251889676.45392 0.02128712573649086 0.9984931927510223 -0.015339608969469287 -0.8392222596737402 -2.0189360602368183
0.0 -1301697183.3335266 -2109046311.2866058 -3032010258.295083 3249.9340043201046 5029.531464059524 -2300.6970654433126 76615204.79476467 876.460596476198 66924452624.628235 0.1532525546078104 0.9996341725327668 -2.2993815655965015 0.9455896225022599 -4.466190120885632
0.0 4837004675.595825 5944853476.818329 15571538572.900019 3357.49814073326 3062.059734075119 -4485.095492958783 70694426.22395176 906.6008600822441 78448342806.16815 0.07727816156014425 0.9634186202932083 -1.9872889231823896 -0.36850437102200795 0.3039005550584022
0.0 125285365.3214035 -468375399.12124634 -548717986.5376741 4043.677663934661 13280.351557488379 1560.5311592999265 40205139.34338956 786.8816022529425 18663197256.634888 0.3957988074044695 0.9990426001768191 2.7800188732282782 -1.2179606071917224 -2.564843177553822
0.0 410212549.6819458 -628045661.2878952 632159228.3450787 4207.60477953987 3973.324785687535 319.92191328230103 48025856.72284177 813.3005122479813 56761456908.65704 0.2334603968734344 0.999500667106425 -2.1382408610734522 -3.0155903789464924 -5.595794250483642
0.0 59878802.17868042 79716853.2718811 -148220624.3001985 6196.304603328521 3993.7647050733976 -1145.180196560305 41732162.362744845 808.265912044073 50388094740.602295 0.15138814802805395 0.9994419608937161 1.5775432958174473 -4.802259076695937 5.229767139584315
0.0 6728422.058502197 -86553.96889305115 11564307.54986 4837.982816536942 1617.9145021052245 282.20032354084304 26051061.23850743 796.012859689367 46605223868.86926 0.21199521429860077 0.9999613041940453 -0.24054469451453447 1.7147921589558328 2.651243020220875
0.0 -251377989.98327637 91360679.64945984 -210136500.1759882 9556.818899645568 -3440.8912740308187 -997.8833516513907 46593211.218892984 823.4575364157162 2113693733.2479858 0.3614138564894755 0.9999378761481851 -0.6718535442944072 0.3016412492854448 3.271113305407683
0.0 22513089364.60765 -6071594069.486145 -3632099229.3278856 -801.4149190852477 -267.47928783788666 61.998300664509074 31588392.128605425 802.3433250360802 61601260330.20192 0.12065611578908762 0.9996009674147042 -0.9566820393838108 -4.66264026717874 5.4211353734250665
0.0 -11793573.230667114 121399796.97052765 -70841496.59240246 8043.981893129143 73.49926844468791 -438.5844745314856 20704955.091428854 789.0975750435321 51718216437.31372 0.25748913440577176 0.9997586850115845 0.04134399124378829 -2.705564242675088 -0.11053300072826788
0.0 84626413918.27629 50880516776.91002 -5114063444.670602 -3838.7697096623306 15948.028122568343 -242.89042900521667 17838276.355279077 776.4840012144092 37735982625.9928 0.29576614358430303 0.9992924316138956 1.0231816037768964 -1.2973558321943213 4.290046704503798
0.0 123118527939.54193 50485479952.3949 -5168547483.541593 -12243.630859827248 18853.816053801766 38.675864707139944 18065045.500124156 771.2914084995215 63938689519.26593 0.17479058622598362 0.9995331078177704 -2.269946703939295 -3.7712082620240217 3.8001993624604147
0.0 -437097795.088974 67789492.08969355 1151442603.9672613 4533.340091262 -2381.2529131875635 -1539.0827164821794 30919514.825773273 796.3840011329509 34597072308.63919 0.22435934438063998 0.9991027214556277 -2.4027850021126276 -2.4256839417976552 4.951832174239634
0.0 3326589433.124817 1524617952.560234 -2219809757.8067236 2471.804662587624 1556.970641491018 453.24924651777883 31047317.959208295 814.9490160497355 60508192747.28305 0.16802648929921868 0.9994855041279092 3.998130811931631 -3.4788647922955347 4.97232697114176
0.0 -311573982245.9268 -12989859035.869324 6717195873.150316 8449.1140381495 -51579.96535169623 -262.7367260076821 33926130.689400494 818.5374650460371 87452889392.87962 0.06026678405113334 0.999475361262904 -2.2737897693463065 -2.672553694606388 1.0769922960927598
0.0 -701124116.3710175 5277841.501068115 254136522.71843338 -1278.9825759165833 3617.867464099778 121.14376909714139 76542861.47252364 892.2993112658813 53295873282.551544 0.18745887987121246 0.9999999902349119 1.401768890877558 0.2532806322664013 -3.0794624985739496
0.0 -45096148.51489258 395493.3811035156 -63873746.09386444 -326.1832827085309 3189.3445133377 1245.2508282334682 56680166.499608085 860.568966820417 50504679312.74664 0.049224544901928236 0.9987543819069665 0.6542660268539848 -3.2128456768635822 -2.877119117942276
0.0 60454813.91629028 -116963605.21261597 -76708674.38513947 3688.122040375847 3169.637727242778 2197.6653261547995 64269617.26528493 838.6960580830504 57291576405.554596 0.24807914193055358 0.9994623164758956 -1.8167600812205376 -1.888957877985901 -4.894970631072431
0.0 -9386960.52319336 -52034270.187820435 187755536.7995391 4248.369159656733 -845.9333447561712 874.8369662135518 28223663.778009947 787.0479842899789 45173786843.03378 0.23512644618673428 0.9999070089368884 -1.4955968783003308 0.7530227457383272 -0.5223221697864568
0.0 -8764568149.212952 7241520022.212753 -4633978419.106881 6496.62470143795 -3882.056617664093 2048.9164920871112 41091932.880010575 815.9276358438086 27277390001.02124 0.22578301719613011 0.9973828907389617 -1.4176358310161459 3.626709559509317 -0.28957331301696065
0.0 140650743.79103088 -101545437.52818298 310256158.99315166 1634.6462406251812 3348.7839998783893 -1192.3956059489954 64514026.00143024 838.013953187743 60424519344.33215 0.1823617378847962 0.998507842057143 0.8124639507781206 3.6366387822204747 -0.04785294248286842
0.0 50627013.57243347 -133775.05416870117 -25369493.392625332 5737.354590749892 1802.9966116328833 3329.5249219054194 41857387.01767594 810.1040600710813 43615053656.31256 0.2892633196225117 0.9962831177796448 -3.6720632253407137 -2.0743841008594037 -5.725882831963421
0.0 -7882724782.819672 -18820238224.84503 9610605063.31188 2087.796262282045 4457.3725313315 -1562.2509054225782 68408958.66961397 851.4460653554726 61754820184.78496 0.19280509576575355 0.9999541177000668 1.107026848265534 -1.872529407158974 -5.950419702934271
0.0 -5397428848.641678 -2429848789.0442123 823890135.0778928 5107.084808695336 1930.5931413845465 -1055.7001691531425 66211340.85311711 909.0148500349541 59661777397.76657 0.1766836770676065 0.9996470357320661 -1.5417784474211222 -4.752549115526228 -0.3404283149809575
0.0 46166104.73484802 43510794.07142639 3402900.228048444 523.4977401081487 -2926.661824981915 -2428.453847492361 25725982.8724637 783.1993971841744 31669062773.41255 0.18701952015686102 0.9990456966767025 3.012599767095494 3.5495078111294522 5.273617024694099
