Label Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta Datatype
0.000000000000000000e+00 2.432011376182533569e+11 2.370798750051853943e+10 -6.271330194958405495e+09 -1.220491349898358931e+04 3.276699371410107415e+04 3.360020946268800657e+01 2.213896572050767764e+07 7.741990793374729947e+02 5.014543100738214111e+10 7.366227187137877608e-02 9.992723404743266702e-01 -1.249936645544067249e+00 2.905833101507925509e+00 -3.025897260159684521e+00 0.000000000000000000e+00
0.000000000000000000e+00 -4.524431104328237305e+11 4.030025754508815308e+11 3.958147169152322388e+10 -5.287542529799222393e+03 -4.144804186046778341e+04 -1.034120924407570214e+02 6.756147995609711111e+07 8.241407559951865096e+02 2.591271184973116150e+11 4.817449548265163584e-01 9.986937246267489909e-01 -2.056366540030346357e+00 -4.693278327710016740e+00 -1.621160375715366087e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.729024692812835693e+10 -2.731091403860963745e+11 -4.252819914556240082e+09 3.851731620200343605e+04 1.350600195634383999e+04 -6.601869718944108172e+02 2.960437376947389171e+07 7.927657390137281936e+02 7.786061755400579834e+10 6.729676904095678591e-02 9.994262846200279160e-01 8.378219273719941240e-01 -2.836404453352724175e+00 2.075509678424129589e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.558988519053862000e+11 -2.988471274173770142e+11 -5.657263164607721710e+10 3.712300995628233795e+04 2.867290513898644713e+04 1.301498204749866545e+03 2.589304519252211601e+07 7.889024499089218807e+02 5.974521862574087524e+10 1.061976961325251101e-01 9.752514680516998213e-01 1.522522774751673691e-02 1.205522112372543475e-01 -2.297395575990057726e-01 0.000000000000000000e+00
0.000000000000000000e+00 -2.843572009860293579e+10 2.611426828482976990e+11 -4.753880022600173950e+06 -1.952274833365969607e+04 -1.636095275189069071e+04 -1.067530677855968861e+03 5.986166333425366133e+07 8.365407282295425375e+02 9.057600996365924072e+10 4.710559553779827824e-02 9.991340049196211215e-01 1.973670411203069186e+00 1.790976701822376782e+00 -1.295138342715344004e+00 0.000000000000000000e+00
0.000000000000000000e+00 -2.472157001410166931e+11 -2.374740061500024414e+11 -2.643756363416550064e+10 3.410358168477737490e+04 -3.923702977203446790e+04 5.759895401180219778e+02 2.106591942703472078e+07 7.745215553254995484e+02 2.412635853120404053e+10 2.396407927269798566e-01 9.968608402942447100e-01 -7.909941626693606231e-02 5.580666453760647627e+00 -5.814773562032028664e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.200877067640739441e+10 2.283119807860750732e+11 7.893734178862337112e+09 -2.130005464465701152e+04 2.261089740606144187e+04 4.086197256100026607e+02 2.322003828915714473e+07 7.724662910975322347e+02 7.346651684466622925e+10 5.014523728328802721e-02 9.995011505809670016e-01 -9.961471371209085213e-02 -9.298368369295368918e-01 -3.221638804330230421e+00 0.000000000000000000e+00
0.000000000000000000e+00 -2.132027340553834534e+11 3.093414884010664062e+11 5.415752079038240433e+09 -4.316211356662752951e+04 -2.280604252374989665e+04 -1.917581104551887847e+03 6.085560800936844200e+07 8.467570524190091419e+02 8.061427784020062256e+10 3.354339284777529268e-02 9.974231921793121902e-01 1.320634300268358707e+00 -3.305088952067264607e+00 2.820081227643344235e+00 0.000000000000000000e+00
0.000000000000000000e+00 -4.880911615593063354e+10 1.711784865321710205e+11 8.524506525984857082e+08 -1.299067553376500291e+04 1.316988987451308458e+04 -3.960779483633436939e+02 7.558763748152548075e+07 8.320940504871413168e+02 7.805648464771173096e+10 7.311512852173976396e-02 9.998874521520739744e-01 -1.260863270025441629e+00 -7.630385139432501740e-01 -9.290139803453711931e-02 0.000000000000000000e+00
0.000000000000000000e+00 -1.560208703754527283e+10 1.895989972742465820e+11 -6.307377165787650299e+10 -3.101355924892086477e+02 1.672149265704103163e+04 -2.266906660186095905e+03 6.018175000619111210e+07 8.392367905644179018e+02 1.156472806330514526e+11 1.814768574064218598e-01 9.671255104993962126e-01 -1.565234926062817777e+00 -8.087586118052627615e-01 -2.376224971076113857e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.231647534483293762e+11 -8.112047590239562988e+08 -2.073829277952719879e+10 1.417647809680935825e+04 -9.356592159889079994e+03 4.442614341056884768e+03 3.739269316132399440e+07 7.931129027122441357e+02 2.801801375996194458e+10 3.631828558457620981e-01 9.860013766571062988e-01 3.170749642144323754e-01 -2.496372815276623136e+00 2.302563776104369797e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.838114500767335510e+10 -7.430915042206542969e+09 3.518466432984906197e+09 5.262021167499351577e+03 1.488755582772208618e+04 2.086088058526001987e+02 5.438626346171654761e+07 8.051352261016717193e+02 4.531591273938595581e+10 1.120979398267964999e-01 9.994421721488740973e-01 -1.574061718622579376e+00 -1.564562601961914323e+00 -2.293343336207247507e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.595163700582337036e+11 1.191306707397603302e+11 2.806403279290178299e+10 -7.569245170847349073e+03 2.976135748614003751e+04 6.529764636083025835e+03 5.627801109861490130e+07 8.356284394302135752e+02 7.575650946228829956e+10 4.219586208015260742e-02 9.604255189955949179e-01 -1.533846693340145340e+00 1.662855855780880132e+00 -4.782533087667258265e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.181938704521772461e+11 -1.377363548156879883e+11 1.791138012173183441e+10 7.533808997509528126e+03 3.432063064219832449e+04 -6.823580337195489847e+02 2.377920430356937274e+07 7.700139348573596862e+02 1.046602316817173462e+11 1.168907751363013198e-01 9.973709522370103331e-01 1.532662000292187798e+00 -2.225009117028196926e+00 -7.428388226163959995e-01 0.000000000000000000e+00
0.000000000000000000e+00 -3.134842136181311035e+11 2.908335485793586426e+11 2.066347145915484619e+10 -3.793059552378352237e+04 -2.848720783894113993e+04 -7.978348605012251937e+01 7.029924619320747256e+07 8.511850832423626798e+02 1.316944554742598724e+11 1.214235742893787356e-01 9.998824671334627379e-01 2.084197161481515792e+00 -2.420800392553196900e+00 2.948851065073920363e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.837947991271186829e+10 2.711073817994843750e+11 -1.995151864152869797e+10 -2.413801331109189414e+04 2.444854294177665724e+04 -2.577740499541184363e+03 5.751330372746875137e+07 8.431987782313876778e+02 9.255868683390655518e+10 6.845142073844104336e-02 9.881564859518425781e-01 -2.120983540425545932e+00 8.892725337570626110e-01 -4.102202024678511805e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.610697220100213623e+10 1.355351561069661713e+11 -8.716881138485313416e+09 -1.874572218696801792e+04 -7.750298319546345738e+01 9.348537043558669666e+02 5.484149319793723524e+07 8.334548596169265693e+02 8.307596884493435669e+10 7.842552682756720461e-02 9.994271382558467254e-01 3.612366336172963432e+00 -1.203954763623420465e-01 -1.111393080509003761e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.480212396581447754e+11 7.345419143951586914e+10 9.289583562790813446e+08 -1.588184385794367699e+03 2.381547048338850072e+04 1.948118416452986423e+02 2.477009805979399756e+07 7.813495608471466767e+02 1.135663076947918701e+10 8.424651053115128629e-03 9.999956436410673000e-01 -4.957049746531176027e+00 5.954190498632550010e-01 2.669822848961302952e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.177258163254158936e+11 1.768615028475349731e+11 1.410977695278739738e+10 -1.396845301822822148e+04 3.376350188204924780e+04 -6.893465641880859494e+02 2.626462856833769381e+07 7.783455297440575578e+02 5.026677518585220337e+10 2.082076478830390820e-01 9.997129029009652612e-01 -2.949995198741007130e+00 5.145667290466634514e-01 -1.028142894811394648e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.198695716106984558e+11 -2.135145995920269775e+11 -5.723653706045911407e+10 3.153707402306442600e+04 2.790492557166732149e+04 2.418379182069891158e+02 6.834745645320834219e+07 8.420250059451512925e+02 3.458542138474856567e+10 8.460250489296285148e-02 9.711307880973814033e-01 2.803105698780428146e+00 3.367041810747247066e+00 2.999383085425574524e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.298310052331747742e+11 2.749276448327285767e+09 -1.387488601178436089e+10 1.577716999031312844e+04 1.124832833033056158e+04 6.299443998170897885e+02 7.144599794575211406e+07 8.608513119488276288e+02 8.588239667849078369e+10 3.189137794340289600e-02 9.988418730330187456e-01 8.935729224794128900e-01 -3.951772611568316051e+00 8.720906672060375620e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.595938075005011292e+11 1.124624262826781311e+11 4.499809581373180389e+09 -1.307963786517699918e+04 2.175050938720620616e+04 8.753921812978403523e+02 3.250783925014035404e+07 7.872943449769685458e+02 5.585117884469625854e+10 5.601660124947130392e-02 9.994079358257437207e-01 -3.382234519321683841e+00 1.002970873462311729e+00 1.638745848120765292e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.283370426241842651e+10 -2.472410097663299866e+11 -3.343182867857958317e+09 3.259125490445473406e+04 1.962269561646303919e+04 -7.162050355501287413e+02 2.169691365439706296e+07 7.797014449729247190e+02 7.712463534985226440e+10 6.474651309637680097e-02 9.993569926392471547e-01 2.939256294742783826e+00 7.946153349396858356e-01 1.213012875219495745e+00 0.000000000000000000e+00
0.000000000000000000e+00 -9.349924964090980530e+10 1.118140438812260132e+11 2.842185478753406906e+10 -1.196817276842169485e+04 -2.739061061904245071e+04 -2.755693486701998154e+03 4.689157669980651140e+07 8.319507602413973473e+02 6.131150632631817627e+10 9.799388545115697569e-02 9.882718453529846236e-01 -1.672385151838583273e+00 5.613349777121121598e-01 -7.516110935575972540e-01 0.000000000000000000e+00
0.000000000000000000e+00 -3.425748046105788574e+11 1.820164542884129639e+11 8.176402176974383354e+09 -2.705830646866967436e+04 -3.912740832991174830e+04 -1.406573552253072421e+02 2.604153970386990905e+07 7.651991720516172109e+02 7.313521876668951416e+10 5.418010069478487734e-02 9.998774453799978978e-01 -2.047613821763850872e+00 -1.009353608308253047e+00 -2.004893119398828638e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.474584588143041687e+11 -2.758825338715823975e+11 4.723971764631632233e+10 3.878334943365805520e+04 9.904163764987144532e+03 -1.531735214034000364e+03 6.361604742749664187e+07 8.476706819869946230e+02 8.660408254108450317e+10 3.226542019926642024e-01 9.892213556155428078e-01 2.568090180452170301e+00 1.335340674535264283e+00 1.953488491984965103e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.257359278819433594e+11 -2.370346522304907227e+10 2.706249949428825378e+10 1.933165234278250864e+03 3.692489635110592644e+04 5.703540858461524294e+03 4.691526468227145076e+07 8.303327964743089069e+02 5.753452947270330811e+10 1.353253809399466712e-01 9.838457018822770461e-01 -3.131548517377396035e-01 -3.256760582608857035e+00 1.721525890648667456e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.291139765912889404e+11 -8.515491335810302734e+09 3.303500091170418739e+09 -1.041277580712418421e+04 4.211218923867464036e+04 4.098152453934823825e+03 6.388170001146678627e+07 8.254029228022199050e+02 1.002262204505856018e+11 4.213813554224933589e-03 9.800341474852410917e-01 2.058103756286437935e+00 3.769443626839746209e+00 -7.822908934061920672e-01 0.000000000000000000e+00
0.000000000000000000e+00 -4.466778588606488037e+11 1.286044991137200928e+10 3.926566445312235260e+10 -5.575678372857528302e+03 -4.491844062433491490e+04 -3.594355270812280651e+03 6.691494894654243439e+07 8.549806890129890462e+02 1.226731861693383789e+11 3.063163205431453928e-01 9.754066592667739455e-01 -1.810757813626639123e+00 4.305026566014160672e-01 2.683624730982832496e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.095890807575631104e+11 9.287458554972209167e+10 -1.023825547543523788e+09 -1.797145561459870805e+04 2.821361027547656340e+04 -4.957682255075059174e+01 2.636200830099273100e+07 7.907574715590825463e+02 6.928868933265576172e+10 1.944590653020134008e-02 9.998230149398773525e-01 1.831470149662175029e+00 1.843661669131437808e+00 1.673494510095957510e+00 0.000000000000000000e+00
0.000000000000000000e+00 -4.250216072407805634e+10 -3.603935071004744873e+11 -8.779719358100879669e+09 4.041520998922768194e+04 -1.237245582841695068e+04 -3.211737453652951899e+03 7.379034525342707336e+07 8.689981450124438425e+02 1.746498886248706055e+10 2.896753737565898046e-01 9.776170443421001721e-01 4.606784866290031033e+00 6.926092748731353943e-01 5.682286913489901892e+00 0.000000000000000000e+00
0.000000000000000000e+00 -2.517665219625731201e+11 -3.884155139859311523e+11 4.200049413360980988e+10 5.194284260787056701e+04 -2.381891061129412265e+03 -3.024302571444778550e+03 2.927996063364452124e+07 7.880773091718438081e+02 6.230607306244716797e+11 7.147460331866888339e-01 9.955335477625869567e-01 -2.215784860327185690e-02 -2.503250213028729299e-01 5.221913055816030935e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.924920807870972900e+11 3.155192123087078857e+10 -3.331045426580086517e+10 -1.209518872469131202e+04 4.560103686302735878e+04 -3.207804825033062571e+03 6.208947114246825129e+07 8.522223212581028520e+02 1.146928308645475769e+11 6.565035288513582090e-02 9.903561021868615422e-01 4.761980892165719403e+00 3.272676104369671712e+00 -3.081438409265683465e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.145574677881051636e+10 1.131332609127294922e+11 3.246373874431974411e+10 1.589895070650847629e+03 -1.070316981196505367e+04 1.692838932736422976e+03 4.527068418607373536e+07 8.054869025046197066e+02 9.941481248951391602e+10 1.651469710002326924e-03 9.904772308933267322e-01 8.894942338102608259e-01 -1.963711014984009573e+00 -4.491002613556275946e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.140519638202940063e+11 1.756797821530725098e+10 2.567815040917673492e+10 -5.441902829797589220e+03 6.248922730289134051e+03 -2.470096408027135567e+03 5.565865387007736415e+07 8.321539874836864783e+02 5.454302600381970215e+10 2.838224814859368061e-01 9.993901670537623794e-01 3.177015436276876326e+00 -1.981195900162198154e-01 4.635394498152307641e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.148844540102547913e+11 3.364161202797214355e+11 7.145613625640838623e+09 -4.745914281182028935e+04 2.055707099270590697e+04 4.424348214595260060e+02 7.447638588186880946e+07 8.573524554517878187e+02 6.019553617590893555e+10 4.781951886887374908e-02 9.995052208601159505e-01 -2.324612753826249101e+00 -7.433374279739000112e-01 4.630891047205554223e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.489770826835938721e+11 1.048793863474130249e+11 2.814385907429465103e+10 -2.012462277935502789e+04 1.842790044420512277e+04 1.553557063802320499e+03 3.176047267088323832e+07 7.888486542845429312e+02 5.990266972668002319e+10 1.074235986953496341e-01 9.895817465903473664e-01 -8.794201376166288497e-02 -2.924667490718551921e+00 2.789535154528629324e+00 0.000000000000000000e+00
0.000000000000000000e+00 -2.605495383213828430e+11 5.214811876865010834e+10 -1.681529612399111557e+10 3.182069665037930008e+03 1.626275188591663391e+04 -1.749538923542872908e+03 7.320611970268639922e+07 8.173384380402461602e+02 1.641973279094607849e+11 3.016878599452179066e-01 9.989157259421203028e-01 -2.624363540677171258e+00 -6.277767753431476860e-01 2.791036147910554988e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.377499947966536560e+11 1.090321686448393707e+11 6.306218144018646240e+09 5.630374431362331961e+03 2.726837571761964500e+04 1.449510666200966625e+03 3.029412812758109719e+07 7.812068486152631976e+02 8.733063503245437622e+10 1.153489188423573175e-02 9.999554058384216848e-01 1.721585332416933678e+00 1.790701349621908856e+00 -6.040776168314547334e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.512666043019239807e+10 -2.929177027721908569e+10 8.262821385073977470e+09 -3.510591373547329567e+03 1.540682466348403614e+04 -1.748072683232087911e+03 6.416835309429512173e+07 8.575790631681292098e+02 6.324291468170153809e+10 1.533897361642961588e-01 9.961464863884544885e-01 4.442675010248257728e+00 -4.268052360939029732e-01 -5.544917892895503186e+00 0.000000000000000000e+00
0.000000000000000000e+00 -2.871217263941688232e+11 -8.109890417179840088e+09 3.770356757154928589e+10 -1.784111096997720597e+04 -2.531943907876289086e+04 -5.328993218770375279e+03 7.529175324548153579e+07 8.600817602573440581e+02 9.011977988063943481e+10 5.271189491563417484e-02 9.705367446849209045e-01 2.555855424046779234e+00 -2.230091852085447357e-02 5.057150566515999923e-02 0.000000000000000000e+00
0.000000000000000000e+00 -2.111355586010988464e+11 -2.078371843924026489e+11 4.454468331012982368e+09 3.737579450149565673e+04 -4.182199921140154038e+04 -7.510893279253953096e+02 3.371704962837263942e+07 7.901940817360548408e+02 2.734458934115264893e+10 1.361454528496402472e-01 9.997710714760437156e-01 6.352987094191011597e-01 -4.415710582106934234e-01 -4.855737480792843286e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.958162823632720947e+09 -3.326097849471162109e+11 -4.003163561957826233e+10 4.671880803331460629e+04 8.270314925161923384e+03 5.600289434173198060e+03 6.521941851680387557e+07 8.520191263484859974e+02 9.095064253975976562e+10 1.153456292255952698e-03 9.624960696569455632e-01 -2.962713331637462311e+00 -2.036474616017890149e+00 5.103854879808721989e+00 0.000000000000000000e+00
0.000000000000000000e+00 -3.344651018740064697e+11 2.384585637209879761e+11 -4.591341950044962311e+10 -3.004415360273176339e+04 -2.689399095004094852e+04 1.785195143851365174e+03 3.185390299610699713e+07 7.918377766888582983e+02 1.334342146070917664e+11 2.429066578388293651e-01 9.903838959478304949e-01 -3.864304128955858175e+00 6.888231795501575938e-01 -7.140718623058610603e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.473925822648710632e+10 1.071796688066478271e+11 9.438439221614370346e+09 -1.534672053236766078e+04 1.354972249898946757e+03 1.671494877716846531e+03 3.219057100276032835e+07 7.917160131654940187e+02 6.216080149564993286e+10 1.341547321993875885e-01 9.989571712816275317e-01 -3.264316466411576023e+00 -2.190732766842590218e-03 2.630729161580093844e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.481491048515350342e+09 9.833165488228839111e+10 3.817616105759793854e+10 3.015388636070201756e+01 1.036101312965310717e+04 1.981818313612087422e+03 5.022139856342629343e+07 8.065870903929326232e+02 6.428577481480633545e+10 1.776257710174172777e-02 9.863493570314342263e-01 -3.311461402862598824e-01 -4.486068983222016193e+00 -1.763135895287657018e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.291488483094829559e+10 1.455389815583839111e+11 1.685010246055846786e+10 1.033319405131050735e+04 6.887170144995813644e+03 2.943157204697467478e+03 6.622385781153457612e+07 8.443233900348731140e+02 1.037743462755223694e+11 1.232831942897519989e-01 9.853062759500782475e-01 -3.321122854810536484e-01 -3.477586511485855070e+00 3.716146358730061383e-01 0.000000000000000000e+00
0.000000000000000000e+00 -2.935275027546295166e+11 -8.429680993202209473e+09 -1.420890526084457588e+10 -1.390746316273611228e+04 -3.079968904565423509e+04 3.111717727465518692e+03 7.762229965180225670e+07 8.592066055340952744e+02 1.018194103257322388e+11 5.481096270991741431e-02 9.900687627556387094e-01 -3.065399323949695276e+00 -3.352182401071891249e+00 -2.931954331715226125e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.788041357259323883e+10 -6.592092350300860596e+10 -1.141230947153262138e+10 -4.739788039827784814e+03 1.877735774254579155e+03 1.512855015001013271e+03 4.584064378006079793e+07 8.061838464308207222e+02 9.665280015841403198e+10 3.894414237698813619e-02 9.991826683708903145e-01 -3.242035147125475802e+00 5.861283902907379328e-01 4.446052529660640573e+00 0.000000000000000000e+00
0.000000000000000000e+00 -2.987226897691928101e+11 -6.390556966213067627e+10 -7.207294885767677307e+09 -1.959385473364698555e+03 -3.438094140963997052e+04 -4.526148947722142111e+03 7.285271070118319988e+07 8.653141642026664613e+02 2.111946620502011108e+10 3.862823479120959247e-01 9.660037660366401768e-01 -7.440996100124360746e-01 -1.106164068427540004e+00 -5.215263864943571193e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.735023745861787109e+11 -3.121269318280167236e+11 -2.011578733484674072e+10 4.253690491801389726e+04 3.106447579959682116e+04 4.872181098992989064e+03 7.169046873453998566e+07 8.276065834112986295e+02 8.104889966312133789e+10 1.702245198247542141e-02 9.988074797231707436e-01 7.760931502598522602e-01 -2.833233597127999381e+00 2.557559425851335444e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.260630558664055634e+10 -1.187863795714404297e+10 -3.822549358156635284e+10 -3.664420073639870679e+03 4.194836658320869901e+03 -8.275049114278192064e+03 3.962028137457597256e+07 7.800743938619806386e+02 5.592688634746801758e+10 1.386442519858831490e-01 9.632347686862487990e-01 3.802470101775441869e+00 -2.866441440045651934e+00 6.067600509869017777e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.422561121575026550e+11 3.407577624898136902e+10 1.358822263061143875e+10 -2.070606240247984533e+04 1.144215708235677084e+04 1.954118402079949419e+03 2.826504046231969446e+07 7.875254372635662321e+02 1.006318233305532837e+11 6.074692441454312974e-02 9.999963798028587147e-01 -3.523432037180350029e+00 -1.126389362365666003e+00 4.009527306135267644e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.971523575533827515e+11 -8.535291822156881714e+10 -1.100594940892005539e+10 4.097921124816904921e+03 3.606756303461592324e+04 -1.010444855465207326e+02 3.827875579476021230e+07 8.021613941987138787e+02 7.809814731944360352e+10 7.305995558112465815e-02 9.997083737147078875e-01 -2.164909644546504808e+00 -6.331643267323787683e-01 4.209642677012764622e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.119399494625933533e+11 8.606586916046189880e+10 9.572904956871732712e+09 3.571559723945483711e+03 2.219672795785798007e+04 7.217770751022646891e+02 2.909668570470002666e+07 7.897627002014212394e+02 8.035067120995874023e+10 4.347365026843914154e-02 9.984929128550104060e-01 -2.264532568148326597e+00 -1.373307943057689551e+00 8.166032163007992395e-01 0.000000000000000000e+00
0.000000000000000000e+00 -7.165652122474789429e+10 3.187895584265437012e+11 2.904244901415142059e+09 -3.534286708506442665e+04 6.948604960115620997e+03 6.583436482842237183e+02 7.732091976411038637e+07 8.382510285756455914e+02 7.807152862663418579e+10 1.933257867084115511e-01 9.989992736835822118e-01 -2.463245584993552395e+00 -2.916695655389238695e-01 6.353293119388342403e-01 0.000000000000000000e+00
0.000000000000000000e+00 -2.862949097995241089e+11 3.434627958191981201e+11 -3.585922359639334869e+10 -3.661260405717739195e+04 -2.512146227517581428e+04 1.956292188010660084e+03 7.218043801612974703e+07 8.458410419228836190e+02 9.434994191256192017e+10 2.551108192995483193e-01 9.900671696483783757e-01 -3.888908378447273329e+00 1.013518929883127750e+00 -9.027734983114978906e-01 0.000000000000000000e+00
0.000000000000000000e+00 -3.367096940921729736e+11 -1.046090825080234528e+10 4.566003479271310425e+10 1.778483491162043720e+03 -5.263120321403411799e+04 -2.390424283125565580e+03 2.111551292096140981e+07 7.701285191694560126e+02 6.770061495786987305e+10 1.121122761534808221e-01 9.964534875476670495e-01 -5.298419906564331150e-01 -1.423511040294927810e+00 1.449298278408953200e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.464482743799758911e+09 3.369834099568244629e+11 6.171928603485540009e+10 -2.924371541096316287e+04 1.253237891594314351e+04 1.553501757413760743e+03 3.467330951367019862e+07 7.804525490054227248e+02 1.735693539155485535e+11 2.419352169420296295e-01 9.953287669449994990e-01 4.359507472472619605e-01 1.743880840758631257e+00 1.330443860028892145e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.218519262006933289e+11 9.055799051296188354e+09 6.216641516306998253e+09 1.529582660061706338e+04 9.467305231957199794e+03 -7.599251763674668609e+02 6.749948345313999057e+07 8.503762934938130229e+02 9.018637951322558594e+10 1.128004871867352432e-02 9.993774893228611900e-01 2.687759256166080135e-01 2.630818851883911069e+00 6.391340763754080889e-01 0.000000000000000000e+00
0.000000000000000000e+00 -3.967373378436480103e+11 1.082594982932978973e+11 6.151333607684304047e+10 -2.062158868447072018e+04 -3.163431540330726784e+04 -2.028590361063142836e+03 3.150514545525565743e+07 8.007499345175659755e+02 7.602133607450183105e+10 2.536868978178449807e-01 9.731330859967318725e-01 -1.043997275296685956e+00 -2.025582281821051822e+00 -1.061551852297720533e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.644262664540783081e+11 -1.283760708017689209e+11 4.630511612604227448e+10 3.249562180254037958e+04 -2.391473192924434989e+04 -3.929356285850289169e+03 5.932022059270778298e+07 8.392043402311794580e+02 3.635426245809524536e+10 3.528335756273202617e-01 9.557114212829873612e-01 5.909901063967474499e+00 3.951014705995147480e+00 -7.244490540304862058e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.186363932170689697e+11 -1.755571132154949951e+10 7.760019624474088669e+09 -3.552537530490266363e+03 3.513119939870551752e+04 1.254039952618572443e+03 3.103634875853884593e+07 7.934900156709156818e+02 6.610332037287042236e+10 8.576699771900447855e-02 9.980322142730064794e-01 -2.941897324277814363e+00 1.406197975334966266e-01 2.896064096145168687e+00 0.000000000000000000e+00
0.000000000000000000e+00 -3.829734389465243530e+10 -3.736293432008609009e+10 4.586796325903766632e+10 5.660394957555115980e+03 9.692433892905060929e+03 -2.343694176510925899e+03 5.453650778481146693e+07 8.139844230371426193e+02 4.880467752137109375e+10 2.906588689570425155e-01 9.864489498320104799e-01 5.683846372627698873e-01 -1.258250357778298412e+00 4.555203229211350902e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.131437218308398438e+10 9.764704286796993256e+09 -7.902343825874452591e+09 -1.019299559311626808e+03 -7.734957692596726702e+02 4.672573373547356823e+02 6.988491802385097742e+07 8.600868630419540750e+02 6.765684016927975464e+10 7.345003664234157903e-02 9.998539273697566454e-01 1.353137141557581691e+00 9.082228807955727845e-02 -3.624649113577679937e+00 0.000000000000000000e+00
0.000000000000000000e+00 -3.310897481381239014e+11 -1.622968612014270020e+11 2.328422079620722961e+10 2.515005303273536629e+04 -4.147535109823214589e+04 -1.851860831799636117e+03 1.861228384598273784e+07 7.753927342203830904e+02 4.636316984430148315e+10 1.940177790791606516e-01 9.941026537242698691e-01 -1.099754224851708484e+00 -1.714677046821502238e-01 2.295589294851523299e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.372466613349956055e+11 1.297226847920511475e+11 2.596163015265413666e+10 -3.342907114559518232e+04 4.791458668888996181e+04 -1.348074691572277743e+03 5.111604787322677672e+07 7.929750281810443084e+02 2.052219184949649048e+10 2.656870866105103257e-01 9.956506525513753036e-01 -3.323432981151044352e-01 4.238808981386639196e-01 -5.821082426788364295e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.826122939898813782e+11 -2.801400314826002197e+11 -4.404286958258863449e+09 2.943308344325252619e+04 3.679978804439895612e+04 -6.134371205340130473e+02 7.772316498555949330e+07 9.007783410528700188e+02 8.698618249977398682e+10 4.757163806880980450e-02 9.995243516255146732e-01 3.529815077696020431e+00 -1.899161000039066405e+00 -5.449868202060415001e-02 0.000000000000000000e+00
0.000000000000000000e+00 7.323248831464448547e+10 2.510038794576080933e+11 -2.088010719705240250e+10 -2.919610244082111603e+04 -2.381057591326269176e+03 -3.567752465572826168e+03 5.893447247446017712e+07 8.344320591146617971e+02 6.887678055038912964e+10 1.045021854235581027e-01 9.905349826105098732e-01 -3.494087681277892710e+00 -2.991446717267063793e+00 3.074422004368382311e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.386095233145194092e+11 1.435182151254566040e+11 -5.169353181104775429e+09 -3.435776698958696215e+03 2.406865395680269285e+04 1.341828251275706180e+03 2.008978326463424042e+07 7.694969715553982041e+02 1.025268581554991760e+11 1.756687806715202804e-02 9.998537396614224360e-01 1.167670868859056466e+00 -6.056834393358363489e-01 1.486906943730137876e+00 0.000000000000000000e+00
