Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 62.774952869448725 -44166163.25538921 -92205476.36236572 -169449563.47162724 -1139.1599125743815 -34.32717343248396 450.6175870585685 76676043.34548828 809.7749528694487 33113234200.811584 0.09512182554088212 0.9994380153072253 0.7449406454463678 -0.7791428402611169 -1.7343708993999845
0.0 76.65079528762544 -195860202.95080566 -116000885.66996765 135494010.33348334 -1746.6307491576645 3322.7592635893525 -1793.7366403305282 48377263.176330455 823.6507952876254 57546738405.848724 0.1298839770413285 0.998650362860002 1.0613455956688795 -1.8826685975544084 2.296007732169721
0.0 227.70472604380632 378701823.2106323 -8299945.875061035 943141277.5648327 -453.5335459432099 -1074.9816423727789 -143.77111381280406 102187828.02338642 974.7047260438063 82452188506.06213 0.06121923296820215 0.9994163292648015 -2.1982840354181254 3.5880000907120224 0.1295024600771002
0.0 124.4416765889431 346981629.0628357 -212357293.10768127 -47372862.40629578 1397.2603135684585 2677.789432078156 3317.8810608588656 66439072.37576072 871.4416765889431 63367409699.85886 0.14223654737538452 0.9982491423400242 -1.6190869818035605 -0.35651137846193526 0.20341268639674714
0.0 169.72956776870126 -482038313.3070679 206205516.2160797 -100693227.51184273 423.70080383229106 -506.3287455694517 -392.28776299758914 91831701.94275962 916.7295677687013 90523039803.82166 0.014601822232224837 0.9984349129472854 -0.8615954865938364 1.6250972609274397 -1.1368345258144275
0.0 192.75348973513337 -385878875.9171448 -163580499.29875183 31508782.511657238 1221.58136647858 -1626.9830086914553 326.76217647935164 105381636.28246453 939.7534897351334 103162688049.57312 0.028445188915110414 0.9979420350932112 -0.799473405340528 2.0862165385551856 -0.2615864841476078
0.0 47.948231899210555 -34800553.39692688 -71207838.56341553 29060793.29784423 -2282.7764013954074 9565.173378414787 524.1218292790913 41411726.1908716 794.9482318992106 25796180692.611267 0.3274104107978476 0.9999189780537568 3.0236152488862387 -2.157461746043586 -2.219471601409469
0.0 206.59218520323077 -57594950.26751709 127025569.29177856 -77889986.3421402 4542.703507416438 -1249.297364587881 1169.5710950909008 123491334.52291557 953.5921852032308 119242310914.0043 0.0855626683459588 0.9988556265420538 0.23402383326307197 3.460866864877424 -0.13994195151170297
0.0 130.53696109665896 -46914171.761779785 -135615327.7034378 -100446090.13417053 -423.56621603946587 2161.630747283725 -2077.157203399266 78777651.15509881 877.536961096659 60173645644.58682 0.0682272928238379 0.9999109590434297 -0.8372922403019702 1.9967719228821608 -2.0998984690335467
0.0 48.89828355099701 366232964.3858032 -169981471.41236877 -217940606.27876377 2829.0151469699194 1291.8454725045958 1312.977839954482 29266106.01954824 795.898283550997 58029574453.31561 0.19576093172366799 0.9999206065325917 -1.0634669547188607 -4.957469188301843 5.332138611299561
0.0 193.9462341654612 -2050841032.5063019 -227033891.80477905 260420525.07873726 1751.5115791643657 7869.3139044907375 1154.9480808058652 93163886.25199838 940.9462341654612 42984748028.63315 0.2844872049829778 0.9997031377140296 2.9125248956854337 -4.359726034610242 5.820014073030521
0.0 204.81956034099153 -795729366.8276672 -130924325.6727562 574824187.589838 730.6068988231818 -361.15787198387625 6504.022390466041 91229522.36583447 951.8195603409915 62902750526.43912 0.022849618583350714 0.9592398145832832 -2.6034935707583826 -0.13010610856589422 3.178853499268582
0.0 99.52940333026402 -2399065780.473282 252599338.39691162 -253267259.1908157 -4889.323596478032 9929.830213461868 830.0884182185407 56323349.41689421 846.529403330264 61285231127.60239 0.2828178654095628 0.9991319928528086 -0.9442168855828427 2.3698445219832327 0.29521868150531594
0.0 54.57129322160608 48683046.93659973 252191594.69274902 -24366278.136955738 2087.4632043131423 9495.289373079471 679.6712730506218 32767448.914064128 801.5712932216061 13425969752.377563 0.3270541967768395 0.9996176575540565 -0.6495908682127396 -5.0027575812187095 -2.9131138848831464
0.0 61.72678443431789 -1467366366.791954 -2845454989.4814453 -6992557988.746388 2627.6993776028285 3546.9378280807778 9609.189992435131 42904795.56703473 808.7267844343179 51052400239.381165 0.1641076691671285 0.9542863167913254 -4.763218951322965 1.309113344892217 5.592533313217029
0.0 209.10127790718968 577613791.2402649 -112478041.58688354 196368667.81332207 1380.6187297758152 1549.5027784454505 1333.1703189063219 121369621.47528222 956.1012779071897 18969582984.506287 0.20196194003033177 0.9968509535922186 3.680343605079796 2.618885479319349 -2.3888533364168643
0.0 172.61644171982925 -34740758587.083466 20019255718.68122 23543901885.6366 6352.993338007071 4822.778276658046 4793.705655659911 81871379.40748055 919.6164417198293 65643297458.937164 0.17644634550638122 0.9726259508813965 5.482621399450165 2.35330695445291 -5.393266345254521
0.0 64.88923868392715 -1823842949.8924408 -765936493.1567383 -648261608.7987914 7284.748052931682 9699.416726940712 -896.709356058111 43936515.32596717 811.8892386839271 37848608218.59943 0.37582805353961146 0.9993022308068759 -2.0220393784109363 0.9858757899322608 2.793343761187306
0.0 135.6386185192846 -79121428.82015991 -71867154.03579712 278303823.5538521 -176.05168969934857 2338.580502781275 1083.857411267268 78670400.95936951 882.6386185192846 67987527203.564575 0.12531713757006369 0.9990319941844936 -0.863857342130695 -0.8150276740050472 -5.000290834927707
0.0 171.8879624588127 66465082.37084961 -159267869.50920105 -48816170.20581913 1418.8812788441192 2945.912999598 843.0926076318747 120848350.3041645 918.8879624588127 78988526899.90775 0.06167825439039806 0.9992056122852294 -0.6364439595306205 -2.554274168906416 -0.9612998723944853
0.0 69.61875077410969 66254560.39389801 54993549.50338745 137733959.79947424 2567.6505314592687 1378.2127429175353 -380.85956037088675 41138273.30269189 816.6187507741097 53601643633.30051 0.15738656242475002 0.9996855070296158 -0.05563021047763306 -2.639093407113436 3.6078046643081256
0.0 122.66966887134004 342461868.4255295 -218338788.40260315 209305436.77168083 1170.3094745691742 3069.789887207651 -5155.755441395495 53908408.43909492 869.66966887134 53652915844.32199 0.19816613441821615 0.9814325637594189 -0.16082311016826134 -1.8568334648303684 5.138206472342802
0.0 124.43712104297981 -12647554575.818878 1854774755.8133545 -24682726503.37892 2160.5199372170027 1494.0494284520505 1569.4470991166454 67062039.67129745 871.4371210429798 48613317478.11047 0.23689441603066574 0.9654293025464065 -1.0042867068004695 0.9714163670578482 -1.064321955251282
0.0 113.93479807465349 100010738.05688477 294045533.8898163 -23619684.70409429 1925.203189160242 8080.974344646 5954.977636511709 56866410.40707331 860.9347980746535 48450381965.85742 0.34431943960337025 0.980693496184353 -1.1309986196047044 -3.682688314232367 0.625786941234296
0.0 186.51367448965254 -37257436302.167206 -5831701226.149902 323135114.7038622 201.40196735960672 3316.640245728613 -863.488993307884 83783635.54590912 933.5136744896525 104038670053.21301 0.09641630597410303 0.999459221914289 -2.624018172946796 -0.5606772296615885 -0.05474315732498436
0.0 125.34012865887439 -27802952.163604736 -81492137.3283081 197736957.90301144 4980.434161199984 -42.14856512098686 -672.8710740701802 69444995.057326 872.3401286588744 70810825218.16377 0.28394388733136194 0.9996472627961719 -1.377156015213214 -5.1727691704889445 0.41024051949865825
