Label Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta
0.0 18608854344.723175 10072256297.785416 -2092090270.2932324 2730.6512170484125 19.21025874810948 650.031554190433 19274027.542016976 791.5786194956524 53360973408.66687 0.13919735176174378 0.9995829042072978 -0.894321949443644 -4.522058277757236 2.0776810117995805
0.0 -6332584.179168701 1216977.629699707 1683453.1015250683 -5186.929706863924 5172.263833939156 -1536.37593312481 65027166.06014703 861.4025592285151 43047031707.57248 0.2014748148507597 0.9974360694657635 -0.8744740527780988 -1.2523873136745283 -2.3107800975098876
0.0 3718767.526374817 1733141.664276123 -982015.9637651443 -1389.0585514502418 1894.1504612153094 865.488886069018 38732903.58866024 816.2082623407342 50012482648.27658 0.06613450876639763 0.9994809734858869 2.3643158493477046 -1.069405797222323 -2.8160549134112616
0.0 3744605.2998657227 16933116.523727417 6029360.619292736 7413.272463190955 3022.810131762846 -1377.9897404585633 61105535.79130912 871.2153613089433 48150331857.38873 0.23877210551188224 0.998697537360585 2.4233793555993177 1.4754561158024821 -5.2523898015933685
0.0 7686266.693611145 -9712470.886886597 17197564.100512028 4879.801553829733 -2587.303044963828 -846.3312519095967 25633379.86154568 812.2088449005462 43275546897.85707 0.22956990548154962 0.9993195760467051 1.948603571687641 -2.237909461306584 5.5566987340797205
0.0 11029292.7159729 -3396251.877105713 7685138.770476341 -2506.0460303847103 5386.574993369004 -4376.3557545173735 69893262.27525517 863.0190708696841 50077794421.52045 0.2305607235247781 0.9999348195340575 -2.2367823913796263 1.6281371253670114 -1.9614520288893866
0.0 22848.416900634766 -32878.542081832886 4147878.41848135 1354.7493146524598 -2805.5935358536226 -2050.3028176274306 28534973.394960765 782.746796375235 31410168594.030304 0.17598763852473986 0.9994913983262875 -1.0062980590169546 1.3417005663686663 5.796171131912391
0.0 -3230923.0355529785 10452509.81375885 9657327.513427734 3435.0167297318544 2718.5108098850687 5375.817615459814 52989323.21107468 854.8154194479108 53546938321.355865 0.19987394991928706 0.9952065974342035 1.6669634486124214 -2.943362041197216 -3.494647513270733
0.0 45225834108.769226 14832938269.501778 -3815747119.692604 -2529.724695422735 -3590.9576783200428 477.07564018285507 26088160.54215641 796.410072303773 73311963409.75577 0.0695534118153992 0.9995174710307986 -2.162772016395334 -4.075706250851564 4.857605013241429
0.0 2463624.92653656 11221664.291656494 -5385522.116079807 2475.3368372048317 2305.373333626787 -724.5213968567599 62219886.420323916 861.9856672485013 80369290912.7608 0.04380461933414574 0.9994620641356263 2.3401241493929112 1.8377330242159144 -6.023219145832517
0.0 -785698428.6795044 -35371286.478385925 306039385.07591724 3484.306821855772 -1569.9076189148036 -1182.9801163483571 61001929.120935604 879.2663504464078 62087374241.04378 0.092190206788701 0.9999081344553379 -1.48235981204868 -5.219313629878323 -0.36796731256143334
0.0 2717927.8728027344 -2279673.426651001 17394734.97851181 2123.110268445204 711.9199102990788 -9958.047386993088 60249526.22711845 864.6359010624283 68232708083.9371 0.15350162357556657 0.9473342134870137 -3.562681390322117 0.32891797693311986 -0.2579888974907205
