Label M_f Ep_x Ep_y Ep_z Ev_x Ev_y Ev_z t_t m_0 |Delta_a| |Delta_e| cos(Delta_i) Delta_Omega Delta_omega Delta_theta Datatype
0.000000000000000000e+00 6.559335402826172867e+01 -2.557350745174937134e+11 3.093918964124844971e+11 1.476605290285425186e+10 -4.115580947774183733e+04 -2.777235487773850036e+04 8.416929771764464476e+02 4.251738438432283700e+07 8.125933540282617287e+02 9.936308271110812378e+10 4.691444422739314557e-02 9.996475155300906801e-01 -1.996494724160461809e+00 -1.321114949293563434e+00 1.448621611986163904e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.752437882377228107e+01 2.930442255633009644e+11 -5.073739702731645203e+10 5.634143126575296402e+09 7.638065241281481576e+03 5.700419042880797497e+04 -5.385339088962533651e+02 4.038231140077112615e+07 8.145243788237722811e+02 7.351077585112698364e+10 2.240132244769882652e-01 9.997865277190582933e-01 4.489162227307414099e+00 -4.646425998744722285e+00 5.211779906386073691e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.298461531253781231e+01 2.354966384658058472e+11 -2.679563158572088623e+10 6.034750480987098694e+09 1.255861352157677902e+04 2.976897269866984425e+04 -1.511531365065135105e+03 4.569902688810671121e+07 7.999846153125378123e+02 1.023536586577073364e+11 1.378995585950796854e-01 9.998792994980901794e-01 5.687242431932195252e+00 6.070118214328001915e-01 -3.524160910154223725e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.174584675384630827e+02 -1.724505484584979248e+11 3.069768578947802734e+11 2.520092758480777359e+10 -3.967149196592064982e+04 -9.434832213565257916e+03 -5.449451213039199047e+02 7.016546209340214729e+07 8.644584675384630827e+02 7.331609691662994385e+10 1.276980453275526339e-01 9.998041234049472870e-01 -4.771960192690865021e-01 -4.336241688199381272e+00 7.223264882043274326e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.001274347264450171e+01 2.393024399233343506e+11 -3.909689392805831909e+11 -1.101713986766447639e+10 3.708317097175079107e+04 2.861611446836613322e+04 -1.256875403586647280e+03 4.320946143060263246e+07 8.170127434726445017e+02 8.162179443150320435e+10 2.307454152707583139e-03 9.999257302346067355e-01 -9.674409664314663759e-01 2.571926131998353515e+00 8.508974415558713256e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.301673707328143337e+01 1.151912081017291718e+11 -2.802769836736605835e+10 -4.120493951399593830e+09 -8.344772313048364595e+03 1.509805704694433007e+04 -7.880341370912419734e+02 3.344249469063098729e+07 7.900167370732814334e+02 6.511817123267095947e+10 1.600440039072820175e-02 9.999920663950758737e-01 2.881540842864882546e+00 -1.568442351832173953e+00 4.906312198607714059e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.287626571964858613e+01 -3.771713598824570312e+11 1.271065950783413696e+11 3.975464409332286072e+10 -2.225771011309103778e+04 -3.823297138362399710e+04 5.348094589384049868e+02 5.394297295816227049e+07 8.298762657196485861e+02 9.266552023248202515e+10 9.105507709595117571e-02 9.923302111905112355e-01 2.499791833150532661e+00 -4.231993253307673619e+00 1.329383718617109356e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.167770314703113854e+02 -2.174897119107385254e+11 2.307368881976044922e+11 1.039936249919779968e+10 7.286161483947344095e+02 -3.091692624658620116e+04 3.257482467780076604e+03 7.610754611607933044e+07 8.637770314703113854e+02 1.119600044999729004e+11 1.434577156388004704e-01 9.999442756391027087e-01 -1.549273419697831722e+00 -6.425716193627195594e-03 3.443726924785490695e-01 0.000000000000000000e+00
0.000000000000000000e+00 9.492783425851143875e+01 -1.003901060895222778e+11 1.852008843355213318e+11 -3.513807264384544373e+09 -1.553202270634560045e+04 1.516527875045794099e+04 4.410216978845140147e+03 7.732940652639999986e+07 8.419278342585114387e+02 1.032190412371733704e+11 1.565561314903169965e-01 9.743508895588494090e-01 3.895872383781421089e+00 -9.913986608734191019e-01 1.120608364351928898e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.882772195497364009e+01 -5.865443215949803162e+10 1.862376589814712219e+11 3.470241060503006744e+10 3.123898455822771211e+03 -1.914915410411824996e+04 3.847791110365058557e+03 5.808279712427700311e+07 8.158277219549736401e+02 1.153385596572792053e+11 7.853519966172717304e-02 9.857476328104376462e-01 2.483214430657103122e+00 -4.351049675217320001e+00 -1.969453273624323320e+00 0.000000000000000000e+00
